time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
62.842687368392944,1.368419,+0.0001E-06NADC,259.37,260
63.462618827819824,1.368422,+0.0002E-06NADC,259.37,260
64.08212685585022,1.368428,+0.0001E-06NADC,259.38,260
64.70293641090393,1.368433,+0.0094E-06NADC,259.38,260
65.32103610038757,1.368436,+0.0005E-06NADC,259.38,260
65.94104671478271,1.368436,+0.0002E-06NADC,259.39,260
66.56095767021179,1.368442,-0.0000E-06NADC,259.39,260
67.18162846565247,1.368448,+0.0003E-06NADC,259.39,260
67.8030424118042,1.368448,-0.0058E-06NADC,259.39,260
68.42002630233765,1.368451,-0.0051E-06NADC,259.39,260
69.04008936882019,1.368451,+0.0000E-06NADC,259.39,260
69.65997958183289,1.368465,+0.0001E-06NADC,259.39,260
70.2792329788208,1.368465,+0.0001E-06NADC,259.38,260
70.90217685699463,1.368468,+0.0002E-06NADC,259.38,260
71.51852679252625,1.368474,+0.0094E-06NADC,259.38,260
72.13804221153259,1.368477,+0.0002E-06NADC,259.38,260
72.7578399181366,1.368477,+0.0003E-06NADC,259.37,260
73.37749457359314,1.368483,+0.0003E-06NADC,259.37,260
74.0054988861084,1.368489,-0.0091E-06NADC,259.37,260
74.63777661323547,1.368492,+0.0001E-06NADC,259.36,260
75.25660991668701,1.3685,+0.0001E-06NADC,259.36,260
75.87702345848083,1.368497,+0.0001E-06NADC,259.35,260
76.50603795051575,1.368506,+0.0094E-06NADC,259.35,260
77.13680505752563,1.368503,+0.0002E-06NADC,259.34,260
77.7562882900238,1.368512,+0.0002E-06NADC,259.34,260
78.37547945976257,1.368524,-0.0000E-06NADC,259.33,260
79.00360655784607,1.368521,+0.0002E-06NADC,259.33,260
79.61490249633789,1.368526,-0.0090E-06NADC,259.32,260
80.23516583442688,1.368524,-0.0000E-06NADC,259.32,260
80.85538721084595,1.368529,+0.0000E-06NADC,259.31,260
81.47622036933899,1.368535,-0.0001E-06NADC,259.31,260
82.10129261016846,1.368541,+0.0004E-06NADC,259.31,260
82.7141170501709,1.368538,+0.0099E-06NADC,259.3,260
83.33407092094421,1.368544,+0.0002E-06NADC,259.3,260
83.95407247543335,1.36855,+0.0001E-06NADC,259.3,260
84.57329225540161,1.368553,+0.0002E-06NADC,259.29,260
85.20163249969482,1.368556,-0.0002E-06NADC,259.29,260
85.81307125091553,1.368558,-0.0091E-06NADC,259.29,260
86.43279266357422,1.368564,+0.0001E-06NADC,259.29,260
87.05287384986877,1.368564,+0.0000E-06NADC,259.29,260
87.67241048812866,1.368567,+0.0001E-06NADC,259.29,260
88.29223418235779,1.368573,+0.0001E-06NADC,259.29,260
88.91169786453247,1.368573,+0.0093E-06NADC,259.29,260
89.53127098083496,1.368579,+0.0004E-06NADC,259.29,260
90.15142035484314,1.368585,-0.0001E-06NADC,259.29,260
90.7718448638916,1.36859,+0.0004E-06NADC,259.3,260
91.3910825252533,1.368596,+0.0000E-06NADC,259.3,260
92.01155304908752,1.368596,-0.0084E-06NADC,259.31,260
92.63078260421753,1.368593,-0.0019E-06NADC,259.31,260
93.24933767318726,1.368599,+0.0002E-06NADC,259.32,260
93.86983728408813,1.368605,+0.0000E-06NADC,259.32,260
94.46998739242554,1.368614,+0.0009E-06NADC,259.34,260
95.60956335067749,1.368614,+0.0003E-06NADC,259.36,260
96.62856316566467,1.368625,-0.0092E-06NADC,259.37,260
97.64887118339539,1.368634,+0.0001E-06NADC,259.39,260
98.66785907745361,1.368637,+0.0001E-06NADC,259.42,260
99.68805408477783,1.368643,+0.0001E-06NADC,259.43,260
100.32748436927795,1.368643,+0.0092E-06NADC,259.45,260
100.94683814048767,1.368652,+0.0001E-06NADC,259.47,260
101.56731295585632,1.368652,+0.0004E-06NADC,259.48,260
102.1873881816864,1.368654,+0.0000E-06NADC,259.5,260
102.80735635757446,1.368654,-0.0004E-06NADC,259.52,260
103.42633891105652,1.368654,-0.0088E-06NADC,259.54,260
104.04619550704956,1.36866,-0.0002E-06NADC,259.56,260
104.66666293144226,1.368663,-0.0001E-06NADC,259.58,260
105.28688621520996,1.368675,+0.0003E-06NADC,259.6,260
105.90582466125488,1.368675,+0.0001E-06NADC,259.63,260
106.52599668502808,1.368681,+0.0093E-06NADC,259.65,260
107.1448700428009,1.368681,+0.0001E-06NADC,259.67,260
107.7661030292511,1.368686,+0.0002E-06NADC,259.69,260
108.38585996627808,1.368692,+0.0001E-06NADC,259.72,260
109.00562310218811,1.368695,+0.0001E-06NADC,259.74,260
109.62539100646973,1.368692,-0.0093E-06NADC,259.77,260
110.24461889266968,1.368704,-0.0000E-06NADC,259.79,260
110.8660979270935,1.368704,-0.0001E-06NADC,259.82,260
111.48449659347534,1.368704,+0.0000E-06NADC,259.84,260
112.1045241355896,1.368707,-0.0001E-06NADC,259.87,260
112.72503972053528,1.36871,+0.0102E-06NADC,259.89,260
113.3431830406189,1.368713,-0.0000E-06NADC,259.92,260
113.9646942615509,1.368721,+0.0004E-06NADC,259.95,260
114.60426211357117,1.36873,+0.0001E-06NADC,259.97,260
115.2242443561554,1.368727,-0.0091E-06NADC,260.0,260
115.84325289726257,1.368733,+0.0002E-06NADC,260.02,260
116.46353340148926,1.368727,-0.0000E-06NADC,260.05,260
117.1034996509552,1.368736,+0.0000E-06NADC,260.07,260
117.72438549995422,1.368739,+0.0004E-06NADC,260.1,260
118.36248588562012,1.368745,-0.0002E-06NADC,260.12,260
118.98316764831543,1.368745,+0.0047E-06NADC,260.14,260
119.60261678695679,1.368745,-0.0002E-06NADC,260.17,260
120.22201013565063,1.368748,-0.0086E-06NADC,260.19,260
120.84164357185364,1.368756,-0.0034E-06NADC,260.21,260
121.46055102348328,1.368762,+0.0008E-06NADC,260.23,260
122.0816605091095,1.368765,-0.0007E-06NADC,260.25,260
122.70185542106628,1.368765,+0.0100E-06NADC,260.27,260
123.32113790512085,1.368727,+0.0135E-06NADC,260.29,260
123.94031262397766,1.368768,-0.3681E-06NADC,260.3,260
124.5602650642395,1.368774,-0.0015E-06NADC,260.32,260
125.180734872818,1.368777,+0.0006E-06NADC,260.33,260
125.80326795578003,1.368779,+0.0133E-06NADC,260.35,260
126.41972041130066,1.368785,+0.0049E-06NADC,260.36,260
127.03996086120605,1.367506,+11.28158E-03NADC,260.37,260
127.71938347816467,1.353565,+11.68521E-03NADC,260.38,260
128.33960723876953,1.353167,+11.75006E-03NADC,260.39,260
128.95962476730347,1.352629,+11.74763E-03NADC,260.4,260
129.5795967578888,1.35223,+11.74420E-03NADC,260.41,260
130.2031638622284,1.360404,+0.0023E-06NADC,260.41,260
130.81943273544312,1.366872,-0.0009E-06NADC,260.42,260
131.43928503990173,1.367032,+0.0031E-06NADC,260.42,260
132.05898714065552,1.366473,+11.60600E-03NADC,260.42,260
132.67765164375305,1.352274,+11.74336E-03NADC,260.42,260
133.30193161964417,1.351689,+11.73967E-03NADC,260.42,260
133.91787838935852,1.351305,+11.73655E-03NADC,260.42,260
134.53641533851624,1.350956,+11.73373E-03NADC,260.42,260
135.15722823143005,1.350645,+11.73106E-03NADC,260.41,260
135.77741932868958,1.350352,+11.72857E-03NADC,260.41,260
136.40318393707275,1.35007,+11.72621E-03NADC,260.4,260
137.0159559249878,1.349808,+11.72399E-03NADC,260.4,260
137.63572454452515,1.349555,+11.72189E-03NADC,260.39,260
138.25551438331604,1.349322,+11.71988E-03NADC,260.38,260
138.8750569820404,1.349098,+11.71792E-03NADC,260.37,260
139.50189590454102,1.34888,+11.71608E-03NADC,260.36,260
140.1150963306427,1.348674,+11.71416E-03NADC,260.35,260
140.73480010032654,1.361931,+1.116891E-03NADC,260.33,260
141.35311126708984,1.362228,+1.216712E-03NADC,260.32,260
141.97394323349,1.362367,+1.216861E-03NADC,260.31,260
142.59252405166626,1.362519,+1.216979E-03NADC,260.29,260
143.2123668193817,1.362638,+1.217080E-03NADC,260.28,260
143.83260011672974,1.362748,+1.217167E-03NADC,260.26,260
144.4522626399994,1.362836,+1.217239E-03NADC,260.24,260
145.07217574119568,1.36292,+1.217313E-03NADC,260.23,260
145.6924226284027,1.362998,+1.216880E-03NADC,260.21,260
146.31208109855652,1.363071,+1.217406E-03NADC,260.19,260
146.93114137649536,1.363129,+1.217420E-03NADC,260.17,260
147.5515079498291,1.364586,+113.5448E-06NADC,260.15,260
148.17218494415283,1.364711,+121.7832E-06NADC,260.13,260
148.79278349876404,1.364784,+123.8641E-06NADC,260.11,260
149.41331458091736,1.364871,+123.8628E-06NADC,260.09,260
150.032212972641,1.364947,+123.8715E-06NADC,260.07,260
150.65285897254944,1.365019,+123.8819E-06NADC,260.05,260
151.27246379852295,1.365095,+123.8914E-06NADC,260.03,260
151.89194416999817,1.365159,+123.8981E-06NADC,260.01,260
152.51236271858215,1.365223,+123.9032E-06NADC,259.99,260
153.13207960128784,1.365284,+123.9082E-06NADC,259.97,260
153.75316309928894,1.365339,+123.9223E-06NADC,259.95,260
154.37223434448242,1.3654,+123.9187E-06NADC,259.93,260
154.99219298362732,1.36545,+123.9235E-06NADC,259.9,260
155.61196494102478,1.365502,+123.9280E-06NADC,259.88,260
156.232084274292,1.365549,+123.9323E-06NADC,259.87,260
156.85192394256592,1.365592,+123.9279E-06NADC,259.85,260
157.47187995910645,1.365642,+123.9403E-06NADC,259.83,260
158.09233236312866,1.365685,+123.9443E-06NADC,259.81,260
158.7120237350464,1.365726,+123.9482E-06NADC,259.79,260
159.33189749717712,1.365761,+123.9519E-06NADC,259.77,260
159.95181274414062,1.36581,+123.9643E-06NADC,259.76,260
160.571702003479,1.365848,+123.9593E-06NADC,259.74,260
161.19225120544434,1.365886,+123.9624E-06NADC,259.72,260
161.81167578697205,1.365924,+123.9658E-06NADC,259.71,260
162.4315047264099,1.365956,+123.9690E-06NADC,259.7,260
163.05166745185852,1.365994,+123.9633E-06NADC,259.68,260
163.67152881622314,1.366026,+123.9746E-06NADC,259.67,260
164.29143905639648,1.366058,+123.9769E-06NADC,259.66,260
164.91197681427002,1.366093,+123.9803E-06NADC,259.65,260
165.53208136558533,1.366116,+123.9835E-06NADC,259.64,260
166.1517674922943,1.366154,+123.9940E-06NADC,259.63,260
166.77059674263,1.366188,+123.9891E-06NADC,259.62,260
167.39103174209595,1.366209,+123.9908E-06NADC,259.61,260
168.01049780845642,1.366235,+123.9930E-06NADC,259.61,260
168.63097763061523,1.366267,+123.9952E-06NADC,259.6,260
169.2509207725525,1.366296,+123.9905E-06NADC,259.6,260
169.87023520469666,1.366314,+124.0014E-06NADC,259.6,260
170.4887490272522,1.366354,+124.0018E-06NADC,259.6,260
171.12943410873413,1.366372,+124.0040E-06NADC,259.6,260
171.74845242500305,1.366395,+124.0156E-06NADC,259.6,260
172.3687937259674,1.366418,+124.0089E-06NADC,259.6,260
172.98872256278992,1.366447,+124.0126E-06NADC,259.6,260
173.6090226173401,1.366471,+124.0141E-06NADC,259.61,260
174.22864603996277,1.366488,+124.0162E-06NADC,259.61,260
174.84837317466736,1.366514,+124.0142E-06NADC,259.62,260
175.46796035766602,1.366537,+124.0229E-06NADC,259.62,260
176.08693480491638,1.366558,+124.0220E-06NADC,259.63,260
176.70818066596985,1.3662,+1.219370E-03NADC,259.66,260
178.22527551651,1.365185,+1.219324E-03NADC,259.68,260
179.24519729614258,1.365147,+1.219288E-03NADC,259.7,260
180.26515555381775,1.365124,+1.219276E-03NADC,259.72,255
181.28536581993103,1.365174,+1.119175E-03NADC,259.74,255
181.92522501945496,1.365223,+1.119276E-03NADC,259.75,255
182.54525876045227,1.358802,+11.72857E-03NADC,259.77,255
183.16567039489746,1.351355,+11.72704E-03NADC,259.79,255
183.78610944747925,1.350901,+11.72382E-03NADC,259.81,255
184.40563035011292,1.350509,+11.72154E-03NADC,259.82,255
185.02551341056824,1.350151,+11.71852E-03NADC,259.84,255
185.64579248428345,1.349811,+11.71647E-03NADC,259.86,255
186.26571249961853,1.349502,+11.71429E-03NADC,259.88,255
186.88566040992737,1.349203,+11.71280E-03NADC,259.9,255
187.5053436756134,1.34893,+11.71134E-03NADC,259.92,255
188.1249668598175,1.348665,+11.70980E-03NADC,259.94,255
188.74564909934998,1.348418,+11.70986E-03NADC,259.95,255
189.36529779434204,1.348179,+11.70872E-03NADC,259.97,255
189.98489832878113,1.355531,+0.0000E-06NADC,259.99,255
190.60608649253845,1.362987,-0.0010E-06NADC,260.01,255
191.22452306747437,1.363231,-0.0001E-06NADC,260.03,255
191.84486079216003,1.363417,+0.0003E-06NADC,260.04,255
192.46513533592224,1.363577,-0.0090E-06NADC,260.06,255
193.0846564769745,1.363728,+0.0000E-06NADC,260.08,255
193.70567798614502,1.363856,-0.0000E-06NADC,260.09,255
194.32521057128906,1.363978,+0.0000E-06NADC,260.1,255
194.9452669620514,1.364077,+0.0000E-06NADC,260.12,255
195.56456303596497,1.364176,+0.0002E-06NADC,260.13,255
196.20475149154663,1.364287,+0.0001E-06NADC,260.14,255
196.82435202598572,1.36438,+0.0001E-06NADC,260.15,255
197.44389843940735,1.364455,+0.0001E-06NADC,260.16,255
198.0643334388733,1.364543,-0.0093E-06NADC,260.16,255
198.68406414985657,1.364615,-0.0000E-06NADC,260.17,255
199.30433344841003,1.364691,+0.0000E-06NADC,260.18,255
199.92390131950378,1.364761,+0.0002E-06NADC,260.18,255
200.54346585273743,1.36483,+0.0002E-06NADC,260.18,255
201.1634020805359,1.364892,+0.0095E-06NADC,260.18,255
201.78329753875732,1.364955,+0.0004E-06NADC,260.18,255
202.4053497314453,1.365017,+0.0000E-06NADC,260.18,255
203.024573802948,1.365072,+0.0001E-06NADC,260.18,255
203.64336609840393,1.365133,+0.0001E-06NADC,260.17,255
204.2642114162445,1.365185,-0.0092E-06NADC,260.17,255
204.88403582572937,1.365232,-0.0000E-06NADC,260.16,255
205.50578427314758,1.365284,+0.0000E-06NADC,260.15,255
206.12305331230164,1.365334,+0.0000E-06NADC,260.15,255
206.74428391456604,1.36538,-0.0000E-06NADC,260.14,255
207.36348867416382,1.365418,+0.0095E-06NADC,260.12,255
207.98335337638855,1.365464,+0.0001E-06NADC,260.11,255
208.60690593719482,1.36552,+0.0002E-06NADC,260.1,255
209.24323749542236,1.365555,+0.0002E-06NADC,260.08,255
209.8625135421753,1.365598,-0.0091E-06NADC,260.07,255
210.4831829071045,1.365639,+0.0001E-06NADC,260.05,255
211.10338163375854,1.36568,+0.0007E-06NADC,260.03,255
211.72251915931702,1.36572,-0.0001E-06NADC,260.01,255
212.36219596862793,1.365752,+0.0090E-06NADC,259.99,255
212.9822165966034,1.365784,+0.0002E-06NADC,259.96,255
213.60442924499512,1.365828,+0.0012E-06NADC,259.94,255
214.24045133590698,1.365866,-0.0006E-06NADC,259.92,255
214.84098625183105,1.365895,-0.0018E-06NADC,259.9,255
215.4600465297699,1.365933,-0.0087E-06NADC,259.87,255
216.08024668693542,1.365962,+0.000100E-03NADC,259.84,255
216.75950360298157,1.365997,+0.0138E-06NADC,259.82,255
217.3779695034027,1.366031,+0.0050E-06NADC,259.79,255
218.0044825077057,1.366063,+0.0020E-06NADC,259.76,255
218.63860964775085,1.366093,+0.0015E-06NADC,259.73,255
219.25796914100647,1.366125,-0.0005E-06NADC,259.7,255
219.87851452827454,1.366151,-0.0094E-06NADC,259.67,255
220.503249168396,1.366177,-0.0058E-06NADC,259.64,255
221.13782811164856,1.366209,+0.0015E-06NADC,259.61,255
221.75649881362915,1.366241,-0.0008E-06NADC,259.58,255
222.37760186195374,1.366261,+0.0085E-06NADC,259.54,255
223.00421738624573,1.36629,-0.0001E-06NADC,259.51,255
223.63703179359436,1.366316,-0.0006E-06NADC,259.48,255
224.25684022903442,1.366346,+0.0002E-06NADC,259.45,255
224.87632369995117,1.366375,-0.0090E-06NADC,259.41,255
225.50326681137085,1.366398,+0.0004E-06NADC,259.38,255
226.13517093658447,1.366421,+0.0005E-06NADC,259.35,255
226.75545716285706,1.366447,+0.0022E-06NADC,259.31,255
227.37431383132935,1.366471,+0.0107E-06NADC,259.28,255
227.9933364391327,1.366491,+0.0002E-06NADC,259.24,255
228.61415266990662,1.366517,+0.0002E-06NADC,259.21,255
229.23450756072998,1.366537,+0.0000E-06NADC,259.18,255
229.8536412715912,1.366561,-0.0002E-06NADC,259.15,255
230.47314357757568,1.366581,-0.0095E-06NADC,259.11,255
231.09291911125183,1.366607,-0.0000E-06NADC,259.08,255
231.71317148208618,1.366628,-0.0004E-06NADC,259.04,255
232.33323502540588,1.366648,-0.0004E-06NADC,259.01,255
232.95261144638062,1.366665,-0.0001E-06NADC,258.98,255
233.57199215888977,1.366692,+0.0090E-06NADC,258.95,255
234.19199442863464,1.366712,-0.0002E-06NADC,258.92,255
234.81174445152283,1.366732,-0.0005E-06NADC,258.89,255
235.43193364143372,1.366753,-0.0000E-06NADC,258.86,255
236.05184650421143,1.36677,-0.0000E-06NADC,258.83,255
236.67133212089539,1.366785,-0.0094E-06NADC,258.8,255
237.29070591926575,1.366814,-0.0000E-06NADC,258.77,255
237.910329580307,1.366831,-0.0002E-06NADC,258.74,255
238.53031063079834,1.366851,-0.0001E-06NADC,258.71,255
239.1507408618927,1.366866,-0.0001E-06NADC,258.69,255
239.77080702781677,1.366889,+0.0090E-06NADC,258.66,255
240.3896381855011,1.366901,+0.0002E-06NADC,258.64,255
241.00983142852783,1.366918,-0.0002E-06NADC,258.61,255
241.62848591804504,1.366942,-0.0000E-06NADC,258.59,255
242.25004959106445,1.366956,-0.0001E-06NADC,258.57,255
242.86915183067322,1.366979,-0.0050E-06NADC,258.55,255
243.4878900051117,1.366991,-0.0076E-06NADC,258.53,255
244.10805892944336,1.367006,-0.0001E-06NADC,258.51,255
244.72806906700134,1.367023,-0.0001E-06NADC,258.49,255
245.34733319282532,1.367038,+0.0005E-06NADC,258.48,255
245.9472372531891,1.367055,+0.0006E-06NADC,258.46,255
246.5462989807129,1.367075,-0.0002E-06NADC,258.45,255
247.1664924621582,1.36711,+0.0092E-06NADC,258.41,255
248.60535502433777,1.367128,-0.0000E-06NADC,258.39,255
249.6251893043518,1.367157,-0.0001E-06NADC,258.38,255
250.6449933052063,1.367183,+0.0020E-06NADC,258.36,255
251.66390991210938,1.367206,-0.0009E-06NADC,258.35,255
252.68402528762817,1.367232,-0.0076E-06NADC,258.33,255
253.70541620254517,1.367256,-0.0020E-06NADC,258.32,255
254.74309754371643,1.367282,-0.0004E-06NADC,258.31,255
255.80510091781616,1.367299,+0.0002E-06NADC,258.31,255
256.4222605228424,1.367308,+0.0001E-06NADC,258.3,255
257.04209995269775,1.367323,-0.0003E-06NADC,258.3,255
257.6614763736725,1.367337,+0.0003E-06NADC,258.3,255
258.2820510864258,1.367349,-0.0093E-06NADC,258.29,255
258.9052493572235,1.367363,+0.0000E-06NADC,258.29,255
259.5216295719147,1.367375,-0.0001E-06NADC,258.28,255
260.1405873298645,1.367392,-0.0005E-06NADC,258.28,255
260.7404451370239,1.367401,-0.0003E-06NADC,258.28,255
261.36030554771423,1.367421,+0.0000E-06NADC,258.27,255
261.9810905456543,1.36743,-0.0002E-06NADC,258.27,255
262.6200637817383,1.367445,-0.0002E-06NADC,258.26,255
263.2398462295532,1.367456,-0.0002E-06NADC,258.26,255
263.85995388031006,1.367471,+0.0001E-06NADC,258.25,255
264.47918224334717,1.367483,-0.0083E-06NADC,258.25,255
265.1049873828888,1.367491,+0.0008E-06NADC,258.24,255
265.7401373386383,1.367503,-0.0007E-06NADC,258.24,255
266.35949206352234,1.367517,-0.0006E-06NADC,258.23,255
266.9794912338257,1.367526,+0.0085E-06NADC,258.22,255
267.60540103912354,1.367541,+0.0033E-06NADC,258.21,255
269.0190236568451,1.367576,+0.0002E-06NADC,258.2,255
270.03808522224426,1.367593,-0.0002E-06NADC,258.18,255
271.05842781066895,1.367608,+0.0001E-06NADC,258.17,255
271.67793679237366,1.367622,-0.0000E-06NADC,258.16,255
272.3045663833618,1.367631,-0.0000E-06NADC,258.15,255
272.9397099018097,1.367642,-0.0002E-06NADC,258.13,255
273.56512904167175,1.367651,-0.0005E-06NADC,258.12,255
274.205598115921,1.367663,+0.0000E-06NADC,258.11,255
274.8394615650177,1.367674,+0.0010E-06NADC,258.09,255
275.45831060409546,1.367686,-0.0011E-06NADC,258.08,255
276.07830691337585,1.367701,+0.0001E-06NADC,258.06,255
276.73793053627014,1.367704,-0.0012E-06NADC,258.04,255
277.3774309158325,1.367718,-0.0003E-06NADC,258.02,255
278.0779733657837,1.36773,-0.0000E-06NADC,258.0,255
278.7052342891693,1.367738,-0.0001E-06NADC,257.99,255
279.33884024620056,1.367747,-0.0001E-06NADC,257.97,255
279.9594831466675,1.367762,-0.0001E-06NADC,257.95,255
280.57940196990967,1.367773,-0.0001E-06NADC,257.92,255
281.21172165870667,1.367782,-0.0000E-06NADC,257.9,255
281.8398334980011,1.367788,-0.0001E-06NADC,257.88,255
282.4784896373749,1.367802,-0.0001E-06NADC,257.85,255
283.1049506664276,1.367805,+0.0000E-06NADC,257.83,255
283.76006054878235,1.367823,-0.0000E-06NADC,257.81,255
284.3794128894806,1.367831,+0.0004E-06NADC,257.78,255
285.00670409202576,1.367843,+0.0091E-06NADC,257.75,255
285.619992017746,1.367855,+0.0001E-06NADC,257.73,255
286.23945903778076,1.367866,-0.0093E-06NADC,257.7,255
286.9276473522186,1.367875,-0.0002E-06NADC,257.67,255
287.5801763534546,1.367884,-0.0003E-06NADC,257.64,255
288.20642709732056,1.367893,+0.0094E-06NADC,257.61,255
288.8202531337738,1.367904,-0.0002E-06NADC,257.58,255
289.46060395240784,1.367913,-0.0002E-06NADC,257.55,255
290.0806860923767,1.367922,-0.0001E-06NADC,257.52,255
290.7049238681793,1.367927,-0.0096E-06NADC,257.49,255
291.3206841945648,1.367942,-0.0095E-06NADC,257.46,255
291.9207293987274,1.367948,-0.0002E-06NADC,257.43,255
292.54080271720886,1.367962,-0.0001E-06NADC,257.4,255
293.1606242656708,1.367965,-0.0002E-06NADC,257.37,255
293.7806439399719,1.367977,-0.0002E-06NADC,257.33,255
294.4056532382965,1.367989,+0.0093E-06NADC,257.3,255
295.0213119983673,1.367991,+0.0000E-06NADC,257.27,255
295.64100646972656,1.368,+0.0000E-06NADC,257.24,255
296.26213097572327,1.368009,-0.0000E-06NADC,257.2,255
296.8822922706604,1.368018,-0.0001E-06NADC,257.17,255
297.50449538230896,1.368032,-0.0089E-06NADC,257.13,255
298.12154722213745,1.368035,-0.0004E-06NADC,257.1,255
298.74200654029846,1.368044,-0.0000E-06NADC,257.07,255
299.36274790763855,1.36805,-0.0000E-06NADC,257.04,255
299.98345828056335,1.368061,-0.0001E-06NADC,257.0,255
300.6059238910675,1.368067,+0.0092E-06NADC,256.97,255
301.22132325172424,1.368079,+0.0000E-06NADC,256.94,255
301.8425979614258,1.368087,-0.0000E-06NADC,256.9,255
302.4634838104248,1.368096,-0.0000E-06NADC,256.87,255
303.0821912288666,1.368102,-0.0092E-06NADC,256.84,255
303.7223381996155,1.368108,-0.0002E-06NADC,256.8,255
304.34193539619446,1.368119,-0.0001E-06NADC,256.77,255
304.9623613357544,1.368122,+0.0000E-06NADC,256.74,255
305.5817403793335,1.368134,+0.0000E-06NADC,256.7,255
306.2053291797638,1.368143,+0.0094E-06NADC,256.67,255
306.8222391605377,1.368148,+0.0000E-06NADC,256.64,255
