time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
56.07107734680176,1.364226,+0.0092E-06NADC,262.76,260
56.69003915786743,1.364249,-0.0000E-06NADC,262.74,260
57.33064103126526,1.364263,+0.0003E-06NADC,262.72,260
57.9509654045105,1.364275,+0.0001E-06NADC,262.7,260
58.570282220840454,1.36429,-0.0099E-06NADC,262.68,260
59.190978050231934,1.364298,-0.0012E-06NADC,262.66,260
59.830527544021606,1.364319,-0.0006E-06NADC,262.65,260
60.4521701335907,1.364339,-0.0004E-06NADC,262.63,260
61.07316279411316,1.364354,-0.0001E-06NADC,262.61,260
61.712560415267944,1.364368,-0.0001E-06NADC,262.59,260
62.33246374130249,1.364377,-0.0003E-06NADC,262.57,260
62.932236194610596,1.364397,-0.0000E-06NADC,262.56,260
63.585594177246094,1.364412,-0.0091E-06NADC,262.54,260
64.19918441772461,1.364432,-0.0003E-06NADC,262.52,260
64.81226325035095,1.364444,-0.0003E-06NADC,262.51,260
65.412038564682,1.364452,-0.0002E-06NADC,262.49,260
66.01273965835571,1.364467,-0.0000E-06NADC,262.48,260
66.63905048370361,1.364487,+0.0002E-06NADC,262.46,260
67.27907228469849,1.364499,+0.0004E-06NADC,262.44,260
67.91773915290833,1.364519,+0.0002E-06NADC,262.43,260
68.55978798866272,1.364528,-0.0082E-06NADC,262.41,260
69.20105934143066,1.364545,-0.0002E-06NADC,262.4,260
69.83887648582458,1.36456,+0.0003E-06NADC,262.38,260
70.47920250892639,1.364575,+0.0011E-06NADC,262.37,260
71.11757063865662,1.364592,+0.0001E-06NADC,262.36,260
71.73761701583862,1.364601,-0.0000E-06NADC,262.34,260
72.37841844558716,1.364624,-0.0015E-06NADC,262.33,260
73.01772046089172,1.364627,+0.0002E-06NADC,262.32,260
73.63895726203918,1.364647,-0.0001E-06NADC,262.3,260
74.25925636291504,1.364665,+0.0072E-06NADC,262.29,260
74.9011082649231,1.364676,+0.0000E-06NADC,262.28,260
75.54021859169006,1.364697,-0.0001E-06NADC,262.27,260
76.17977666854858,1.364705,-0.0067E-06NADC,262.26,260
76.80112624168396,1.364711,-0.0002E-06NADC,262.25,260
77.4425060749054,1.364732,-0.0000E-06NADC,262.24,260
78.06280469894409,1.364749,+0.0000E-06NADC,262.23,260
78.68312931060791,1.364761,+0.0037E-06NADC,262.22,260
79.31941294670105,1.364766,+0.0000E-06NADC,262.21,260
79.96342372894287,1.364778,-0.0050E-06NADC,262.2,260
80.6023199558258,1.364796,-0.0047E-06NADC,262.19,260
81.22333598136902,1.36481,+0.0001E-06NADC,262.18,260
81.84394025802612,1.36483,+0.0000E-06NADC,262.18,260
82.46313238143921,1.364839,-0.0001E-06NADC,262.17,260
83.08295845985413,1.364854,+0.0017E-06NADC,262.16,260
83.70183491706848,1.364865,+0.0001E-06NADC,262.15,260
84.34208798408508,1.364877,+0.0000E-06NADC,262.15,260
84.96193814277649,1.364886,+0.0000E-06NADC,262.14,260
85.58308744430542,1.364897,+0.0001E-06NADC,262.14,260
86.20196080207825,1.364915,-0.0000E-06NADC,262.13,260
86.84328532218933,1.364924,-0.0000E-06NADC,262.12,260
87.4825975894928,1.364938,-0.0002E-06NADC,262.12,260
88.10301089286804,1.36495,+0.0093E-06NADC,262.11,260
88.72303867340088,1.364961,-0.0001E-06NADC,262.11,260
89.34269642829895,1.364979,+0.0000E-06NADC,262.1,260
89.96431279182434,1.364987,+0.0000E-06NADC,262.1,260
90.58070731163025,1.365002,-0.0000E-06NADC,262.09,260
91.20401525497437,1.365019,-0.0094E-06NADC,262.09,260
91.8213267326355,1.365022,+0.0001E-06NADC,262.09,260
92.44365119934082,1.36504,+0.0000E-06NADC,262.08,260
93.06143140792847,1.365051,-0.0001E-06NADC,262.08,260
93.68431520462036,1.365063,+0.0000E-06NADC,262.07,260
94.3037838935852,1.365078,+0.0093E-06NADC,262.07,260
94.92449927330017,1.365086,+0.0000E-06NADC,262.07,260
95.54547929763794,1.365104,+0.0000E-06NADC,262.06,260
96.16479897499084,1.365107,-0.0002E-06NADC,262.06,260
96.78517699241638,1.365121,+0.0001E-06NADC,262.05,260
97.40497970581055,1.365136,-0.0093E-06NADC,262.05,260
98.02382826805115,1.365147,+0.0000E-06NADC,262.05,260
98.64569592475891,1.365159,-0.0000E-06NADC,262.04,260
99.26548409461975,1.365174,+0.0002E-06NADC,262.04,260
99.88550972938538,1.365182,+0.0001E-06NADC,262.03,260
100.50521564483643,1.365197,+0.0095E-06NADC,262.03,260
101.12602019309998,1.365206,+0.0002E-06NADC,262.02,260
101.76465821266174,1.36522,+0.0001E-06NADC,262.02,260
102.38554573059082,1.365232,+0.0001E-06NADC,262.01,260
103.00446677207947,1.365243,-0.0094E-06NADC,262.01,260
103.62479734420776,1.365258,+0.0000E-06NADC,262.0,260
104.2455461025238,1.365264,+0.0001E-06NADC,262.0,260
104.86600375175476,1.365272,+0.0002E-06NADC,261.99,260
105.48544478416443,1.365287,-0.0000E-06NADC,261.99,260
106.1064965724945,1.365299,+0.0093E-06NADC,261.98,260
106.72598791122437,1.365307,+0.0000E-06NADC,261.98,260
107.40737462043762,1.365319,-0.0093E-06NADC,261.97,260
108.02605175971985,1.365334,-0.0001E-06NADC,261.96,260
108.64664554595947,1.365336,-0.0002E-06NADC,261.96,260
109.26632475852966,1.365351,+0.0000E-06NADC,261.95,260
109.88743901252747,1.365363,+0.0094E-06NADC,261.94,260
110.52584505081177,1.36538,+0.0000E-06NADC,261.94,260
111.14683771133423,1.365389,+0.0002E-06NADC,261.93,260
111.76738262176514,1.3654,+0.0003E-06NADC,261.92,260
112.38193988800049,1.365406,+0.0001E-06NADC,261.91,260
113.0721869468689,1.365424,-0.0003E-06NADC,261.9,260
113.70257711410522,1.365438,+0.0093E-06NADC,261.89,260
114.32233214378357,1.365441,+0.0006E-06NADC,261.89,260
114.94270706176758,1.365453,+0.0000E-06NADC,261.88,260
115.56334114074707,1.365467,+0.0001E-06NADC,261.87,260
116.18263411521912,1.36547,-0.0000E-06NADC,261.86,260
116.8027274608612,1.365491,-0.0093E-06NADC,261.85,260
117.42264437675476,1.365502,-0.0000E-06NADC,261.84,260
118.04300475120544,1.365508,-0.0000E-06NADC,261.83,260
118.66316366195679,1.36552,-0.0001E-06NADC,261.82,260
119.28265070915222,1.365528,+0.0000E-06NADC,261.81,260
119.90330505371094,1.365537,+0.0094E-06NADC,261.8,260
120.5220148563385,1.365555,+0.0001E-06NADC,261.79,260
121.14237189292908,1.365557,+0.0003E-06NADC,261.77,260
121.76243495941162,1.365566,+0.0001E-06NADC,261.76,260
122.38218307495117,1.365584,+0.0000E-06NADC,261.75,260
123.00282406806946,1.365592,-0.0092E-06NADC,261.74,260
123.62165689468384,1.365604,-0.0000E-06NADC,261.73,260
124.24270725250244,1.365604,+0.0000E-06NADC,261.71,260
124.86342096328735,1.365624,-0.0000E-06NADC,261.7,260
125.4831337928772,1.365633,-0.0001E-06NADC,261.69,260
126.10179543495178,1.365645,+0.0095E-06NADC,261.68,260
126.72224521636963,1.365651,+0.0003E-06NADC,261.66,260
127.34203433990479,1.365665,+0.0003E-06NADC,261.65,260
127.96216702461243,1.365674,+0.0002E-06NADC,261.64,260
128.5814185142517,1.365688,-0.0000E-06NADC,261.62,260
129.20283269882202,1.365694,-0.0092E-06NADC,261.61,260
129.8222553730011,1.365712,-0.0000E-06NADC,261.59,260
130.4429051876068,1.365709,+0.0000E-06NADC,261.58,260
131.0620255470276,1.36572,+0.0000E-06NADC,261.57,260
131.6821734905243,1.365735,+0.0000E-06NADC,261.55,260
132.30174326896667,1.365744,+0.0091E-06NADC,261.54,260
132.92116260528564,1.365752,+0.0003E-06NADC,261.52,260
133.54117488861084,1.365761,+0.0002E-06NADC,261.51,260
134.16065859794617,1.36577,+0.0000E-06NADC,261.5,260
134.78231835365295,1.365784,-0.0000E-06NADC,261.48,260
135.40176033973694,1.365796,-0.0093E-06NADC,261.46,260
136.0210554599762,1.365796,-0.0001E-06NADC,261.45,260
136.64135432243347,1.365813,+0.0002E-06NADC,261.44,260
137.2606098651886,1.365822,+0.0003E-06NADC,261.42,260
137.88080859184265,1.365831,+0.0000E-06NADC,261.41,260
138.50321245193481,1.365837,+0.0088E-06NADC,261.39,260
139.12019157409668,1.365845,+0.0010E-06NADC,261.38,260
139.73974347114563,1.365866,+0.0002E-06NADC,261.36,260
140.35983562469482,1.365866,+0.0000E-06NADC,261.35,260
140.98058819770813,1.365877,+0.0003E-06NADC,261.33,260
141.6031675338745,1.365889,-0.0054E-06NADC,261.32,260
142.21919655799866,1.365901,-0.0051E-06NADC,261.3,260
142.83942794799805,1.365898,+0.0001E-06NADC,261.29,260
143.45979571342468,1.365924,+0.0001E-06NADC,261.28,260
144.07942295074463,1.36593,-0.0000E-06NADC,261.26,260
144.7042474746704,1.365938,-0.0003E-06NADC,261.25,260
145.32009959220886,1.365944,+0.0093E-06NADC,261.23,260
145.9404571056366,1.365956,+0.0001E-06NADC,261.22,260
146.55988144874573,1.365965,+0.0002E-06NADC,261.21,260
147.17931056022644,1.36597,-0.0001E-06NADC,261.19,260
147.80117440223694,1.365985,-0.0000E-06NADC,261.18,260
148.42093896865845,1.365994,-0.0093E-06NADC,261.17,260
149.03991770744324,1.365999,-0.0000E-06NADC,261.15,260
149.66139388084412,1.366002,+0.0000E-06NADC,261.14,260
150.2816309928894,1.36602,-0.0000E-06NADC,261.13,260
150.90173411369324,1.366031,-0.0001E-06NADC,261.11,260
151.5217628479004,1.36604,+0.0093E-06NADC,261.1,260
152.14102149009705,1.366052,+0.0000E-06NADC,261.09,260
152.76173377037048,1.366058,+0.0000E-06NADC,261.08,260
153.38187265396118,1.366069,+0.0000E-06NADC,261.06,260
154.00210905075073,1.366075,+0.0000E-06NADC,261.05,260
154.62264037132263,1.366084,-0.0092E-06NADC,261.04,260
155.24154114723206,1.366095,+0.0000E-06NADC,261.03,260
155.8632616996765,1.366098,-0.0000E-06NADC,261.02,260
156.48204278945923,1.366107,-0.0001E-06NADC,261.0,260
157.1026782989502,1.366122,-0.0001E-06NADC,260.99,260
157.7223539352417,1.366122,+0.0094E-06NADC,260.98,260
158.34259748458862,1.366136,+0.0001E-06NADC,260.97,260
158.9633505344391,1.366148,+0.0001E-06NADC,260.96,260
159.58300065994263,1.366154,+0.0000E-06NADC,260.95,260
160.20301246643066,1.366156,+0.0000E-06NADC,260.94,260
160.8245849609375,1.366174,-0.0093E-06NADC,260.93,260
161.4435110092163,1.366183,-0.0000E-06NADC,260.92,260
162.06411004066467,1.366183,-0.0000E-06NADC,260.91,260
162.68470191955566,1.366197,-0.0003E-06NADC,260.9,260
163.30462288856506,1.366203,-0.0006E-06NADC,260.89,260
163.92472863197327,1.366212,+0.0094E-06NADC,260.88,260
164.54425525665283,1.366226,-0.0000E-06NADC,260.87,260
165.16522479057312,1.366226,-0.0001E-06NADC,260.86,260
165.78457903862,1.366235,+0.0000E-06NADC,260.85,260
166.40452647209167,1.36625,+0.0002E-06NADC,260.84,260
167.02464628219604,1.366255,-0.0093E-06NADC,260.84,260
167.64438271522522,1.366264,-0.0000E-06NADC,260.83,260
168.26543951034546,1.366273,+0.0001E-06NADC,260.82,260
168.8854420185089,1.366273,-0.0000E-06NADC,260.81,260
169.50586771965027,1.36629,-0.0001E-06NADC,260.8,260
170.12470030784607,1.366305,+0.0095E-06NADC,260.8,260
170.7453212738037,1.366311,+0.0002E-06NADC,260.79,260
171.36519193649292,1.366311,+0.0000E-06NADC,260.78,260
171.98608946800232,1.366322,+0.0001E-06NADC,260.77,260
172.60491037368774,1.366331,+0.0001E-06NADC,260.76,260
173.22571969032288,1.366346,-0.0089E-06NADC,260.76,260
173.84587144851685,1.366351,+0.0000E-06NADC,260.75,260
174.4660873413086,1.366354,+0.0000E-06NADC,260.74,260
175.08589839935303,1.36636,+0.0000E-06NADC,260.74,260
175.70654463768005,1.366372,-0.0001E-06NADC,260.73,260
176.3260521888733,1.36638,+0.0094E-06NADC,260.72,260
176.94643712043762,1.366392,-0.0011E-06NADC,260.71,260
177.56558418273926,1.366401,+0.0005E-06NADC,260.71,260
178.18613004684448,1.366407,+0.0005E-06NADC,260.7,260
178.80645751953125,1.366409,+0.0001E-06NADC,260.69,260
179.42527747154236,1.366421,-0.0080E-06NADC,260.69,260
180.04615211486816,1.366427,-0.0014E-06NADC,260.68,255
180.66639280319214,1.366436,+0.0010E-06NADC,260.67,250
181.28571701049805,1.366441,-0.0012E-06NADC,260.67,250
181.90638136863708,1.366456,+0.0000E-06NADC,260.66,250
182.52706956863403,1.366462,+0.0054E-06NADC,260.65,250
183.14666199684143,1.366468,-0.0026E-06NADC,260.65,250
183.78757762908936,1.366476,+0.0020E-06NADC,260.64,250
184.4272997379303,1.366488,-0.0087E-06NADC,260.63,250
185.04816317558289,1.366494,-0.0020E-06NADC,260.62,250
185.66862225532532,1.366503,-0.0002E-06NADC,260.62,250
186.28841710090637,1.366511,-0.0004E-06NADC,260.61,250
186.92853617668152,1.366511,+0.0086E-06NADC,260.6,250
187.5485622882843,1.366523,+0.0000E-06NADC,260.59,250
188.16991519927979,1.366529,-0.0004E-06NADC,260.58,250
188.78939628601074,1.366537,-0.0000E-06NADC,260.58,250
189.42997360229492,1.366558,-0.0095E-06NADC,260.57,250
190.0488121509552,1.366558,-0.0090E-06NADC,260.56,250
190.65030455589294,1.366564,-0.0002E-06NADC,260.55,250
191.27072978019714,1.366572,+0.0005E-06NADC,260.54,250
191.88986802101135,1.366584,-0.0000E-06NADC,260.53,250
192.53081488609314,1.366593,+0.0090E-06NADC,260.52,250
193.15070295333862,1.36659,+0.0094E-06NADC,260.51,250
193.75110602378845,1.366604,+0.0003E-06NADC,260.5,250
194.37140583992004,1.36661,-0.0004E-06NADC,260.49,250
194.99119973182678,1.366613,-0.0000E-06NADC,260.48,250
195.61322593688965,1.366622,+0.0002E-06NADC,260.47,250
196.23270106315613,1.36663,-0.0092E-06NADC,260.46,250
196.8534393310547,1.366642,-0.0002E-06NADC,260.45,250
197.47294735908508,1.366648,+0.0003E-06NADC,260.44,250
198.10094547271729,1.366651,-0.0004E-06NADC,260.43,250
198.71338605880737,1.36666,+0.0012E-06NADC,260.41,250
199.3337562084198,1.366674,+0.0097E-06NADC,260.4,250
199.95359754562378,1.36668,-0.0027E-06NADC,260.39,250
200.57402849197388,1.366686,-0.0002E-06NADC,260.38,250
201.20186018943787,1.366692,+0.0002E-06NADC,260.36,250
201.81457328796387,1.366718,-0.0003E-06NADC,260.34,250
203.11555099487305,1.366724,-0.0001E-06NADC,260.31,250
204.13627171516418,1.366729,+0.0005E-06NADC,260.3,250
204.7366075515747,1.366735,+0.0092E-06NADC,260.29,250
205.35570168495178,1.366744,-0.0004E-06NADC,260.27,250
205.97732257843018,1.36675,+0.0001E-06NADC,260.26,250
206.60139393806458,1.366758,+0.0004E-06NADC,260.24,250
207.2384157180786,1.366764,-0.0094E-06NADC,260.23,250
207.85847353935242,1.366767,-0.0001E-06NADC,260.21,250
208.47900342941284,1.366782,+0.0000E-06NADC,260.2,250
209.1024305820465,1.366785,-0.0000E-06NADC,260.18,250
209.7204020023346,1.366796,-0.0007E-06NADC,260.17,250
210.33892226219177,1.366805,+0.0089E-06NADC,260.15,250
210.9600212574005,1.366805,-0.0005E-06NADC,260.14,250
211.57995700836182,1.366817,-0.0023E-06NADC,260.12,250
212.2013862133026,1.36682,+0.0001E-06NADC,260.11,250
212.820294380188,1.366831,-0.0003E-06NADC,260.09,250
213.44039916992188,1.366837,-0.0096E-06NADC,260.08,250
214.06041979789734,1.366837,-0.0003E-06NADC,260.06,250
214.6815755367279,1.366849,-0.0002E-06NADC,260.04,250
215.3036618232727,1.366857,+0.0000E-06NADC,260.03,250
215.92232084274292,1.36686,+0.0010E-06NADC,260.01,250
216.54116988182068,1.366869,+0.0094E-06NADC,260.0,250
217.1614465713501,1.366878,+0.0001E-06NADC,259.98,250
217.78185057640076,1.366883,+0.0005E-06NADC,259.97,250
218.4022626876831,1.366895,+0.0001E-06NADC,259.95,250
219.02220487594604,1.366901,+0.0002E-06NADC,259.94,250
219.642502784729,1.366901,-0.0091E-06NADC,259.92,250
220.2625093460083,1.366913,+0.0001E-06NADC,259.91,250
220.88233995437622,1.366918,-0.0000E-06NADC,259.89,250
221.52382159233093,1.36693,+0.0000E-06NADC,259.88,250
222.14363408088684,1.366939,+0.0097E-06NADC,259.86,250
222.76235032081604,1.366945,+0.0003E-06NADC,259.85,250
223.38254499435425,1.366956,+0.0002E-06NADC,259.83,250
224.00326800346375,1.366953,+0.0002E-06NADC,259.82,250
224.62352180480957,1.366965,+0.0003E-06NADC,259.8,250
225.24337458610535,1.366971,-0.0089E-06NADC,259.79,250
225.86388683319092,1.366977,+0.0004E-06NADC,259.78,250
226.48435592651367,1.366982,+0.0003E-06NADC,259.76,250
227.10359287261963,1.366991,+0.0002E-06NADC,259.75,250
227.7246549129486,1.366994,+0.0002E-06NADC,259.74,250
228.34478735923767,1.367003,+0.0095E-06NADC,259.72,250
228.96433758735657,1.367009,+0.0002E-06NADC,259.71,250
229.5848457813263,1.367017,+0.0002E-06NADC,259.7,250
230.2058403491974,1.367026,+0.0003E-06NADC,259.69,250
230.8258798122406,1.367032,+0.0002E-06NADC,259.67,250
231.44552040100098,1.367038,-0.0089E-06NADC,259.66,250
232.0657389163971,1.367041,+0.0001E-06NADC,259.65,250
232.6859290599823,1.367049,+0.0003E-06NADC,259.64,250
233.30686926841736,1.367055,+0.0001E-06NADC,259.63,250
233.92604756355286,1.367064,+0.0000E-06NADC,259.62,250
234.54772233963013,1.36707,+0.0093E-06NADC,259.61,250
235.16679573059082,1.367078,-0.0000E-06NADC,259.6,250
235.80870127677917,1.367087,-0.0025E-06NADC,259.59,250
236.42769289016724,1.36709,+0.0019E-06NADC,259.58,250
237.04660081863403,1.367096,-0.0079E-06NADC,259.57,250
237.66804957389832,1.367102,+0.0000E-06NADC,259.56,250
238.28838896751404,1.367104,+0.0002E-06NADC,259.55,250
238.9088532924652,1.367116,+0.0014E-06NADC,259.54,250
239.5279824733734,1.367122,+0.0007E-06NADC,259.53,250
240.14868021011353,1.367128,+0.0092E-06NADC,259.52,250
240.7682547569275,1.367139,+0.0016E-06NADC,259.51,250
241.3887095451355,1.367142,-0.0008E-06NADC,259.5,250
242.00978827476501,1.367151,+0.0017E-06NADC,259.5,250
242.62917232513428,1.367154,+0.0001E-06NADC,259.49,250
243.22926115989685,1.367157,+0.0009E-06NADC,259.48,250
243.83006358146667,1.367166,+0.0017E-06NADC,259.48,250
244.44869542121887,1.367174,-0.0098E-06NADC,259.47,250
245.07017254829407,1.36718,-0.0003E-06NADC,259.46,250
245.69008469581604,1.367183,-0.0000E-06NADC,259.45,250
246.31092190742493,1.367195,+0.0000E-06NADC,259.45,250
247.04197645187378,1.3672,-0.0093E-06NADC,259.44,250
247.6705150604248,1.367206,-0.0000E-06NADC,259.43,250
248.3138976097107,1.367215,-0.0000E-06NADC,259.43,250
248.93186974525452,1.367221,+0.0000E-06NADC,259.42,250
249.55147790908813,1.367227,+0.0092E-06NADC,259.41,250
250.1710705757141,1.36723,-0.0000E-06NADC,259.41,250
250.7917034626007,1.367241,-0.0001E-06NADC,259.4,250
251.41078543663025,1.367244,-0.0000E-06NADC,259.4,250
252.03188681602478,1.367253,+0.0022E-06NADC,259.39,250
252.65151166915894,1.367256,-0.0089E-06NADC,259.39,250
253.27170753479004,1.367262,-0.0030E-06NADC,259.38,250
253.89167833328247,1.367264,-0.0015E-06NADC,259.37,250
254.51224637031555,1.367276,-0.0002E-06NADC,259.37,250
255.13229084014893,1.367285,+0.0086E-06NADC,259.36,250
255.77235460281372,1.367288,-0.0008E-06NADC,259.36,250
256.4005317687988,1.367299,+0.0007E-06NADC,259.35,250
257.01359820365906,1.367302,+0.0004E-06NADC,259.34,250
257.6331207752228,1.367305,+0.0000E-06NADC,259.34,250
258.25350761413574,1.367311,+0.0003E-06NADC,259.33,250
258.85327410697937,1.367328,-0.0092E-06NADC,259.33,250
259.4756672382355,1.367326,+0.0001E-06NADC,259.32,250
260.1027121543884,1.367328,+0.0001E-06NADC,259.31,250
260.7137200832367,1.36734,-0.0009E-06NADC,259.31,250
261.3349075317383,1.367349,+0.0028E-06NADC,259.3,250
261.9548804759979,1.367346,+0.0071E-06NADC,259.29,250
262.5747928619385,1.367357,+0.0006E-06NADC,259.29,250
263.2017967700958,1.36736,-0.0013E-06NADC,259.28,250
263.81589102745056,1.367363,+0.0064E-06NADC,259.27,250
264.43551421165466,1.367375,+0.0002E-06NADC,259.27,250
265.0563859939575,1.367381,-0.0093E-06NADC,259.26,250
265.67645239830017,1.367387,-0.0007E-06NADC,259.25,250
266.30264711380005,1.367389,-0.0000E-06NADC,259.24,250
266.91824102401733,1.367392,-0.0000E-06NADC,259.24,250
267.5378258228302,1.367407,-0.0009E-06NADC,259.23,250
268.1580271720886,1.367407,+0.0090E-06NADC,259.22,250
268.7778594493866,1.367416,+0.0000E-06NADC,259.21,250
269.40252470970154,1.367424,+0.0001E-06NADC,259.2,250
270.0178942680359,1.367424,-0.0000E-06NADC,259.19,250
270.63828134536743,1.367433,-0.0000E-06NADC,259.19,250
271.259206533432,1.367439,-0.0093E-06NADC,259.18,250
271.88037872314453,1.367445,-0.0000E-06NADC,259.17,250
272.5190544128418,1.367451,-0.0000E-06NADC,259.16,250
273.13968896865845,1.367462,+0.0001E-06NADC,259.15,250
273.76010513305664,1.367462,+0.0095E-06NADC,259.14,250
274.37847089767456,1.367468,+0.0000E-06NADC,259.13,250
275.00415682792664,1.367468,-0.0000E-06NADC,259.12,250
275.6200866699219,1.367477,+0.0001E-06NADC,259.11,250
276.2393968105316,1.367485,-0.0018E-06NADC,259.1,250
276.85878920555115,1.367494,-0.0072E-06NADC,259.09,250
277.47931814193726,1.367494,+0.0009E-06NADC,259.07,250
278.10315585136414,1.367506,+0.0007E-06NADC,259.06,250
278.7190008163452,1.367506,+0.0002E-06NADC,259.05,250
279.33863282203674,1.367517,-0.0027E-06NADC,259.04,250
279.95855689048767,1.367517,+0.0086E-06NADC,259.03,250
280.5788278579712,1.36752,-0.0000E-06NADC,259.02,250
