time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
21.9885094165802,0.4054355,+134.2000E-06NADC,213.07,226.25,216
22.547613620758057,0.4052176,+134.1277E-06NADC,212.95,226.24,216
23.10691261291504,0.4049916,+134.0526E-06NADC,212.82,226.22,216
23.671125888824463,0.4047586,+133.9688E-06NADC,212.71,226.21,216
24.22709012031555,0.4045171,+133.8933E-06NADC,212.57,226.2,216
24.78747296333313,0.4042669,+133.8097E-06NADC,212.46,226.18,216
25.34674072265625,0.4040054,+133.7225E-06NADC,212.33,226.17,216
25.906346797943115,0.4037363,+133.6324E-06NADC,212.19,226.15,216
26.470842599868774,0.4034576,+133.5274E-06NADC,212.07,226.14,216
27.044726371765137,0.4031516,+133.4183E-06NADC,211.93,226.12,216
27.625099897384644,0.4028406,+133.3206E-06NADC,211.78,226.1,216
28.204223155975342,0.4025191,+133.2112E-06NADC,211.64,226.08,216
28.78409767150879,0.4021878,+133.1021E-06NADC,211.49,226.06,216
29.370079040527344,0.4018454,+132.9853E-06NADC,211.37,226.05,216
29.943124055862427,0.4014916,+132.8741E-06NADC,211.22,226.03,216
30.52396321296692,0.4011289,+132.7461E-06NADC,211.07,226.01,216
31.103528261184692,0.4007533,+132.6222E-06NADC,210.91,225.99,216
31.708678007125854,0.4003446,+132.4840E-06NADC,210.76,225.97,216
32.31573247909546,0.3993639,+132.1552E-06NADC,210.37,225.92,216
33.77605080604553,0.3989089,+132.0129E-06NADC,210.24,225.89,216
34.378702878952026,0.3984597,+131.8543E-06NADC,210.08,225.88,216
34.94071841239929,0.3980196,+131.7067E-06NADC,209.92,225.85,216
35.499701261520386,0.397571,+131.5572E-06NADC,209.79,225.83,216
36.06696271896362,0.3971137,+131.4005E-06NADC,209.63,225.81,216
36.61925292015076,0.3966485,+131.2499E-06NADC,209.47,225.79,216
37.17870807647705,0.3961694,+131.0909E-06NADC,209.34,225.77,216
37.738211154937744,0.3956812,+130.9276E-06NADC,209.18,225.75,216
38.297813415527344,0.3951817,+130.7610E-06NADC,209.04,225.72,216
38.86652207374573,0.3946549,+130.5841E-06NADC,208.88,225.7,216
39.43627619743347,0.3941333,+130.4120E-06NADC,208.72,225.68,216
39.99663305282593,0.3936035,+130.2350E-06NADC,208.58,225.66,216
40.56418180465698,0.3930409,+130.0524E-06NADC,208.41,225.63,216
41.13501858711243,0.3924856,+129.8618E-06NADC,208.25,225.61,216
41.69554567337036,0.3919194,+129.6737E-06NADC,208.11,225.59,216
42.25515937805176,0.3913204,+129.4698E-06NADC,207.94,225.56,216
42.83433294296265,0.3907322,+129.2812E-06NADC,207.78,225.54,216
43.41715455055237,0.3890566,+128.7171E-06NADC,207.36,225.47,216
44.95316934585571,0.3878926,+128.3305E-06NADC,207.05,225.42,216
45.97245502471924,0.3872494,+128.1169E-06NADC,206.91,225.4,216
46.51309323310852,0.3865835,+127.8792E-06NADC,206.74,225.37,216
47.131452322006226,0.3858353,+127.6469E-06NADC,206.57,225.35,216
47.691157579422,0.3851444,+127.4174E-06NADC,206.43,225.32,216
48.251216173172,0.3844439,+127.1824E-06NADC,206.26,225.3,216
48.81008052825928,0.3837314,+126.9456E-06NADC,206.09,225.27,216
49.370428800582886,0.3830079,+126.7113E-06NADC,205.94,225.25,216
49.92961144447327,0.3822728,+126.4613E-06NADC,205.77,225.22,216
50.49002552032471,0.3815277,+126.2134E-06NADC,205.63,225.19,216
51.049339056015015,0.3807731,+125.9333E-06NADC,205.43,225.16,216
51.70880055427551,0.3787175,+125.2769E-06NADC,205.03,225.09,216
53.1103081703186,0.3772566,+124.7981E-06NADC,204.74,225.04,216
54.12788438796997,0.3764603,+124.5294E-06NADC,204.57,225.01,216
54.67107367515564,0.3756368,+124.2486E-06NADC,204.42,224.99,216
55.225860357284546,0.3742343,+123.7873E-06NADC,204.13,224.94,216
56.171305418014526,0.3733976,+123.5122E-06NADC,203.99,224.91,216
56.70487856864929,0.3725348,+123.2230E-06NADC,203.82,224.88,216
57.271034240722656,0.3716574,+122.9129E-06NADC,203.67,224.86,216
57.844558000564575,0.3707314,+122.6249E-06NADC,203.5,224.83,216
58.403974533081055,0.3698383,+122.3090E-06NADC,203.33,224.79,216
58.9833197593689,0.368892,+121.9955E-06NADC,203.15,224.76,216
59.58807373046875,0.3678749,+121.6577E-06NADC,202.98,224.73,216
60.1947238445282,0.3660506,+121.0521E-06NADC,202.66,224.67,216
61.28080916404724,0.3643165,+120.4764E-06NADC,202.38,224.62,216
62.30079698562622,0.3625503,+119.8905E-06NADC,202.09,224.56,216
63.31990432739258,0.3607528,+119.2977E-06NADC,201.8,224.51,216
64.3387713432312,0.3589221,+118.6836E-06NADC,201.51,224.45,216
65.36712884902954,0.35706,+118.0647E-06NADC,201.2,224.39,216
66.39553594589233,0.3551626,+117.4358E-06NADC,200.91,224.34,216
67.39796018600464,0.3532394,+116.7987E-06NADC,200.62,224.28,216
