time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
122.44738125801086,1.375488,+0.0001E-06NADC,268.87,268.82
123.06819725036621,1.375485,+0.0097E-06NADC,268.86,268.81
123.6878092288971,1.375494,+0.0001E-06NADC,268.85,268.8
124.30821180343628,1.375491,+0.0001E-06NADC,268.85,268.79
124.92716836929321,1.375491,+0.0003E-06NADC,268.84,268.78
125.5471203327179,1.375491,+0.0002E-06NADC,268.83,268.77
126.16692090034485,1.375497,-0.0093E-06NADC,268.82,268.76
126.78686189651489,1.375497,+0.0001E-06NADC,268.81,268.74
127.40726280212402,1.375497,+0.0002E-06NADC,268.8,268.73
128.0265769958496,1.375494,+0.0001E-06NADC,268.79,268.72
128.64704370498657,1.375497,+0.0001E-06NADC,268.79,268.71
129.26621341705322,1.3755,+0.0096E-06NADC,268.78,268.7
129.88586449623108,1.375497,+0.0002E-06NADC,268.77,268.69
130.50714921951294,1.375503,+0.0002E-06NADC,268.76,268.68
131.12633180618286,1.375503,+0.0001E-06NADC,268.75,268.67
131.74661946296692,1.375494,+0.0006E-06NADC,268.74,268.66
132.3662989139557,1.375503,-0.0094E-06NADC,268.73,268.65
132.98587036132812,1.375509,+0.0000E-06NADC,268.72,268.64
133.6062526702881,1.375514,-0.0001E-06NADC,268.71,268.63
134.2251968383789,1.375509,-0.0004E-06NADC,268.71,268.62
134.84584546089172,1.375514,-0.0000E-06NADC,268.7,268.61
135.46586537361145,1.375511,+0.0094E-06NADC,268.69,268.6
136.08491945266724,1.375514,+0.0001E-06NADC,268.68,268.59
136.70567750930786,1.375517,+0.0001E-06NADC,268.67,268.58
137.32509350776672,1.37552,+0.0001E-06NADC,268.66,268.57
137.94588160514832,1.375514,+0.0001E-06NADC,268.65,268.56
