time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
127.11883592605591,1.37099,+1.224509E-03NADC,273.66,273.68
127.72128486633301,1.370984,+1.224510E-03NADC,273.64,273.67
128.33930945396423,1.370981,+1.224509E-03NADC,273.63,273.66
128.95949959754944,1.370981,+1.224501E-03NADC,273.62,273.65
129.57996535301208,1.370984,+1.224507E-03NADC,273.61,273.64
130.2000298500061,1.370984,+1.224508E-03NADC,273.6,273.63
130.81987261772156,1.370984,+1.224510E-03NADC,273.58,273.62
131.43996787071228,1.370984,+1.224508E-03NADC,273.57,273.61
132.06000638008118,1.370984,+1.224515E-03NADC,273.56,273.6
132.68024921417236,1.370987,+1.224509E-03NADC,273.55,273.59
133.30092191696167,1.370981,+1.224507E-03NADC,273.54,273.58
133.92089915275574,1.370978,+1.224508E-03NADC,273.53,273.57
134.54041624069214,1.370987,+1.224506E-03NADC,273.52,273.56
135.1603283882141,1.370984,+1.224500E-03NADC,273.51,273.55
135.78097653388977,1.370978,+1.224502E-03NADC,273.5,273.54
136.4007065296173,1.370981,+1.224504E-03NADC,273.49,273.53
137.01992654800415,1.370984,+1.224505E-03NADC,273.47,273.52
137.64004182815552,1.370978,+1.224505E-03NADC,273.46,273.51
138.2602767944336,1.370975,+1.224505E-03NADC,273.46,273.5
138.87987089157104,1.370978,+1.224512E-03NADC,273.45,273.49
139.50016832351685,1.370978,+1.224503E-03NADC,273.44,273.48
140.11993551254272,1.370981,+1.224504E-03NADC,273.43,273.47
140.73939847946167,1.370981,+1.224501E-03NADC,273.42,273.46
141.3788185119629,1.370978,+1.224493E-03NADC,273.41,273.44
141.9997091293335,1.370975,+1.224500E-03NADC,273.4,273.43
142.62021446228027,1.370975,+1.224500E-03NADC,273.39,273.42
143.23995733261108,1.370978,+1.224501E-03NADC,273.38,273.41
143.86013889312744,1.370978,+1.224500E-03NADC,273.37,273.4
144.4801425933838,1.370975,+1.224509E-03NADC,273.36,273.39
145.09911465644836,1.370978,+1.224500E-03NADC,273.36,273.38
145.71932315826416,1.370981,+1.224499E-03NADC,273.35,273.37
146.33880019187927,1.370978,+1.224498E-03NADC,273.34,273.36
146.95837330818176,1.370981,+1.224498E-03NADC,273.33,273.35
147.5590078830719,1.370978,+1.224498E-03NADC,273.32,273.34
148.17843461036682,1.370978,+1.224489E-03NADC,273.32,273.33
148.79805183410645,1.370972,+1.224488E-03NADC,273.31,273.32
149.3987376689911,1.370975,+1.224490E-03NADC,273.3,273.31
149.99684143066406,1.370975,+1.224488E-03NADC,273.29,273.3
150.597473859787,1.370969,+1.224488E-03NADC,273.29,273.29
151.19800639152527,1.370981,+1.224488E-03NADC,273.28,273.28
151.79777812957764,1.370975,+1.224488E-03NADC,273.27,273.27
152.39761018753052,1.370969,+1.224497E-03NADC,273.27,273.26
153.0165650844574,1.370975,+1.224497E-03NADC,273.26,273.25
153.61810111999512,1.370969,+1.224496E-03NADC,273.25,273.24
154.21680903434753,1.370969,+1.224496E-03NADC,273.24,273.23
154.8170611858368,1.370969,+1.224494E-03NADC,273.24,273.22
155.4174394607544,1.370969,+1.224496E-03NADC,273.23,273.21
156.01735401153564,1.370969,+1.224496E-03NADC,273.22,273.2
156.6178641319275,1.370966,+1.224496E-03NADC,273.22,273.19
157.21679496765137,1.370963,+1.224494E-03NADC,273.21,273.18
157.81703686714172,1.370969,+1.224495E-03NADC,273.2,273.17
158.4168779850006,1.370972,+1.224495E-03NADC,273.19,273.16
159.01693511009216,1.370969,+1.224493E-03NADC,273.19,273.15
159.61754202842712,1.370975,+1.224495E-03NADC,273.18,273.14
160.2166657447815,1.370969,+1.224494E-03NADC,273.17,273.13
160.81701374053955,1.370969,+1.224494E-03NADC,273.17,273.12
161.41763067245483,1.370975,+1.224493E-03NADC,273.16,273.11
162.01723909378052,1.370966,+1.224494E-03NADC,273.15,273.1
162.6177041530609,1.370966,+1.224493E-03NADC,273.14,273.09
163.23654007911682,1.370963,+1.224493E-03NADC,273.14,273.08
163.83699917793274,1.370966,+1.224492E-03NADC,273.13,273.07
164.43806266784668,1.370972,+1.224492E-03NADC,273.12,273.06
165.057382106781,1.370969,+1.224492E-03NADC,273.11,273.05
165.65715074539185,1.370969,+1.224492E-03NADC,273.11,273.04
166.27776837348938,1.370969,+1.224491E-03NADC,273.1,273.03
166.8774402141571,1.370969,+1.224492E-03NADC,273.09,273.02
167.47748494148254,1.370958,+1.224491E-03NADC,273.08,273.01
168.07748103141785,1.370963,+1.224491E-03NADC,273.07,273.0
168.67752814292908,1.370972,+1.224500E-03NADC,273.07,273.0
169.2983694076538,1.370963,+1.224491E-03NADC,273.06,273.0
169.93846368789673,1.370966,+1.224491E-03NADC,273.05,273.0
170.55790901184082,1.370963,+1.224492E-03NADC,273.04,273.0
171.15733337402344,1.370969,+1.224490E-03NADC,273.03,273.0
171.77770853042603,1.37096,+1.224481E-03NADC,273.02,273.0
172.39862728118896,1.370958,+1.224489E-03NADC,273.01,273.0
173.0179364681244,1.370963,+1.224489E-03NADC,273.0,273.0
173.61838936805725,1.37096,+1.224489E-03NADC,272.99,273.0
174.23782777786255,1.370963,+1.224488E-03NADC,272.99,273.0
174.8385455608368,1.370963,+1.224488E-03NADC,272.98,273.0
175.45858550071716,1.370958,+1.224487E-03NADC,272.97,273.0
176.077698469162,1.370955,+1.224495E-03NADC,272.96,273.0
176.69885540008545,1.370958,+1.224486E-03NADC,272.95,273.0
177.31882905960083,1.370955,+1.224487E-03NADC,272.94,273.0
177.93850541114807,1.370963,+1.224487E-03NADC,272.93,273.0
178.55898809432983,1.370958,+1.224486E-03NADC,272.92,273.0
179.17767214775085,1.370955,+1.224479E-03NADC,272.91,273.0
179.79811549186707,1.370955,+1.224484E-03NADC,272.9,273.0
180.41895008087158,1.370958,+1.224485E-03NADC,272.89,273.0
181.0383539199829,1.370963,+1.224483E-03NADC,272.88,273.0
181.65845727920532,1.370958,+1.224486E-03NADC,272.87,273.0
182.27881503105164,1.370955,+1.224489E-03NADC,272.86,273.0
182.89867901802063,1.370955,+1.224489E-03NADC,272.85,273.0
183.51808500289917,1.370955,+1.224483E-03NADC,272.85,273.0
184.1383879184723,1.370952,+1.224483E-03NADC,272.84,273.0
184.75799441337585,1.370955,+1.224482E-03NADC,272.83,273.0
185.3778851032257,1.370946,+1.224482E-03NADC,272.82,273.0
185.9982168674469,1.370955,+1.224473E-03NADC,272.81,273.0
186.61872577667236,1.370952,+1.224481E-03NADC,272.8,273.0
187.23736000061035,1.370958,+1.224482E-03NADC,272.8,273.0
187.87792325019836,1.370952,+1.224481E-03NADC,272.79,273.0
188.49800419807434,1.370955,+1.224489E-03NADC,272.78,273.0
189.1177351474762,1.370952,+1.224481E-03NADC,272.78,273.0
189.73791980743408,1.370955,+1.224480E-03NADC,272.77,273.0
190.35792708396912,1.370955,+1.224479E-03NADC,272.77,273.0
190.9776713848114,1.370955,+1.224478E-03NADC,272.76,273.0
191.57799339294434,1.370952,+1.224478E-03NADC,272.76,273.0
192.19746041297913,1.370952,+1.224469E-03NADC,272.75,273.0
192.81659483909607,1.370952,+1.224469E-03NADC,272.75,273.0
193.4175214767456,1.370949,+1.224477E-03NADC,272.74,273.0
194.03968262672424,1.370952,+1.224477E-03NADC,272.74,273.0
194.65692973136902,1.370949,+1.224478E-03NADC,272.74,273.0
195.2562484741211,1.370949,+1.224476E-03NADC,272.74,273.0
195.8565549850464,1.370943,+1.224476E-03NADC,272.74,273.0
196.45628833770752,1.370943,+1.224475E-03NADC,272.73,273.0
197.0762619972229,1.370949,+1.224473E-03NADC,272.73,273.0
197.6951289176941,1.370949,+1.224475E-03NADC,272.73,273.0
198.29471468925476,1.370946,+1.224473E-03NADC,272.73,273.0
198.89505982398987,1.370946,+1.224483E-03NADC,272.73,273.0
199.51542234420776,1.370949,+1.224474E-03NADC,272.73,273.0
200.1351137161255,1.370946,+1.224474E-03NADC,272.73,273.0
200.75449895858765,1.370952,+1.224473E-03NADC,272.74,273.0
201.37479758262634,1.370943,+1.224471E-03NADC,272.74,273.0
201.99446201324463,1.370949,+1.224463E-03NADC,272.74,273.0
202.61485314369202,1.37094,+1.224471E-03NADC,272.74,273.0
203.23339438438416,1.37094,+1.224471E-03NADC,272.75,273.0
203.85406112670898,1.37094,+1.224471E-03NADC,272.75,273.0
204.47341537475586,1.370937,+1.224470E-03NADC,272.75,273.0
205.09374499320984,1.37094,+1.224477E-03NADC,272.76,273.0
205.71505761146545,1.370937,+1.224468E-03NADC,272.76,273.0
206.33245205879211,1.370946,+1.224467E-03NADC,272.77,273.0
206.95251488685608,1.370943,+1.224468E-03NADC,272.77,273.0
207.5731999874115,1.370934,+1.224468E-03NADC,272.78,273.0
208.19226026535034,1.370943,+1.224459E-03NADC,272.79,273.0
208.8153612613678,1.37094,+1.224467E-03NADC,272.79,273.0
209.432448387146,1.37094,+1.224466E-03NADC,272.8,273.0
210.05154728889465,1.37094,+1.224467E-03NADC,272.81,273.0
210.67203044891357,1.370937,+1.224467E-03NADC,272.81,273.0
211.29117274284363,1.370937,+1.224473E-03NADC,272.82,273.0
211.91487336158752,1.370937,+1.224468E-03NADC,272.83,273.0
212.53189730644226,1.37094,+1.224466E-03NADC,272.84,273.0
213.1505253314972,1.370937,+1.224466E-03NADC,272.84,273.0
213.77106404304504,1.370934,+1.224466E-03NADC,272.85,273.0
214.39064288139343,1.370934,+1.224462E-03NADC,272.86,273.0
215.01486659049988,1.370937,+1.224456E-03NADC,272.87,273.0
215.63019633293152,1.370931,+1.224464E-03NADC,272.88,273.0
216.25010323524475,1.370937,+1.224465E-03NADC,272.89,273.0
216.8698263168335,1.370934,+1.224466E-03NADC,272.89,273.0
217.49059224128723,1.370931,+1.224464E-03NADC,272.9,273.0
218.1161003112793,1.370928,+1.224473E-03NADC,272.91,273.0
218.72855472564697,1.370934,+1.224465E-03NADC,272.92,273.0
219.3486340045929,1.370934,+1.224463E-03NADC,272.93,273.0
219.96935725212097,1.370934,+1.224462E-03NADC,272.93,273.0
220.58878016471863,1.370937,+1.224461E-03NADC,272.94,273.0
221.21501278877258,1.370931,+1.224451E-03NADC,272.95,273.0
221.82863855361938,1.370937,+1.224460E-03NADC,272.96,273.0
222.44852924346924,1.370928,+1.224460E-03NADC,272.97,273.0
223.06797456741333,1.370928,+1.224461E-03NADC,272.97,273.0
223.6885905265808,1.370931,+1.224461E-03NADC,272.98,273.0
224.31567120552063,1.370928,+1.224469E-03NADC,272.99,273.0
224.92815327644348,1.370931,+1.224460E-03NADC,273.0,273.0
225.54800605773926,1.370931,+1.224460E-03NADC,273.0,273.0
226.1682789325714,1.370934,+1.224459E-03NADC,273.01,273.0
226.78766918182373,1.370923,+1.224458E-03NADC,273.02,273.0
227.41493368148804,1.370926,+1.224450E-03NADC,273.02,273.0
228.02836441993713,1.370928,+1.224457E-03NADC,273.03,273.0
228.64712166786194,1.370923,+1.224457E-03NADC,273.03,273.0
229.26722502708435,1.370926,+1.224456E-03NADC,273.04,273.0
229.88698887825012,1.370923,+1.224456E-03NADC,273.04,273.0
230.51490473747253,1.370926,+1.224455E-03NADC,273.05,273.0
231.14597725868225,1.370923,+1.224455E-03NADC,273.05,273.0
231.7669849395752,1.370923,+1.224455E-03NADC,273.06,273.0
232.38645672798157,1.370928,+1.224454E-03NADC,273.06,273.0
233.01120138168335,1.37092,+1.224444E-03NADC,273.06,273.0
233.62480401992798,1.370926,+1.224452E-03NADC,273.07,273.0
234.2456407546997,1.370926,+1.224453E-03NADC,273.07,273.0
234.86501502990723,1.370923,+1.224453E-03NADC,273.07,273.0
235.48483872413635,1.37092,+1.224452E-03NADC,273.07,273.0
236.1114318370819,1.37092,+1.224461E-03NADC,273.08,273.0
236.72441697120667,1.37092,+1.224453E-03NADC,273.08,273.0
237.34412479400635,1.37092,+1.224452E-03NADC,273.08,273.0
237.96296954154968,1.37092,+1.224451E-03NADC,273.08,273.0
238.58269143104553,1.370917,+1.224451E-03NADC,273.08,273.0
239.20966625213623,1.370917,+1.224444E-03NADC,273.08,273.0
239.8219349384308,1.37092,+1.224448E-03NADC,273.08,273.0
240.44224333763123,1.37092,+1.224450E-03NADC,273.08,273.0
241.06151485443115,1.370917,+1.224448E-03NADC,273.08,273.0
241.6812665462494,1.370914,+1.224449E-03NADC,273.08,273.0
242.30103302001953,1.37092,+1.224449E-03NADC,273.07,273.0
242.9200758934021,1.370917,+1.224456E-03NADC,273.07,273.0
243.5406641960144,1.370917,+1.224449E-03NADC,273.07,273.0
244.15988183021545,1.370917,+1.224447E-03NADC,273.07,273.0
244.77898645401,1.370911,+1.224447E-03NADC,273.07,273.0
245.41862964630127,1.370911,+1.224438E-03NADC,273.06,273.0
246.03852653503418,1.370911,+1.224446E-03NADC,273.06,273.0
246.6577033996582,1.370911,+1.224446E-03NADC,273.06,273.0
247.27827739715576,1.370911,+1.224447E-03NADC,273.05,273.0
247.89792203903198,1.370914,+1.224446E-03NADC,273.05,273.0
248.51742315292358,1.370908,+1.224453E-03NADC,273.04,273.0
249.1376724243164,1.370911,+1.224443E-03NADC,273.04,273.0
249.7759747505188,1.370908,+1.224442E-03NADC,273.04,273.0
250.37617659568787,1.370908,+1.224443E-03NADC,273.03,273.0
250.9761312007904,1.370914,+1.224442E-03NADC,273.03,273.0
251.59617567062378,1.370911,+1.224441E-03NADC,273.02,273.0
252.19665122032166,1.370905,+1.224440E-03NADC,273.02,273.0
252.81594920158386,1.370905,+1.224439E-03NADC,273.01,273.0
253.41558527946472,1.370905,+1.224440E-03NADC,273.01,273.0
254.01578044891357,1.370905,+1.224432E-03NADC,273.0,273.0
254.6368637084961,1.370905,+1.224431E-03NADC,272.99,273.0
255.2351655960083,1.370911,+1.224431E-03NADC,272.99,273.0
255.8348958492279,1.370902,+1.224431E-03NADC,272.98,273.0
256.4350972175598,1.370905,+1.224431E-03NADC,272.98,273.0
257.0347321033478,1.370905,+1.224429E-03NADC,272.97,273.0
257.6340458393097,1.370902,+1.224438E-03NADC,272.97,273.0
258.2573778629303,1.370902,+1.224438E-03NADC,272.96,273.0
258.8741886615753,1.370902,+1.224438E-03NADC,272.96,273.0
