time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
16.94446563720703,0.09454431,+31.3516E-06NADC,224.91,222.13,200.0
17.44191551208496,0.09484958,+31.4554E-06NADC,224.81,222.14,200.0
17.979220151901245,0.09517757,+31.5661E-06NADC,224.73,222.15,200.0
18.474722146987915,0.09547016,+31.6577E-06NADC,224.64,222.16,200.0
18.95547103881836,0.09576159,+31.7543E-06NADC,224.57,222.17,200.0
19.44242572784424,0.09606696,+31.8550E-06NADC,224.48,222.17,200.0
19.943009614944458,0.09636801,+31.9514E-06NADC,224.38,222.18,200.0
20.413814783096313,0.09664958,+32.0482E-06NADC,224.28,222.19,200.0
20.89667510986328,0.0969395,+32.1391E-06NADC,224.18,222.19,200.0
21.373403072357178,0.09722962,+32.2397E-06NADC,224.08,222.2,200.0
21.85199213027954,0.09752066,+32.3355E-06NADC,224.0,222.2,200.0
22.340466260910034,0.09780651,+32.4310E-06NADC,223.89,222.21,200.0
22.81265926361084,0.09809677,+32.5269E-06NADC,223.78,222.21,200.0
23.292554140090942,0.09838308,+32.6171E-06NADC,223.67,222.22,200.0
23.77178144454956,0.09866907,+32.7158E-06NADC,223.56,222.22,200.0
24.25224494934082,0.09895564,+32.8099E-06NADC,223.47,222.22,200.0
24.740390300750732,0.09924878,+32.9075E-06NADC,223.35,222.22,200.0
25.240028619766235,0.09953375,+33.0013E-06NADC,223.23,222.22,200.0
25.710408926010132,0.09981431,+33.0891E-06NADC,223.11,222.22,200.0
26.191500186920166,0.10009425,+33.1865E-06NADC,222.99,222.23,200.0
26.670676708221436,0.10037341,+33.2789E-06NADC,222.87,222.23,200.0
27.151254653930664,0.10065015,+33.3704E-06NADC,222.77,222.23,200.0
27.639540195465088,0.10092768,+33.4615E-06NADC,222.64,222.23,200.0
28.11110782623291,0.1012012,+33.5472E-06NADC,222.51,222.23,200.0
28.59059500694275,0.10147679,+33.6423E-06NADC,222.38,222.22,200.0
29.070335626602173,0.10174583,+33.7320E-06NADC,222.25,222.22,200.0
29.551051139831543,0.10201426,+33.8210E-06NADC,222.14,222.22,200.0
30.03829288482666,0.10228414,+33.9092E-06NADC,222.01,222.22,200.0
30.511175632476807,0.10254912,+33.9919E-06NADC,221.87,222.22,200.0
30.990188598632812,0.10281324,+34.0841E-06NADC,221.74,222.21,200.0
31.468910455703735,0.10307546,+34.1704E-06NADC,221.6,222.21,200.0
31.949561834335327,0.10333392,+34.2560E-06NADC,221.49,222.21,200.0
32.42915105819702,0.10359377,+34.3411E-06NADC,221.35,222.21,200.0
32.90991759300232,0.10384886,+34.4278E-06NADC,221.2,222.2,200.0
33.40958595275879,0.10411203,+34.5147E-06NADC,221.06,222.2,200.0
33.909461975097656,0.1043736,+34.6009E-06NADC,220.92,222.19,200.0
34.409462451934814,0.10463253,+34.6886E-06NADC,220.77,222.19,200.0
34.88941931724548,0.10487895,+34.7651E-06NADC,220.62,222.18,200.0
35.3686900138855,0.10512267,+34.8453E-06NADC,220.47,222.18,200.0
35.8497109413147,0.105365,+34.9250E-06NADC,220.36,222.17,200.0
36.328583002090454,0.10560265,+35.0036E-06NADC,220.21,222.16,200.0
36.80800747871399,0.10584041,+35.0866E-06NADC,220.05,222.16,200.0
37.28803586959839,0.10607375,+35.1586E-06NADC,219.9,222.15,200.0
37.768640756607056,0.10630631,+35.2346E-06NADC,219.75,222.14,200.0
38.24898362159729,0.10653477,+35.3099E-06NADC,219.63,222.14,200.0
38.72832798957825,0.10675861,+35.3842E-06NADC,219.47,222.13,200.0
39.207854986190796,0.10698289,+35.4625E-06NADC,219.32,222.12,200.0
39.68777918815613,0.10720254,+35.5302E-06NADC,219.16,222.11,200.0
40.16842579841614,0.107421,+35.6016E-06NADC,219.0,222.1,200.0
40.64797401428223,0.10763617,+35.6724E-06NADC,218.88,222.1,200.0
41.127723693847656,0.107846,+35.7418E-06NADC,218.72,222.09,200.0
41.60859680175781,0.10805539,+35.8125E-06NADC,218.56,222.08,200.0
42.1081748008728,0.10826937,+35.8828E-06NADC,218.4,222.07,200.0
42.60742998123169,0.10848054,+35.9522E-06NADC,218.24,222.06,200.0
43.107828855514526,0.10868879,+36.0135E-06NADC,218.07,222.05,200.0
43.58734655380249,0.10888426,+36.0830E-06NADC,217.91,222.04,200.0
44.067829847335815,0.10907865,+36.1483E-06NADC,217.75,222.03,200.0
44.56729197502136,0.10927511,+36.2115E-06NADC,217.58,222.02,200.0
45.04837775230408,0.10946374,+36.2729E-06NADC,217.45,222.01,200.0
45.52694869041443,0.10964516,+36.3330E-06NADC,217.29,222.0,200.0
46.00704050064087,0.1098256,+36.3970E-06NADC,217.12,221.99,200.0
46.48766613006592,0.11000322,+36.4462E-06NADC,216.96,221.97,200.0
46.98697018623352,0.11018185,+36.5089E-06NADC,216.79,221.96,200.0
47.466617584228516,0.11035194,+36.5646E-06NADC,216.62,221.95,200.0
47.94857597351074,0.11051671,+36.6190E-06NADC,216.49,221.94,200.0
48.426154136657715,0.11068148,+36.6733E-06NADC,216.32,221.93,200.0
48.92715382575989,0.11084473,+36.7273E-06NADC,216.15,221.91,200.0
49.42684268951416,0.11100741,+36.7800E-06NADC,215.99,221.9,200.0
49.9263653755188,0.11116282,+36.8315E-06NADC,215.82,221.89,200.0
50.426154375076294,0.11131843,+36.8817E-06NADC,215.65,221.87,200.0
50.926289319992065,0.11146634,+36.9306E-06NADC,215.48,221.86,200.0
51.42613458633423,0.11161302,+36.9782E-06NADC,215.31,221.84,200.0
51.925997495651245,0.11175331,+37.0243E-06NADC,215.14,221.83,200.0
52.423924684524536,0.11189259,+37.0694E-06NADC,214.97,221.82,200.0
52.94365167617798,0.11204061,+37.1162E-06NADC,214.76,221.8,200.0
53.465473651885986,0.11216515,+37.1586E-06NADC,214.59,221.78,200.0
53.96416425704956,0.11228997,+37.1991E-06NADC,214.42,221.77,200.0
54.4644660949707,0.11241181,+37.2385E-06NADC,214.25,221.75,200.0
54.966087102890015,0.11252811,+37.2766E-06NADC,214.07,221.74,200.0
55.468647480010986,0.11264117,+37.3133E-06NADC,213.9,221.72,200.0
55.96439838409424,0.11275003,+37.3488E-06NADC,213.73,221.71,200.0
56.464709758758545,0.11285445,+37.3838E-06NADC,213.55,221.69,200.0
56.966253995895386,0.11295567,+37.4152E-06NADC,213.38,221.67,200.0
57.46296787261963,0.11305059,+37.4464E-06NADC,213.21,221.65,200.0
58.043639183044434,0.11315832,+37.4805E-06NADC,213.0,221.64,200.0
58.54875206947327,0.11324236,+37.5085E-06NADC,212.83,221.62,200.0
59.04762101173401,0.11332687,+37.5363E-06NADC,212.65,221.6,200.0
59.56230545043945,0.11340684,+37.5613E-06NADC,212.48,221.58,200.0
60.0620973110199,0.11348103,+37.5851E-06NADC,212.3,221.57,200.0
60.577730894088745,0.11354986,+37.6071E-06NADC,212.13,221.55,200.0
61.06427526473999,0.11361501,+37.6277E-06NADC,211.96,221.53,200.0
61.56313490867615,0.1136751,+37.6471E-06NADC,211.78,221.51,200.0
62.07987999916077,0.11373393,+37.6658E-06NADC,211.61,221.49,200.0
62.58378314971924,0.11378492,+37.6823E-06NADC,211.43,221.47,200.0
63.08271908760071,0.11383309,+37.6971E-06NADC,211.26,221.46,200.0
63.623496532440186,0.11387986,+37.7118E-06NADC,211.08,221.44,200.0
64.1417486667633,0.11391684,+37.7243E-06NADC,210.87,221.42,200.0
64.64839291572571,0.11395364,+37.7348E-06NADC,210.7,221.4,200.0
65.14940667152405,0.11397969,+37.7434E-06NADC,210.52,221.38,200.0
65.64747095108032,0.11400719,+37.7510E-06NADC,210.35,221.36,200.0
66.14946246147156,0.11402431,+37.7568E-06NADC,210.17,221.34,200.0
66.64853382110596,0.11404329,+37.7614E-06NADC,210.0,221.32,200.0
67.14924883842468,0.11405164,+37.7644E-06NADC,209.83,221.3,200.0
67.64816427230835,0.11406202,+37.7662E-06NADC,209.65,221.28,200.0
68.14837598800659,0.11406059,+37.7664E-06NADC,209.48,221.26,200.0
68.64896059036255,0.11406268,+37.7650E-06NADC,209.31,221.24,200.0
69.14831042289734,0.11405327,+37.7623E-06NADC,209.14,221.22,200.0
69.64932537078857,0.11404641,+37.7582E-06NADC,208.97,221.2,200.0
70.14926314353943,0.11402812,+37.7524E-06NADC,208.79,221.18,200.0
70.64847254753113,0.11401204,+37.7451E-06NADC,208.62,221.15,200.0
71.14847469329834,0.1139855,+37.7372E-06NADC,208.45,221.13,200.0
71.64855241775513,0.11395984,+37.7270E-06NADC,208.28,221.11,200.0
72.17188262939453,0.11392382,+37.7141E-06NADC,208.07,221.09,200.0
72.74831581115723,0.11388108,+37.7001E-06NADC,207.9,221.06,200.0
73.24802708625793,0.11384082,+37.6851E-06NADC,207.73,221.04,200.0
73.74775910377502,0.11379181,+37.6691E-06NADC,207.56,221.02,200.0
74.24786972999573,0.11374312,+37.6517E-06NADC,207.39,221.0,200.0
74.74808478355408,0.11368605,+37.6326E-06NADC,207.22,220.98,200.0
75.24816656112671,0.11362885,+37.6122E-06NADC,207.05,220.95,200.0
75.74730229377747,0.11356306,+37.5906E-06NADC,206.88,220.93,200.0
76.24840307235718,0.11349725,+37.5678E-06NADC,206.71,220.91,200.0
76.7473714351654,0.11342341,+37.5429E-06NADC,206.53,220.88,200.0
77.24684739112854,0.11334876,+37.5170E-06NADC,206.36,220.86,200.0
77.74800992012024,0.11326658,+37.4901E-06NADC,206.19,220.84,200.0
78.24736714363098,0.11318422,+37.4612E-06NADC,206.02,220.82,200.0
78.74792718887329,0.11309317,+37.4311E-06NADC,205.85,220.79,200.0
79.24723720550537,0.1130021,+37.3997E-06NADC,205.68,220.77,200.0
79.74780130386353,0.11290314,+37.3665E-06NADC,205.52,220.74,200.0
80.24737048149109,0.11280335,+37.3326E-06NADC,205.35,220.72,200.0
80.74756836891174,0.11269611,+37.2967E-06NADC,205.18,220.7,200.0
81.24733376502991,0.11258777,+37.2598E-06NADC,205.01,220.67,200.0
81.74794864654541,0.11247282,+37.2218E-06NADC,204.84,220.65,200.0
82.24675178527832,0.11235683,+37.1835E-06NADC,204.7,220.63,200.0
82.71998643875122,0.11224404,+37.1396E-06NADC,204.54,220.61,200.0
83.20046138763428,0.11211811,+37.1067E-06NADC,204.37,220.58,200.0
83.69991302490234,0.11198881,+37.0534E-06NADC,204.2,220.56,200.0
84.19881653785706,0.11186052,+37.0151E-06NADC,204.03,220.53,200.0
84.68018221855164,0.11172953,+36.9709E-06NADC,203.86,220.51,200.0
85.1604995727539,0.11158616,+36.9236E-06NADC,203.7,220.48,200.0
85.6604676246643,0.11144331,+36.8748E-06NADC,203.53,220.46,200.0
86.15991878509521,0.11129171,+36.8248E-06NADC,203.36,220.43,200.0
86.66049242019653,0.11114043,+36.7736E-06NADC,203.19,220.41,200.0
87.1613073348999,0.11098136,+36.7209E-06NADC,203.03,220.38,200.0
87.66063380241394,0.11082186,+36.6666E-06NADC,202.86,220.36,200.0
88.16049313545227,0.11065569,+36.6117E-06NADC,202.7,220.33,200.0
88.67623472213745,0.11048895,+36.5552E-06NADC,202.53,220.31,200.0
89.16354513168335,0.11031412,+36.4974E-06NADC,202.36,220.28,200.0
89.66364979743958,0.11014011,+36.4385E-06NADC,202.2,220.26,200.0
90.16055226325989,0.10995833,+36.3783E-06NADC,202.03,220.23,200.0
90.66024541854858,0.10977697,+36.3168E-06NADC,201.87,220.2,200.0
91.16188716888428,0.1095872,+36.2541E-06NADC,201.7,220.18,200.0
91.66551566123962,0.10939827,+36.1904E-06NADC,201.54,220.15,200.0
92.1638867855072,0.10920182,+36.1253E-06NADC,201.37,220.13,200.0
92.66103720664978,0.10900551,+36.0593E-06NADC,201.21,220.1,200.0
93.16006088256836,0.10880205,+35.9919E-06NADC,201.05,220.07,200.0
93.6623969078064,0.10859952,+35.9234E-06NADC,200.88,220.05,200.0
94.16061353683472,0.10838873,+35.8538E-06NADC,200.72,220.02,200.0
94.66096115112305,0.10817885,+35.7831E-06NADC,200.56,219.99,200.0
95.16216588020325,0.10796167,+35.7111E-06NADC,200.39,219.97,200.0
95.6592812538147,0.10774489,+35.6384E-06NADC,200.23,219.94,200.0
96.16042518615723,0.10752175,+35.5645E-06NADC,200.07,219.91,200.0
96.66049909591675,0.10729835,+35.4893E-06NADC,199.91,219.88,200.0
97.16231036186218,0.10706809,+35.4133E-06NADC,199.75,219.86,200.0
97.66051411628723,0.10683844,+35.3367E-06NADC,199.58,219.83,200.0
98.16042685508728,0.10660245,+35.2581E-06NADC,199.42,219.8,200.0
98.66129899024963,0.1063666,+35.1790E-06NADC,199.26,219.77,200.0
99.16156196594238,0.10612282,+35.0989E-06NADC,199.1,219.75,200.0
99.66111707687378,0.1058809,+35.0174E-06NADC,198.94,219.72,200.0
100.16384983062744,0.10563195,+34.9349E-06NADC,198.78,219.69,200.0
100.66299176216125,0.10538369,+34.8512E-06NADC,198.62,219.66,200.0
101.1619279384613,0.1051284,+34.7671E-06NADC,198.46,219.63,200.0
101.66143345832825,0.10487421,+34.6819E-06NADC,198.31,219.61,200.0
102.1619553565979,0.10461401,+34.5959E-06NADC,198.15,219.58,200.0
102.66133046150208,0.10435494,+34.5089E-06NADC,197.99,219.55,200.0
103.16238307952881,0.10408837,+34.4208E-06NADC,197.83,219.52,200.0
103.66190671920776,0.10382334,+34.3321E-06NADC,197.68,219.49,200.0
104.16116380691528,0.1035522,+34.2426E-06NADC,197.52,219.46,200.0
104.66143202781677,0.10328142,+34.1521E-06NADC,197.37,219.44,200.0
105.16551685333252,0.10300496,+34.0606E-06NADC,197.21,219.41,200.0
105.66176700592041,0.1027297,+33.9683E-06NADC,197.06,219.38,200.0
106.16379690170288,0.10244816,+33.8787E-06NADC,196.91,219.35,200.0
106.65332436561584,0.10217722,+33.7850E-06NADC,196.75,219.32,200.0
107.14873123168945,0.10189106,+33.6900E-06NADC,196.6,219.29,200.0
107.6493866443634,0.1016044,+33.5943E-06NADC,196.45,219.26,200.0
108.14939999580383,0.101311,+33.4979E-06NADC,196.31,219.23,200.0
108.64966177940369,0.10102181,+33.4009E-06NADC,196.16,219.2,200.0
109.14961457252502,0.10072594,+33.3026E-06NADC,196.02,219.18,200.0
109.64946436882019,0.10043027,+33.2041E-06NADC,195.87,219.15,200.0
110.14943957328796,0.10012974,+33.1045E-06NADC,195.73,219.12,200.0
110.65005135536194,0.09982884,+33.0042E-06NADC,195.59,219.09,200.0
111.14931178092957,0.09952454,+32.9036E-06NADC,195.45,219.06,200.0
111.64840531349182,0.09921991,+32.8019E-06NADC,195.32,219.03,200.0
112.15023708343506,0.09891111,+32.6996E-06NADC,195.18,219.0,200.0
112.64848065376282,0.09860308,+32.5971E-06NADC,195.05,218.97,200.0
113.14984440803528,0.09828965,+32.4935E-06NADC,194.92,218.94,200.0
113.6493968963623,0.09797787,+32.3897E-06NADC,194.8,218.91,200.0
114.14988613128662,0.09766197,+32.2849E-06NADC,194.67,218.88,200.0
114.64917373657227,0.09734572,+32.1796E-06NADC,194.55,218.85,200.0
115.15027952194214,0.09702653,+32.0740E-06NADC,194.43,218.83,200.0
115.6494071483612,0.09670775,+31.9678E-06NADC,194.32,218.8,200.0
116.15351891517639,0.09638569,+31.8611E-06NADC,194.21,218.77,200.0
116.64923548698425,0.09606289,+31.7543E-06NADC,194.1,218.74,200.0
117.14878368377686,0.0957385,+31.6465E-06NADC,193.99,218.71,200.0
117.64847660064697,0.0954131,+31.5389E-06NADC,193.89,218.68,200.0
118.1512234210968,0.0950869,+31.4305E-06NADC,193.79,218.66,200.0
118.6501030921936,0.09475882,+31.3218E-06NADC,193.7,218.63,200.0
119.14936375617981,0.09443088,+31.2126E-06NADC,193.6,218.6,200.0
119.64923143386841,0.09410001,+31.1032E-06NADC,193.52,218.57,200.0
120.149405002594,0.09377006,+30.9935E-06NADC,193.43,218.55,200.0
120.64854216575623,0.09343838,+30.8836E-06NADC,193.35,218.52,200.0
121.14942812919617,0.0931066,+30.7736E-06NADC,193.28,218.49,200.0
121.64843201637268,0.092773,+30.6634E-06NADC,193.21,218.47,200.0
122.14991736412048,0.09244026,+30.5530E-06NADC,193.14,218.44,200.0
122.6487946510315,0.09210578,+30.4423E-06NADC,193.08,218.41,200.0
123.14944529533386,0.09177261,+30.3320E-06NADC,193.02,218.39,200.0
123.64878749847412,0.09143764,+30.2211E-06NADC,192.97,218.36,200.0
124.14853000640869,0.09110374,+30.1103E-06NADC,192.93,218.34,200.0
124.64852952957153,0.09076912,+29.9994E-06NADC,192.88,218.31,200.0
125.14971566200256,0.09043485,+29.8887E-06NADC,192.84,218.29,200.0
125.6484522819519,0.09009932,+29.7780E-06NADC,192.81,218.27,200.0
126.15384221076965,0.08976572,+29.6675E-06NADC,192.78,218.24,200.0
126.64862489700317,0.08943121,+29.5569E-06NADC,192.76,218.22,200.0
127.14838027954102,0.08909882,+29.4465E-06NADC,192.74,218.2,200.0
127.64875602722168,0.08876469,+29.3361E-06NADC,192.73,218.18,200.0
128.15029048919678,0.08843274,+29.2263E-06NADC,192.72,218.15,200.0
128.64939308166504,0.08809949,+29.1164E-06NADC,192.72,218.13,200.0
129.14947199821472,0.08776867,+29.0071E-06NADC,192.72,218.11,200.0
129.64825248718262,0.087438,+28.8979E-06NADC,192.73,218.09,200.0
130.15218329429626,0.08710881,+28.7885E-06NADC,192.74,218.07,200.0
130.64810013771057,0.0867796,+28.6800E-06NADC,192.76,218.06,200.0
131.14934921264648,0.08645183,+28.5717E-06NADC,192.78,218.04,200.0
131.64806461334229,0.08612518,+28.4636E-06NADC,192.81,218.02,200.0
132.1481475830078,0.08579959,+28.3559E-06NADC,192.84,218.0,200.0
132.65511345863342,0.08547517,+28.2494E-06NADC,192.88,217.99,200.0
133.15118074417114,0.08515299,+28.1424E-06NADC,192.92,217.97,200.0
133.64857697486877,0.08482898,+28.0363E-06NADC,192.97,217.95,200.0
134.1499321460724,0.08451142,+27.9304E-06NADC,193.02,217.94,200.0
134.64847946166992,0.08419235,+27.8257E-06NADC,193.07,217.92,200.0
135.1485402584076,0.08387662,+27.7205E-06NADC,193.12,217.91,200.0
135.61843490600586,0.08358607,+27.6254E-06NADC,193.18,217.9,200.0
136.09744381904602,0.08328647,+27.5260E-06NADC,193.25,217.89,200.0
136.57751274108887,0.08298502,+27.4270E-06NADC,193.32,217.88,200.0
137.05861949920654,0.08268871,+27.3302E-06NADC,193.38,217.86,200.0
137.54745531082153,0.08238121,+27.2257E-06NADC,193.46,217.85,200.0
138.047194480896,0.08207449,+27.1299E-06NADC,193.54,217.84,200.0
138.54812455177307,0.08177149,+27.0220E-06NADC,193.62,217.83,200.0
139.04613184928894,0.08146975,+26.9316E-06NADC,193.71,217.82,200.0
139.5485074520111,0.08117021,+26.8234E-06NADC,193.8,217.81,200.0
140.04734420776367,0.08087268,+26.7348E-06NADC,193.89,217.81,200.0
140.54813814163208,0.080578,+26.6280E-06NADC,193.99,217.8,200.0
141.04385089874268,0.08028649,+26.5398E-06NADC,194.09,217.79,200.0
141.51607489585876,0.08001739,+26.4481E-06NADC,194.19,217.78,200.0
141.9946792125702,0.07973901,+26.3566E-06NADC,194.29,217.78,200.0
142.47546696662903,0.07946608,+26.2660E-06NADC,194.39,217.77,200.0
142.9549252986908,0.07919221,+26.1711E-06NADC,194.48,217.77,200.0
143.44216322898865,0.07891014,+26.0877E-06NADC,194.58,217.76,200.0
143.94282937049866,0.07863052,+25.9861E-06NADC,194.69,217.76,200.0
144.44254398345947,0.07835389,+25.9044E-06NADC,194.8,217.75,200.0
144.94216012954712,0.07807898,+25.8043E-06NADC,194.91,217.75,200.0
145.44240808486938,0.07780775,+25.7243E-06NADC,195.02,217.74,200.0
145.94281029701233,0.07753775,+25.6264E-06NADC,195.14,217.74,200.0
146.44212317466736,0.07727095,+25.5476E-06NADC,195.25,217.74,200.0
146.9432656764984,0.07700659,+25.4508E-06NADC,195.36,217.73,200.0
147.44141340255737,0.07674467,+25.3743E-06NADC,195.47,217.73,200.0
147.9420039653778,0.07648566,+25.2792E-06NADC,195.59,217.73,200.0
148.4414677619934,0.07622839,+25.2041E-06NADC,195.7,217.73,200.0
148.94174098968506,0.07597263,+25.1107E-06NADC,195.81,217.72,200.0
149.4413161277771,0.07572237,+25.0373E-06NADC,195.92,217.72,200.0
149.9415407180786,0.07547309,+24.9457E-06NADC,196.03,217.72,200.0
150.440988779068,0.07522568,+24.8737E-06NADC,196.14,217.72,200.0
150.94625043869019,0.07498155,+24.7837E-06NADC,196.25,217.72,200.0
151.43197178840637,0.0747496,+24.7120E-06NADC,196.35,217.72,200.0
151.91563153266907,0.07451986,+24.6362E-06NADC,196.46,217.72,200.0
152.42832684516907,0.07424707,+24.5489E-06NADC,196.58,217.72,200.0
152.95122647285461,0.07402884,+24.4699E-06NADC,196.66,217.72,200.0
153.43044567108154,0.07379655,+24.4029E-06NADC,196.76,217.72,200.0
153.93236994743347,0.07356724,+24.3180E-06NADC,196.86,217.72,200.0
154.43220949172974,0.07333968,+24.2526E-06NADC,196.96,217.72,200.0
154.9315001964569,0.07311457,+24.1689E-06NADC,197.05,217.72,200.0
155.4314420223236,0.0728918,+24.1048E-06NADC,197.14,217.72,200.0
155.93179750442505,0.07267171,+24.0217E-06NADC,197.25,217.72,200.0
156.51793122291565,0.07240168,+23.9364E-06NADC,197.34,217.72,200.0
157.03117394447327,0.0721934,+23.8746E-06NADC,197.42,217.72,200.0
157.53113532066345,0.07197959,+23.7950E-06NADC,197.5,217.72,200.0
158.030503988266,0.07176822,+23.7348E-06NADC,197.58,217.72,200.0
158.53011202812195,0.07156715,+23.6639E-06NADC,197.66,217.72,200.0
159.01004838943481,0.0713672,+23.5983E-06NADC,197.73,217.72,200.0
159.49038767814636,0.07117182,+23.5330E-06NADC,197.8,217.72,200.0
159.96854448318481,0.07097368,+23.4686E-06NADC,197.87,217.72,200.0
160.45246505737305,0.07078049,+23.4093E-06NADC,197.92,217.72,200.0
160.9313449859619,0.07058069,+23.3341E-06NADC,197.99,217.72,200.0
161.42774176597595,0.07039034,+23.2761E-06NADC,198.05,217.72,200.0
161.90735721588135,0.07020292,+23.2140E-06NADC,198.11,217.72,200.0
162.38991498947144,0.07001313,+23.1494E-06NADC,198.16,217.72,200.0
162.900625705719,0.06980031,+23.0836E-06NADC,198.21,217.72,200.0
163.4089674949646,0.06962214,+23.0229E-06NADC,198.26,217.72,200.0
163.8860239982605,0.06944292,+22.9630E-06NADC,198.31,217.71,200.0
164.3676359653473,0.06926025,+22.8989E-06NADC,198.35,217.71,200.0
164.85285449028015,0.06908147,+22.8444E-06NADC,198.39,217.71,200.0
165.32830834388733,0.06890359,+22.7859E-06NADC,198.43,217.71,200.0
165.82202911376953,0.06872004,+22.7253E-06NADC,198.46,217.71,200.0
166.30695176124573,0.06854617,+22.6677E-06NADC,198.5,217.7,200.0
166.78636360168457,0.06837036,+22.6105E-06NADC,198.53,217.7,200.0
167.26498079299927,0.0681989,+22.5505E-06NADC,198.56,217.7,200.0
167.76595044136047,0.06801998,+22.4900E-06NADC,198.58,217.69,200.0
168.25197291374207,0.06785062,+22.4404E-06NADC,198.6,217.69,200.0
168.75205421447754,0.06767463,+22.3805E-06NADC,198.62,217.69,200.0
169.2243628501892,0.06750681,+22.3224E-06NADC,198.64,217.68,200.0
169.72459435462952,0.06733256,+22.2650E-06NADC,198.66,217.68,200.0
170.22446274757385,0.06716012,+22.2109E-06NADC,198.67,217.67,200.0
170.75260400772095,0.06698247,+22.1524E-06NADC,198.68,217.67,200.0
171.22471475601196,0.06681896,+22.0954E-06NADC,198.69,217.67,200.0
171.72351479530334,0.06664983,+22.0395E-06NADC,198.69,217.66,200.0
172.22383046150208,0.06648119,+21.9840E-06NADC,198.7,217.66,200.0
172.72247958183289,0.06631422,+21.9287E-06NADC,198.7,217.65,200.0
173.22336292266846,0.06614779,+21.8739E-06NADC,198.7,217.64,200.0
173.72272515296936,0.06598244,+21.8195E-06NADC,198.7,217.64,200.0
174.22319984436035,0.06581817,+21.7672E-06NADC,198.69,217.63,200.0
174.70303344726562,0.06566168,+21.7131E-06NADC,198.69,217.63,200.0
175.2026572227478,0.06549593,+21.6592E-06NADC,198.68,217.62,200.0
175.70288038253784,0.06533587,+21.6056E-06NADC,198.67,217.61,200.0
176.2019805908203,0.06517183,+21.5523E-06NADC,198.66,217.61,200.0
176.70182061195374,0.06501319,+21.4989E-06NADC,198.64,217.6,200.0
177.2011489868164,0.06485095,+21.4461E-06NADC,198.63,217.59,200.0
177.700786113739,0.06469345,+21.3932E-06NADC,198.61,217.58,200.0
178.201336145401,0.06453217,+21.3407E-06NADC,198.59,217.58,200.0
178.70109844207764,0.06437589,+21.2884E-06NADC,198.57,217.57,200.0
179.20098686218262,0.06421563,+21.2362E-06NADC,198.55,217.56,200.0
179.70043182373047,0.06405979,+21.1840E-06NADC,198.52,217.55,200.0
180.2005648612976,0.06390112,+21.1322E-06NADC,198.5,217.54,200.0
180.69990253448486,0.06374659,+21.0804E-06NADC,198.47,217.53,200.0
181.20031571388245,0.06358894,+21.0288E-06NADC,198.45,217.52,200.0
181.69946193695068,0.06343548,+20.9776E-06NADC,198.42,217.51,200.0
