time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
54.048945903778076,1.375183,-0.0095E-06NADC,224.54,246.57,0
54.66845345497131,1.375186,+0.0001E-06NADC,224.45,246.55,0
55.28728890419006,1.375189,+0.0002E-06NADC,224.36,246.54,0
55.907187700271606,1.3752,+0.0002E-06NADC,224.27,246.52,0
56.526583194732666,1.375203,+0.0001E-06NADC,224.16,246.5,0
57.1467764377594,1.375206,+0.0098E-06NADC,224.07,246.48,0
57.76584482192993,1.375209,+0.0003E-06NADC,223.98,246.46,0
58.38510084152222,1.375212,+0.0003E-06NADC,223.89,246.44,0
58.98417687416077,1.375212,+0.0002E-06NADC,223.8,246.43,0
59.604520320892334,1.375218,+0.0002E-06NADC,223.71,246.41,0
60.22418475151062,1.375226,+0.0000E-06NADC,223.6,246.39,0
60.844218492507935,1.375232,+0.0007E-06NADC,223.4,246.35,0
62.18208169937134,1.375241,+0.0002E-06NADC,223.25,246.32,0
63.20084595680237,1.375247,+0.0004E-06NADC,223.09,246.29,0
64.22014594078064,1.375258,+0.0003E-06NADC,222.92,246.25,0
65.24488759040833,1.375258,+0.0003E-06NADC,222.77,246.22,0
66.2581136226654,1.37527,-0.0095E-06NADC,222.68,246.2,0
66.87797379493713,1.37527,+0.0000E-06NADC,222.59,246.18,0
67.4978334903717,1.37527,+0.0000E-06NADC,222.5,246.16,0
68.11805415153503,1.375279,+0.0000E-06NADC,222.39,246.14,0
68.74750018119812,1.375288,+0.0099E-06NADC,222.3,246.12,0
69.3753616809845,1.375285,+0.0002E-06NADC,222.21,246.1,0
69.99486088752747,1.37529,+0.0003E-06NADC,222.11,246.08,0
70.61542105674744,1.375296,+0.0002E-06NADC,222.01,246.06,0
71.24613690376282,1.375299,-0.0095E-06NADC,221.92,246.04,0
71.8753354549408,1.375299,+0.0000E-06NADC,221.83,246.02,0
72.49492692947388,1.375311,+0.0000E-06NADC,221.75,246.01,0
73.11441135406494,1.375314,+0.0000E-06NADC,221.66,245.98,0
73.74089479446411,1.37532,+0.0097E-06NADC,221.55,245.96,0
74.37323570251465,1.375325,+0.0002E-06NADC,221.46,245.94,0
74.99324679374695,1.375328,+0.0002E-06NADC,221.37,245.92,0
75.611976146698,1.375331,+0.0003E-06NADC,221.28,245.9,0
76.23988008499146,1.375337,-0.0094E-06NADC,221.17,245.88,0
76.87194538116455,1.37534,+0.0001E-06NADC,221.08,245.86,0
77.51096391677856,1.375349,+0.0002E-06NADC,220.99,245.84,0
78.14000678062439,1.375357,+0.0096E-06NADC,220.89,245.82,0
78.77101731300354,1.375357,+0.0004E-06NADC,220.8,245.8,0
79.39124464988708,1.375363,+0.0001E-06NADC,220.71,245.78,0
80.01081681251526,1.375369,+0.0001E-06NADC,220.62,245.76,0
80.62995195388794,1.375375,+0.0002E-06NADC,220.51,245.74,0
81.2507221698761,1.375372,-0.0090E-06NADC,220.42,245.72,0
81.87000513076782,1.375378,-0.0005E-06NADC,220.33,245.7,0
82.4902081489563,1.375386,+0.0001E-06NADC,220.24,245.68,0
83.11006617546082,1.375395,+0.0000E-06NADC,220.15,245.66,0
83.73000574111938,1.375392,+0.0000E-06NADC,220.05,245.63,0
84.34874701499939,1.375404,+0.0041E-06NADC,219.96,245.61,0
84.96869969367981,1.375404,+0.0091E-06NADC,219.87,245.59,0
85.5876100063324,1.375413,+0.0002E-06NADC,219.78,245.57,0
86.20801949501038,1.375416,+0.0001E-06NADC,219.69,245.55,0
86.82736420631409,1.375416,+0.0000E-06NADC,219.59,245.53,0
87.44811463356018,1.375427,+0.0000E-06NADC,219.5,245.51,0
88.06754779815674,1.37543,-0.0096E-06NADC,219.41,245.49,0
88.68662023544312,1.375433,+0.0001E-06NADC,219.32,245.47,0
89.32671403884888,1.375442,+0.0001E-06NADC,219.22,245.44,0
89.9468023777008,1.375448,+0.0002E-06NADC,219.13,245.42,0
90.56541752815247,1.375453,+0.0097E-06NADC,219.05,245.4,0
91.18473982810974,1.375456,+0.0002E-06NADC,218.96,245.38,0
91.8043520450592,1.375462,+0.0004E-06NADC,218.87,245.36,0
92.42459654808044,1.375468,+0.0001E-06NADC,218.77,245.34,0
93.04591417312622,1.375465,+0.0002E-06NADC,218.68,245.31,0
93.66304755210876,1.375482,-0.0092E-06NADC,218.59,245.29,0
94.28284788131714,1.375479,+0.0000E-06NADC,218.51,245.27,0
94.90222430229187,1.375491,+0.0003E-06NADC,218.41,245.25,0
95.54683828353882,1.375497,+0.0004E-06NADC,218.32,245.23,0
96.16197061538696,1.3755,+0.0005E-06NADC,218.23,245.21,0
96.80100727081299,1.3755,+0.0003E-06NADC,218.13,245.18,0
97.44590353965759,1.375506,-0.0093E-06NADC,218.05,245.16,0
98.0805892944336,1.375514,+0.0001E-06NADC,217.96,245.14,0
98.71929931640625,1.375517,+0.0000E-06NADC,217.86,245.12,0
99.3604211807251,1.375526,+0.0001E-06NADC,217.78,245.1,0
99.9986937046051,1.375535,+0.0001E-06NADC,217.69,245.08,0
100.61906719207764,1.375543,+0.0002E-06NADC,217.59,245.05,0
101.24588513374329,1.375541,-0.0093E-06NADC,217.51,245.03,0
101.87892842292786,1.375549,-0.0004E-06NADC,217.42,245.01,0
102.49834275245667,1.375555,+0.0000E-06NADC,217.34,244.99,0
103.11839747428894,1.375555,-0.0001E-06NADC,217.24,244.96,0
103.7463550567627,1.375567,+0.0069E-06NADC,217.16,244.94,0
104.37725901603699,1.375578,+0.0041E-06NADC,217.07,244.92,0
104.99710202217102,1.375584,+0.0000E-06NADC,216.99,244.9,0
105.61660575866699,1.375581,+0.0002E-06NADC,216.89,244.87,0
106.24449610710144,1.375587,+0.0002E-06NADC,216.81,244.85,0
106.87631511688232,1.375593,-0.0095E-06NADC,216.73,244.83,0
107.49671530723572,1.375602,+0.0001E-06NADC,216.64,244.81,0
108.11579656600952,1.375607,+0.0002E-06NADC,216.55,244.79,0
108.74478054046631,1.375616,+0.0001E-06NADC,216.47,244.76,0
109.37561821937561,1.375616,+0.0097E-06NADC,216.38,244.74,0
109.99492335319519,1.375619,+0.0001E-06NADC,216.3,244.72,0
110.61418771743774,1.375631,+0.0000E-06NADC,216.22,244.7,0
111.24197506904602,1.375637,+0.0001E-06NADC,216.12,244.68,0
111.8740177154541,1.375645,-0.0094E-06NADC,216.04,244.65,0
112.49436068534851,1.375648,+0.0002E-06NADC,215.96,244.63,0
113.11434650421143,1.375657,+0.0000E-06NADC,215.88,244.61,0
113.74262428283691,1.37566,+0.0002E-06NADC,215.79,244.59,0
114.37366724014282,1.37566,+0.0097E-06NADC,215.7,244.57,0
114.99250388145447,1.375674,+0.0001E-06NADC,215.62,244.54,0
115.61213755607605,1.375677,+0.0000E-06NADC,215.54,244.52,0
116.24021530151367,1.375683,+0.0001E-06NADC,215.45,244.5,0
116.87202143669128,1.375689,-0.0095E-06NADC,215.37,244.48,0
117.49241781234741,1.375698,-0.0000E-06NADC,215.29,244.45,0
118.11222815513611,1.375703,+0.0001E-06NADC,215.21,244.43,0
118.73113489151001,1.375706,+0.0002E-06NADC,215.12,244.41,0
119.37000298500061,1.375718,+0.0097E-06NADC,215.04,244.39,0
119.98999953269958,1.375721,+0.0001E-06NADC,214.96,244.36,0
120.61004710197449,1.375732,+0.0001E-06NADC,214.88,244.34,0
121.23001074790955,1.375732,+0.0001E-06NADC,214.79,244.32,0
121.84985446929932,1.375744,-0.0000E-06NADC,214.71,244.3,0
122.46994996070862,1.375747,-0.0093E-06NADC,214.63,244.27,0
123.08907103538513,1.37575,+0.0000E-06NADC,214.56,244.25,0
123.70893740653992,1.375759,+0.0001E-06NADC,214.48,244.23,0
124.32822561264038,1.375767,+0.0002E-06NADC,214.39,244.21,0
124.94778394699097,1.375767,+0.0002E-06NADC,214.31,244.18,0
125.56741452217102,1.375779,+0.0086E-06NADC,214.23,244.16,0
126.1870470046997,1.375782,+0.0024E-06NADC,214.16,244.14,0
126.80667400360107,1.375788,+0.0002E-06NADC,214.08,244.12,0
127.42648506164551,1.375796,+0.0001E-06NADC,213.99,244.09,0
128.04689359664917,1.375805,+0.0001E-06NADC,213.91,244.07,0
128.66553139686584,1.375814,+0.0002E-06NADC,213.84,244.05,0
129.28551840782166,1.375817,-0.0095E-06NADC,213.76,244.03,0
129.90488028526306,1.375823,+0.0001E-06NADC,213.67,244.0,0
130.5482132434845,1.375834,+0.0001E-06NADC,213.6,243.98,0
131.1633598804474,1.375834,+0.0001E-06NADC,213.52,243.96,0
131.78335332870483,1.375846,+0.0100E-06NADC,213.45,243.94,0
132.40231442451477,1.375849,+0.0001E-06NADC,213.37,243.91,0
133.02212595939636,1.375858,+0.0000E-06NADC,213.28,243.89,0
133.64702916145325,1.375866,+0.0000E-06NADC,213.21,243.87,0
134.26244020462036,1.375869,-0.0094E-06NADC,213.14,243.84,0
134.9014241695404,1.375872,-0.0000E-06NADC,213.05,243.82,0
135.548819065094,1.375884,+0.0001E-06NADC,212.98,243.8,0
136.1599678993225,1.375892,+0.0096E-06NADC,212.9,243.78,0
136.80000758171082,1.375892,+0.0001E-06NADC,212.82,243.75,0
137.44696426391602,1.375907,+0.0002E-06NADC,212.74,243.73,0
138.07898092269897,1.375907,+0.0000E-06NADC,212.67,243.71,0
138.7195611000061,1.375924,+0.0001E-06NADC,212.58,243.68,0
139.35891342163086,1.375922,+0.0099E-06NADC,212.51,243.66,0
139.99793815612793,1.375933,+0.0002E-06NADC,212.44,243.63,0
140.64438796043396,1.375933,+0.0003E-06NADC,212.36,243.61,0
141.27767729759216,1.375953,-0.0090E-06NADC,212.28,243.59,0
141.89701867103577,1.375948,+0.0001E-06NADC,212.21,243.57,0
142.51641535758972,1.375959,+0.0001E-06NADC,212.14,243.54,0
143.1449317932129,1.375968,+0.0001E-06NADC,212.06,243.52,0
143.77596759796143,1.375968,+0.0088E-06NADC,211.99,243.5,0
144.3942015171051,1.37598,+0.0019E-06NADC,211.92,243.48,0
145.01395177841187,1.375988,+0.0002E-06NADC,211.85,243.45,0
145.6337456703186,1.375994,+0.0001E-06NADC,211.76,243.43,0
146.27329206466675,1.376003,+0.0000E-06NADC,211.69,243.41,0
146.89300680160522,1.376006,-0.0093E-06NADC,211.62,243.38,0
147.51195359230042,1.376017,+0.0001E-06NADC,211.55,243.36,0
148.13209676742554,1.37602,+0.0003E-06NADC,211.47,243.34,0
148.7709836959839,1.376029,+0.0003E-06NADC,211.41,243.31,0
149.39062094688416,1.376038,+0.0098E-06NADC,211.34,243.29,0
150.0094654560089,1.376047,+0.0003E-06NADC,211.27,243.27,0
150.6288869380951,1.376052,+0.0003E-06NADC,211.19,243.24,0
151.2483777999878,1.376058,+0.0004E-06NADC,211.12,243.22,0
151.86856484413147,1.376067,+0.0002E-06NADC,211.05,243.2,0
152.48763346672058,1.376073,-0.0092E-06NADC,210.99,243.18,0
153.1078016757965,1.376076,+0.0002E-06NADC,210.92,243.16,0
153.72675037384033,1.376087,+0.0003E-06NADC,210.84,243.13,0
154.34890341758728,1.376087,+0.0001E-06NADC,210.78,243.11,0
154.96535921096802,1.376105,+0.0002E-06NADC,210.71,243.09,0
155.5847487449646,1.376111,+0.0094E-06NADC,210.64,243.06,0
156.20421695709229,1.376113,+0.0004E-06NADC,210.58,243.04,0
156.82440280914307,1.376125,+0.0003E-06NADC,210.5,243.02,0
157.4487762451172,1.376125,+0.0003E-06NADC,210.44,243.0,0
158.08225107192993,1.376137,-0.0090E-06NADC,210.38,242.97,0
158.70244598388672,1.37614,-0.0002E-06NADC,210.31,242.95,0
159.32195496559143,1.376151,+0.0000E-06NADC,210.24,242.93,0
159.9490728378296,1.37616,+0.0002E-06NADC,210.17,242.9,0
160.5606336593628,1.376169,+0.0075E-06NADC,210.11,242.88,0
161.20065116882324,1.376174,+0.0003E-06NADC,210.04,242.86,0
161.8480842113495,1.376174,+0.0003E-06NADC,209.98,242.83,0
162.47896909713745,1.376186,-0.0092E-06NADC,209.91,242.81,0
163.11919116973877,1.376189,+0.0003E-06NADC,209.84,242.79,0
163.7588198184967,1.376201,+0.0003E-06NADC,209.78,242.76,0
164.39818000793457,1.376209,+0.0002E-06NADC,209.72,242.74,0
165.04429030418396,1.376221,+0.0003E-06NADC,209.65,242.72,0
165.6777105331421,1.376227,-0.0090E-06NADC,209.59,242.69,0
166.3163993358612,1.376233,-0.0000E-06NADC,209.53,242.67,0
166.94537711143494,1.376247,+0.0002E-06NADC,209.46,242.65,0
167.57572770118713,1.376247,+0.0001E-06NADC,209.41,242.63,0
168.19482970237732,1.376256,+0.0098E-06NADC,209.35,242.6,0
168.81525015830994,1.376265,+0.0003E-06NADC,209.29,242.58,0
169.4428107738495,1.376276,+0.0002E-06NADC,209.22,242.56,0
170.07467484474182,1.376273,+0.0002E-06NADC,209.16,242.53,0
170.69337463378906,1.376285,-0.0094E-06NADC,209.1,242.51,0
171.3131844997406,1.376288,-0.0000E-06NADC,209.05,242.49,0
171.93375444412231,1.376308,+0.0000E-06NADC,208.98,242.46,0
172.573246717453,1.376305,+0.0002E-06NADC,208.92,242.44,0
173.19087195396423,1.37632,+0.0130E-06NADC,208.87,242.42,0
173.81081080436707,1.376323,+0.0005E-06NADC,208.81,242.4,0
174.43109703063965,1.376332,+0.0003E-06NADC,208.74,242.37,0
175.0700089931488,1.37634,+0.0004E-06NADC,208.69,242.35,0
175.68989515304565,1.376343,-0.0088E-06NADC,208.63,242.33,0
176.30893087387085,1.376358,-0.0000E-06NADC,208.58,242.31,0
176.92915654182434,1.376364,-0.0000E-06NADC,208.51,242.28,0
177.5493290424347,1.376375,+0.0002E-06NADC,208.46,242.26,0
178.167494058609,1.376378,+0.0002E-06NADC,208.4,242.24,0
178.78698587417603,1.376384,+0.0024E-06NADC,208.35,242.22,0
179.40649795532227,1.37639,+0.0095E-06NADC,208.29,242.2,0
180.02611827850342,1.376404,-0.0002E-06NADC,208.23,242.17,0
180.64898943901062,1.376413,+0.0002E-06NADC,208.17,242.15,0
181.26592755317688,1.37641,+0.0003E-06NADC,208.12,242.13,0
181.88486671447754,1.376416,-0.0000E-06NADC,208.06,242.1,0
182.50513911247253,1.37643,-0.0093E-06NADC,208.01,242.08,0
183.12375903129578,1.376442,+0.0001E-06NADC,207.95,242.06,0
183.74920558929443,1.376442,+0.0002E-06NADC,207.89,242.04,0
184.36310863494873,1.376451,+0.0000E-06NADC,207.84,242.01,0
184.98337626457214,1.376468,+0.0097E-06NADC,207.79,241.99,0
185.62197828292847,1.376468,+0.0002E-06NADC,207.73,241.97,0
186.24871802330017,1.37648,+0.0002E-06NADC,207.67,241.94,0
186.86158394813538,1.376489,+0.0002E-06NADC,207.62,241.92,0
187.48102974891663,1.3765,-0.0095E-06NADC,207.57,241.9,0
188.11993217468262,1.3765,+0.0002E-06NADC,207.51,241.88,0
188.75993275642395,1.376506,+0.0004E-06NADC,207.46,241.85,0
189.39865851402283,1.376518,-0.0001E-06NADC,207.39,241.83,0
190.0473473072052,1.376526,-0.0004E-06NADC,207.34,241.81,0
190.67798399925232,1.376538,-0.0089E-06NADC,207.29,241.78,0
191.3166787624359,1.376547,+0.0004E-06NADC,207.24,241.76,0
191.94538640975952,1.376553,+0.0002E-06NADC,207.18,241.74,0
192.5765199661255,1.376558,+0.0001E-06NADC,207.13,241.72,0
193.19600677490234,1.37657,+0.0073E-06NADC,207.08,241.69,0
193.8145432472229,1.376579,+0.0007E-06NADC,207.03,241.67,0
194.44321632385254,1.376587,+0.0000E-06NADC,206.97,241.65,0
195.07442116737366,1.37659,-0.0000E-06NADC,206.92,241.63,0
195.69443607330322,1.376596,-0.0002E-06NADC,206.87,241.6,0
196.3127317428589,1.376608,-0.0090E-06NADC,206.82,241.58,0
196.93231105804443,1.376617,+0.0010E-06NADC,206.76,241.56,0
197.57144808769226,1.376622,+0.0002E-06NADC,206.71,241.53,0
198.191082239151,1.376634,+0.0007E-06NADC,206.66,241.51,0
198.81204438209534,1.376643,+0.0095E-06NADC,206.61,241.49,0
199.4311056137085,1.376648,+0.0003E-06NADC,206.55,241.47,0
200.07000708580017,1.37666,-0.0009E-06NADC,206.5,241.44,0
200.69072937965393,1.376669,-0.0003E-06NADC,206.46,241.42,0
201.31001138687134,1.376672,+0.0006E-06NADC,206.4,241.4,0
201.95098686218262,1.376686,+0.0004E-06NADC,206.35,241.37,0
202.56788802146912,1.37668,-0.0036E-06NADC,206.3,241.35,0
203.1879014968872,1.376698,+0.0001E-06NADC,206.25,241.33,0
203.80772519111633,1.376712,+0.0095E-06NADC,206.2,241.31,0
204.42764973640442,1.376718,+0.0000E-06NADC,206.15,241.28,0
205.05068373680115,1.376724,+0.0002E-06NADC,206.1,241.26,0
205.6670045852661,1.37673,+0.0003E-06NADC,206.05,241.24,0
206.2861590385437,1.376733,+0.0001E-06NADC,206.0,241.22,0
206.90652418136597,1.376742,-0.0092E-06NADC,205.96,241.2,0
207.52619171142578,1.376756,+0.0001E-06NADC,205.9,241.17,0
208.1492280960083,1.376756,+0.0004E-06NADC,205.85,241.15,0
208.76466012001038,1.376771,-0.0005E-06NADC,205.81,241.13,0
209.38485646247864,1.376779,-0.0002E-06NADC,205.76,241.1,0
210.00369668006897,1.376785,+0.0128E-06NADC,205.71,241.08,0
210.62334775924683,1.376791,-0.0005E-06NADC,205.66,241.06,0
211.24849581718445,1.3768,+0.0009E-06NADC,205.61,241.04,0
211.86319994926453,1.376811,+0.0000E-06NADC,205.56,241.01,0
212.48366022109985,1.376817,-0.0001E-06NADC,205.52,240.99,0
213.10172057151794,1.376826,-0.0067E-06NADC,205.47,240.97,0
213.7208149433136,1.376829,-0.0061E-06NADC,205.42,240.95,0
214.34877490997314,1.376843,+0.0000E-06NADC,205.37,240.92,0
214.98012375831604,1.376855,+0.0002E-06NADC,205.33,240.9,0
215.6005985736847,1.376855,+0.0096E-06NADC,205.27,240.88,0
