time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
26.30680513381958,1.36235,+0.0004E-06NADC,291.16,293.23,0
26.92674493789673,1.362364,+0.0022E-06NADC,291.12,293.23,0
27.545902490615845,1.362376,+0.0118E-06NADC,291.08,293.22,0
28.17030382156372,1.362391,-0.0005E-06NADC,291.05,293.22,0
28.806822538375854,1.362405,+0.0005E-06NADC,291.01,293.21,0
29.448087692260742,1.362414,+0.0003E-06NADC,290.97,293.21,0
30.087279081344604,1.362428,-0.0000E-06NADC,290.94,293.2,0
30.728533506393433,1.362443,+0.0108E-06NADC,290.9,293.2,0
31.37008547782898,1.362455,+0.0002E-06NADC,290.86,293.19,0
32.00822877883911,1.362463,+0.0006E-06NADC,290.83,293.19,0
32.64928436279297,1.362481,+0.0009E-06NADC,290.79,293.18,0
33.28960204124451,1.36249,-0.0033E-06NADC,290.75,293.18,0
33.92916798591614,1.362498,+0.0133E-06NADC,290.71,293.17,0
34.569851875305176,1.362516,-0.0027E-06NADC,290.67,293.17,0
35.20927882194519,1.362522,+0.0002E-06NADC,290.64,293.16,0
35.85014510154724,1.362536,+0.0003E-06NADC,290.59,293.16,0
36.490453004837036,1.362548,-0.0003E-06NADC,290.55,293.15,0
37.13043546676636,1.362562,+0.0108E-06NADC,290.51,293.15,0
37.76980781555176,1.362574,+0.0003E-06NADC,290.47,293.14,0
38.410884618759155,1.362583,+0.0000E-06NADC,290.43,293.14,0
39.0543532371521,1.362591,+0.0042E-06NADC,290.38,293.13,0
39.6940701007843,1.362603,+0.0019E-06NADC,290.34,293.12,0
40.33377504348755,1.362606,+0.0059E-06NADC,290.29,293.12,0
40.97273516654968,1.36262,-0.0003E-06NADC,290.25,293.11,0
41.6143684387207,1.362635,-0.0001E-06NADC,290.21,293.11,0
42.253411054611206,1.362649,-0.0002E-06NADC,290.16,293.1,0
42.893773317337036,1.362658,+0.0002E-06NADC,290.11,293.1,0
43.53356051445007,1.362664,+0.0111E-06NADC,290.06,293.09,0
44.17253112792969,1.362679,+0.0000E-06NADC,290.02,293.09,0
44.81220197677612,1.362687,+0.0004E-06NADC,289.97,293.08,0
45.45447778701782,1.362699,+0.0030E-06NADC,289.92,293.07,0
46.09295034408569,1.362708,+0.0054E-06NADC,289.87,293.07,0
46.73131585121155,1.362719,+0.0109E-06NADC,289.82,293.06,0
47.37159252166748,1.362743,+0.0130E-06NADC,289.7,293.05,0
48.77494025230408,1.362754,-0.0000E-06NADC,289.65,293.04,0
49.395785331726074,1.362763,-0.0004E-06NADC,289.6,293.04,0
50.03582811355591,1.362775,-0.0097E-06NADC,289.53,293.03,0
50.676732540130615,1.362783,+0.0006E-06NADC,289.48,293.02,0
51.31628918647766,1.362786,-0.0026E-06NADC,289.42,293.02,0
51.96552515029907,1.362806,+0.0001E-06NADC,289.35,293.01,0
52.59722971916199,1.362809,-0.0002E-06NADC,289.29,293.0,0
53.21763849258423,1.362818,+0.0011E-06NADC,289.23,293.0,0
53.83734321594238,1.362827,+0.0008E-06NADC,289.16,292.99,0
54.46514129638672,1.362836,-0.0114E-06NADC,289.09,292.98,0
55.07794809341431,1.362844,-0.0009E-06NADC,289.02,292.97,0
55.69945764541626,1.362859,+0.0000E-06NADC,288.95,292.97,0
56.33957767486572,1.362865,+0.0105E-06NADC,288.86,292.96,0
56.97697639465332,1.362873,-0.0001E-06NADC,288.79,292.95,0
57.61954951286316,1.362885,-0.0001E-06NADC,288.7,292.94,0
58.26783752441406,1.362897,+0.0001E-06NADC,288.62,292.94,0
58.922741651535034,1.362902,+0.0001E-06NADC,288.54,292.93,0
59.54158973693848,1.362914,+0.0101E-06NADC,288.44,292.92,0
60.181782960891724,1.362923,-0.0005E-06NADC,288.36,292.91,0
60.82244300842285,1.362934,-0.0148E-06NADC,288.27,292.9,0
61.44194173812866,1.36294,+0.0057E-06NADC,288.17,292.89,0
62.08182644844055,1.362952,+0.0107E-06NADC,288.08,292.89,0
62.721415996551514,1.362955,+0.0002E-06NADC,287.98,292.88,0
63.37037658691406,1.362972,+0.0027E-06NADC,287.89,292.87,0
64.00229167938232,1.362981,+0.0006E-06NADC,287.8,292.86,0
64.6228129863739,1.362987,-0.0007E-06NADC,287.71,292.85,0
65.24291729927063,1.362996,+0.0003E-06NADC,287.6,292.84,0
65.86956739425659,1.36301,+0.0015E-06NADC,287.51,292.83,0
66.50179076194763,1.363007,-0.0000E-06NADC,287.41,292.82,0
67.122967004776,1.363019,+0.0002E-06NADC,287.3,292.81,0
67.76951479911804,1.363027,-0.0004E-06NADC,287.21,292.8,0
68.40301966667175,1.363042,+0.0000E-06NADC,287.11,292.79,0
69.02300691604614,1.363045,-0.0000E-06NADC,287.02,292.78,0
69.64382576942444,1.363051,-0.0002E-06NADC,286.9,292.77,0
70.2693305015564,1.363059,-0.0003E-06NADC,286.81,292.76,0
70.903733253479,1.363071,-0.0001E-06NADC,286.71,292.74,0
71.52397465705872,1.36308,-0.0009E-06NADC,286.61,292.73,0
72.14093446731567,1.363083,-0.0003E-06NADC,286.5,292.72,0
72.77016282081604,1.363094,+0.0001E-06NADC,286.4,292.71,0
73.40424084663391,1.363106,+0.0001E-06NADC,286.3,292.7,0
74.02424335479736,1.363115,+0.0002E-06NADC,286.2,292.69,0
74.64491200447083,1.363121,+0.0012E-06NADC,286.09,292.67,0
75.2689094543457,1.363129,-0.0004E-06NADC,285.99,292.66,0
75.90544128417969,1.363135,+0.0000E-06NADC,285.89,292.65,0
76.52095007896423,1.363153,-0.0001E-06NADC,285.79,292.64,0
77.14141821861267,1.363153,+0.0003E-06NADC,285.67,292.62,0
77.77015972137451,1.363164,+0.0003E-06NADC,285.57,292.61,0
78.40124797821045,1.363176,+0.0004E-06NADC,285.47,292.6,0
79.02195572853088,1.363176,+0.0002E-06NADC,285.37,292.59,0
79.64159345626831,1.36319,+0.0002E-06NADC,285.25,292.57,0
80.26939582824707,1.363199,-0.0001E-06NADC,285.15,292.56,0
80.9019889831543,1.363199,-0.0000E-06NADC,285.05,292.55,0
81.5235345363617,1.363211,-0.0002E-06NADC,284.95,292.53,0
82.14231896400452,1.363222,+0.0000E-06NADC,284.83,292.52,0
82.77009916305542,1.363228,-0.0001E-06NADC,284.73,292.51,0
83.40347051620483,1.363234,+0.0004E-06NADC,284.63,292.49,0
84.02307367324829,1.36324,+0.0005E-06NADC,284.53,292.48,0
84.64212608337402,1.363254,+0.0000E-06NADC,284.41,292.46,0
85.26917314529419,1.363263,-0.0001E-06NADC,284.31,292.45,0
85.90287113189697,1.363269,+0.0004E-06NADC,284.2,292.43,0
86.54310774803162,1.36328,+0.0001E-06NADC,284.09,292.42,0
87.17027950286865,1.363286,+0.0005E-06NADC,283.98,292.4,0
87.80349588394165,1.363292,+0.0005E-06NADC,283.88,292.39,0
88.4236900806427,1.363298,+0.0001E-06NADC,283.78,292.38,0
89.04344487190247,1.36331,-0.0002E-06NADC,283.66,292.36,0
89.66935992240906,1.363315,-0.0002E-06NADC,283.56,292.34,0
90.303227186203,1.363321,-0.0004E-06NADC,283.46,292.33,0
90.92366552352905,1.363327,-0.0002E-06NADC,283.35,292.32,0
91.54362392425537,1.363336,-0.0000E-06NADC,283.23,292.3,0
92.16989517211914,1.363344,+0.0004E-06NADC,283.13,292.28,0
92.8032910823822,1.363356,+0.0002E-06NADC,283.03,292.27,0
93.42358231544495,1.363359,+0.0004E-06NADC,282.93,292.25,0
94.04260444641113,1.363371,+0.0004E-06NADC,282.81,292.24,0
94.66872549057007,1.363376,+0.0001E-06NADC,282.71,292.22,0
95.30315518379211,1.363388,+0.0001E-06NADC,282.6,292.21,0
95.9220654964447,1.363388,-0.0006E-06NADC,282.5,292.19,0
96.54245567321777,1.363403,+0.0005E-06NADC,282.38,292.17,0
97.16962099075317,1.363411,+0.0001E-06NADC,282.28,292.16,0
97.80126905441284,1.363411,+0.0000E-06NADC,282.18,292.14,0
98.42258191108704,1.363423,+0.0004E-06NADC,282.07,292.12,0
99.04187512397766,1.363432,+0.0003E-06NADC,281.95,292.11,0
99.66901755332947,1.363438,-0.0003E-06NADC,281.85,292.09,0
100.30183029174805,1.363446,+0.0002E-06NADC,281.75,292.07,0
100.9211962223053,1.363452,+0.0000E-06NADC,281.65,292.06,0
101.54160976409912,1.363464,+0.0001E-06NADC,281.53,292.04,0
102.16889333724976,1.363467,+0.0015E-06NADC,281.43,292.02,0
102.80057859420776,1.363472,+0.0003E-06NADC,281.32,292.01,0
103.42108106613159,1.36349,+0.0004E-06NADC,281.22,291.99,0
104.04110836982727,1.363487,+0.0004E-06NADC,281.1,291.97,0
104.66934585571289,1.363496,-0.0035E-06NADC,281.0,291.95,0
105.30016279220581,1.363504,+0.0004E-06NADC,280.9,291.94,0
105.92134141921997,1.363513,-0.0006E-06NADC,280.8,291.92,0
106.54080939292908,1.363522,+0.0013E-06NADC,280.68,291.9,0
107.16869044303894,1.363528,+0.0103E-06NADC,280.58,291.88,0
107.80016231536865,1.363536,-0.0001E-06NADC,280.48,291.87,0
108.42078566551208,1.363539,+0.0000E-06NADC,280.37,291.85,0
109.04199004173279,1.363557,+0.0001E-06NADC,280.25,291.83,0
109.66811895370483,1.36356,-0.0108E-06NADC,280.15,291.81,0
110.29936671257019,1.363563,-0.0002E-06NADC,280.05,291.79,0
110.92058086395264,1.363574,-0.0000E-06NADC,279.95,291.78,0
111.54069113731384,1.36358,+0.0001E-06NADC,279.83,291.75,0
112.16836190223694,1.363589,+0.0108E-06NADC,279.73,291.74,0
112.80002522468567,1.363595,+0.0003E-06NADC,279.63,291.72,0
113.42020320892334,1.363612,+0.0002E-06NADC,279.53,291.7,0
114.04007840156555,1.363612,+0.0015E-06NADC,279.41,291.68,0
114.66799116134644,1.363618,-0.0109E-06NADC,279.31,291.66,0
115.29974675178528,1.363624,-0.0005E-06NADC,279.21,291.64,0
115.92013549804688,1.363629,+0.0000E-06NADC,279.11,291.63,0
116.54008531570435,1.363644,+0.0001E-06NADC,278.99,291.61,0
117.16875290870667,1.363647,+0.0109E-06NADC,278.89,291.59,0
117.79872393608093,1.363659,+0.0003E-06NADC,278.79,291.57,0
118.4201455116272,1.363664,+0.0003E-06NADC,278.69,291.55,0
119.03977990150452,1.363673,+0.0003E-06NADC,278.57,291.53,0
119.66897344589233,1.363682,-0.0106E-06NADC,278.47,291.51,0
120.29889011383057,1.363688,-0.0002E-06NADC,278.37,291.49,0
120.91944622993469,1.363696,+0.0001E-06NADC,278.27,291.47,0
121.53974747657776,1.363696,+0.0000E-06NADC,278.16,291.45,0
122.1702172756195,1.363723,+0.0004E-06NADC,277.99,291.42,0
123.21930480003357,1.363723,+0.0002E-06NADC,277.83,291.39,0
124.23797988891602,1.363737,+0.0003E-06NADC,277.67,291.36,0
125.2692322731018,1.363752,+0.0002E-06NADC,277.49,291.32,0
126.27824521064758,1.36376,-0.0101E-06NADC,277.33,291.29,0
127.29792070388794,1.363769,-0.0104E-06NADC,277.23,291.27,0
127.89779853820801,1.363769,+0.0001E-06NADC,277.13,291.25,0
128.51818823814392,1.363786,+0.0000E-06NADC,277.03,291.23,0
129.13865399360657,1.363795,+0.0001E-06NADC,276.93,291.21,0
129.7667784690857,1.363795,+0.0106E-06NADC,276.82,291.19,0
130.3968312740326,1.363804,+0.0003E-06NADC,276.72,291.17,0
131.01708698272705,1.363807,+0.0003E-06NADC,276.62,291.15,0
131.6381549835205,1.363818,+0.0003E-06NADC,276.52,291.13,0
132.26589012145996,1.363824,-0.0101E-06NADC,276.41,291.11,0
132.89681959152222,1.363833,-0.0001E-06NADC,276.31,291.09,0
133.51757907867432,1.363839,+0.0000E-06NADC,276.21,291.07,0
134.13807916641235,1.363845,+0.0001E-06NADC,276.12,291.05,0
134.76497173309326,1.363853,+0.0107E-06NADC,276.0,291.03,0
135.39721250534058,1.363871,+0.0005E-06NADC,275.9,291.01,0
136.01782631874084,1.363877,+0.0002E-06NADC,275.81,290.99,0
136.6373529434204,1.36388,+0.0002E-06NADC,275.71,290.96,0
137.2650990486145,1.363888,-0.0001E-06NADC,275.6,290.94,0
137.87743306159973,1.363897,-0.0099E-06NADC,275.5,290.92,0
138.49718117713928,1.3639,-0.0004E-06NADC,275.4,290.9,0
139.1171407699585,1.363903,+0.0000E-06NADC,275.31,290.88,0
139.7368016242981,1.363914,-0.0000E-06NADC,275.21,290.86,0
140.36549592018127,1.363923,+0.0095E-06NADC,275.1,290.84,0
140.99676656723022,1.363932,+0.0021E-06NADC,275.0,290.81,0
141.61573576927185,1.363941,+0.0003E-06NADC,274.91,290.79,0
142.23583269119263,1.363946,+0.0005E-06NADC,274.81,290.77,0
142.8560733795166,1.363952,+0.0004E-06NADC,274.7,290.75,0
143.47611618041992,1.363961,-0.0030E-06NADC,274.6,290.73,0
144.0950574874878,1.363967,-0.0095E-06NADC,274.51,290.71,0
144.71604895591736,1.363976,+0.0017E-06NADC,274.41,290.69,0
145.33569765090942,1.363978,+0.0030E-06NADC,274.32,290.67,0
145.95482230186462,1.36399,+0.0004E-06NADC,274.2,290.64,0
146.57516288757324,1.363993,-0.0002E-06NADC,274.11,290.62,0
147.19506859779358,1.364007,+0.0108E-06NADC,274.01,290.6,0
147.814147233963,1.364013,+0.0010E-06NADC,273.92,290.58,0
148.43470430374146,1.364019,-0.0010E-06NADC,273.83,290.56,0
149.05452609062195,1.364028,-0.0005E-06NADC,273.71,290.53,0
149.6741132736206,1.364034,+0.0002E-06NADC,273.62,290.51,0
150.29369640350342,1.364039,-0.0108E-06NADC,273.53,290.49,0
150.91291117668152,1.364045,-0.0000E-06NADC,273.43,290.47,0
151.53296041488647,1.364054,-0.0000E-06NADC,273.34,290.44,0
152.153715133667,1.364063,-0.0000E-06NADC,273.23,290.42,0
152.77311301231384,1.364066,+0.0001E-06NADC,273.13,290.4,0
153.39312934875488,1.364074,+0.0109E-06NADC,273.04,290.38,0
154.01178002357483,1.364083,+0.0004E-06NADC,272.95,290.35,0
154.63148260116577,1.364092,+0.0004E-06NADC,272.85,290.33,0
155.2519657611847,1.364092,+0.0002E-06NADC,272.74,290.31,0
155.89086437225342,1.364103,-0.0104E-06NADC,272.65,290.28,0
156.51008653640747,1.364112,-0.0103E-06NADC,272.56,290.26,0
157.11071252822876,1.364118,+0.0000E-06NADC,272.47,290.24,0
157.73121094703674,1.364121,+0.0000E-06NADC,272.37,290.22,0
158.35142612457275,1.364133,+0.0002E-06NADC,272.27,290.19,0
158.97059154510498,1.364138,-0.0000E-06NADC,272.17,290.17,0
159.59037899971008,1.364147,+0.0114E-06NADC,272.08,290.15,0
160.20914506912231,1.364159,-0.0003E-06NADC,271.99,290.13,0
160.82909321784973,1.364167,+0.0008E-06NADC,271.9,290.1,0
161.42879605293274,1.36417,-0.0018E-06NADC,271.8,290.08,0
162.0288314819336,1.36417,+0.0010E-06NADC,271.71,290.06,0
162.64761996269226,1.364185,+0.0005E-06NADC,271.61,290.03,0
163.2711889743805,1.364191,-0.0101E-06NADC,271.51,290.01,0
163.90714645385742,1.364202,+0.0001E-06NADC,271.42,289.99,0
164.5479393005371,1.364208,+0.0002E-06NADC,271.32,289.96,0
165.18739557266235,1.36422,+0.0009E-06NADC,271.23,289.94,0
165.8270444869995,1.36422,+0.0001E-06NADC,271.12,289.91,0
166.47062230110168,1.364228,-0.0011E-06NADC,271.03,289.89,0
167.12674403190613,1.364234,-0.0001E-06NADC,270.94,289.87,0
167.74659943580627,1.364249,+0.0001E-06NADC,270.83,289.84,0
168.38719058036804,1.364252,+0.0046E-06NADC,270.74,289.82,0
169.02552437782288,1.364263,+0.0001E-06NADC,270.64,289.79,0
169.67069816589355,1.364266,-0.0010E-06NADC,270.55,289.77,0
170.30674386024475,1.364278,-0.0000E-06NADC,270.46,289.74,0
170.94675827026367,1.364284,-0.0003E-06NADC,270.35,289.72,0
171.58603358268738,1.36429,+0.0107E-06NADC,270.26,289.7,0
172.22476482391357,1.364298,+0.0009E-06NADC,270.17,289.67,0
172.8451497554779,1.364304,+0.0019E-06NADC,270.07,289.65,0
173.48500514030457,1.364313,-0.0104E-06NADC,269.98,289.62,0
174.12482619285583,1.364319,+0.0017E-06NADC,269.89,289.6,0
174.74461603164673,1.364327,+0.0000E-06NADC,269.79,289.57,0
175.38505363464355,1.364336,+0.0108E-06NADC,269.7,289.55,0
176.0240340232849,1.364342,+0.0001E-06NADC,269.62,289.53,0
176.6444592475891,1.364345,+0.0003E-06NADC,269.52,289.5,0
177.27099013328552,1.364356,+0.0005E-06NADC,269.43,289.47,0
177.90390157699585,1.364359,-0.0105E-06NADC,269.34,289.45,0
178.52277755737305,1.364377,+0.0001E-06NADC,269.26,289.43,0
179.14341568946838,1.364383,+0.0000E-06NADC,269.16,289.4,0
179.7712152004242,1.364386,+0.0000E-06NADC,269.07,289.38,0
180.4038622379303,1.364394,+0.0005E-06NADC,268.98,289.35,0
181.04364037513733,1.364403,+0.0000E-06NADC,268.88,289.33,0
181.67075371742249,1.364409,+0.0001E-06NADC,268.8,289.3,0
182.30371856689453,1.364415,-0.0104E-06NADC,268.71,289.28,0
182.92246055603027,1.364423,-0.0000E-06NADC,268.63,289.25,0
183.54359006881714,1.364432,-0.0000E-06NADC,268.53,289.23,0
184.17206931114197,1.364438,+0.0000E-06NADC,268.44,289.2,0
184.80300641059875,1.364447,+0.0105E-06NADC,268.36,289.18,0
185.42222809791565,1.364455,+0.0003E-06NADC,268.27,289.15,0
186.04324388504028,1.364464,+0.0002E-06NADC,268.18,289.13,0
186.67138504981995,1.36447,+0.0001E-06NADC,268.09,289.1,0
187.30398797988892,1.364479,-0.0103E-06NADC,268.01,289.08,0
187.92298698425293,1.364479,-0.0003E-06NADC,267.92,289.05,0
188.54373931884766,1.364493,-0.0000E-06NADC,267.82,289.03,0
189.1716911792755,1.364502,+0.0000E-06NADC,267.74,289.0,0
189.80452227592468,1.364508,+0.0001E-06NADC,267.66,288.98,0
190.4442548751831,1.364519,+0.0001E-06NADC,267.56,288.95,0
191.0838384628296,1.364528,-0.0000E-06NADC,267.48,288.93,0
191.70467257499695,1.364531,-0.0000E-06NADC,267.39,288.9,0
192.3443021774292,1.364537,-0.0000E-06NADC,267.29,288.87,0
192.9842393398285,1.364548,+0.0011E-06NADC,267.21,288.85,0
193.64360094070435,1.364557,+0.0000E-06NADC,267.11,288.82,0
194.27084279060364,1.364572,+0.0002E-06NADC,267.03,288.79,0
194.9043984413147,1.364572,-0.0001E-06NADC,266.95,288.77,0
195.54379057884216,1.364577,+0.0000E-06NADC,266.85,288.74,0
196.17233324050903,1.364589,+0.0001E-06NADC,266.77,288.72,0
196.80377292633057,1.364595,+0.0105E-06NADC,266.69,288.69,0
197.42404675483704,1.364601,+0.0001E-06NADC,266.59,288.66,0
198.07116270065308,1.364609,+0.0002E-06NADC,266.51,288.64,0
198.7051773071289,1.364618,-0.0003E-06NADC,266.43,288.61,0
199.34529161453247,1.364627,-0.0000E-06NADC,266.33,288.59,0
199.9861605167389,1.36463,+0.0104E-06NADC,266.25,288.56,0
200.6248071193695,1.364641,+0.0003E-06NADC,266.16,288.53,0
201.27074360847473,1.364644,+0.0001E-06NADC,266.08,288.51,0
201.90557479858398,1.364656,-0.0003E-06NADC,266.0,288.48,0
202.54534816741943,1.364668,-0.0001E-06NADC,265.9,288.45,0
203.1857454776764,1.364671,+0.0002E-06NADC,265.82,288.43,0
203.84578657150269,1.364679,+0.0001E-06NADC,265.73,288.4,0
204.4712085723877,1.364682,+0.0000E-06NADC,265.65,288.37,0
205.08555841445923,1.3647,-0.0102E-06NADC,265.56,288.35,0
205.72530269622803,1.364697,-0.0000E-06NADC,265.48,288.32,0
206.34794116020203,1.364714,-0.0000E-06NADC,265.39,288.29,0
206.9711971282959,1.364714,-0.0000E-06NADC,265.31,288.27,0
207.60756754875183,1.36472,+0.0103E-06NADC,265.23,288.24,0
208.22697067260742,1.364732,+0.0002E-06NADC,265.15,288.22,0
208.84776306152344,1.36474,+0.0001E-06NADC,265.06,288.19,0
209.47095704078674,1.364746,+0.0002E-06NADC,264.98,288.16,0
210.08734726905823,1.364755,+0.0002E-06NADC,264.9,288.14,0
210.70862078666687,1.364769,-0.0002E-06NADC,264.74,288.09,0
211.94836449623108,1.364778,-0.0000E-06NADC,264.65,288.06,0
212.5893416404724,1.364781,-0.0001E-06NADC,264.57,288.03,0
213.208105802536,1.36479,+0.0104E-06NADC,264.49,288.01,0
213.8287637233734,1.364804,+0.0104E-06NADC,264.34,287.96,0
215.02863359451294,1.364816,+0.0103E-06NADC,264.21,287.91,0
216.02890992164612,1.364822,+0.0114E-06NADC,264.13,287.89,0
216.6287326812744,1.36483,+0.0006E-06NADC,264.05,287.86,0
217.25061631202698,1.36483,+0.0004E-06NADC,263.96,287.83,0
217.87109994888306,1.364848,+0.0001E-06NADC,263.88,287.81,0
218.48996305465698,1.364854,-0.0101E-06NADC,263.81,287.78,0
219.1297914981842,1.364865,-0.0011E-06NADC,263.73,287.76,0
219.74986457824707,1.364874,-0.0002E-06NADC,263.64,287.73,0
220.3719232082367,1.364874,+0.0009E-06NADC,263.56,287.7,0
220.99121117591858,1.364886,-0.0010E-06NADC,263.49,287.67,0
221.61034488677979,1.364894,+0.0101E-06NADC,263.41,287.65,0
222.2296314239502,1.3649,+0.0008E-06NADC,263.33,287.62,0
222.85131859779358,1.364912,-0.0000E-06NADC,263.24,287.59,0
223.47202324867249,1.364915,+0.0000E-06NADC,263.17,287.57,0
224.09133529663086,1.364926,+0.0002E-06NADC,263.09,287.54,0
224.71023273468018,1.364938,-0.0089E-06NADC,263.02,287.51,0
225.3313729763031,1.364941,-0.0011E-06NADC,262.94,287.49,0
225.95004105567932,1.364947,+0.0000E-06NADC,262.85,287.46,0
226.57214403152466,1.364953,-0.0000E-06NADC,262.78,287.43,0
227.19196796417236,1.364964,+0.0000E-06NADC,262.7,287.41,0
227.8119249343872,1.36497,+0.0067E-06NADC,262.63,287.38,0
228.4308044910431,1.364979,+0.0049E-06NADC,262.55,287.35,0
229.05001306533813,1.364982,+0.0000E-06NADC,262.46,287.32,0
229.67148232460022,1.36499,+0.0002E-06NADC,262.39,287.3,0
230.29107999801636,1.364999,+0.0004E-06NADC,262.31,287.27,0
230.9097602367401,1.365005,+0.0000E-06NADC,262.24,287.24,0
231.53075337409973,1.365011,-0.0104E-06NADC,262.16,287.22,0
232.14868307113647,1.365019,+0.0000E-06NADC,262.08,287.19,0
232.77191281318665,1.365028,-0.0000E-06NADC,262.0,287.16,0
233.39193630218506,1.365034,+0.0000E-06NADC,261.93,287.13,0
234.01103591918945,1.365043,-0.0002E-06NADC,261.86,287.11,0
234.6305820941925,1.365054,+0.0104E-06NADC,261.78,287.08,0
235.25023293495178,1.365063,+0.0003E-06NADC,261.7,287.05,0
235.8711977005005,1.365063,+0.0002E-06NADC,261.62,287.02,0
236.49087595939636,1.365072,+0.0002E-06NADC,261.55,287.0,0
237.11026287078857,1.365083,+0.0000E-06NADC,261.48,286.97,0
237.73109936714172,1.365083,-0.0104E-06NADC,261.4,286.95,0
238.35010051727295,1.365095,+0.0001E-06NADC,261.32,286.91,0
238.9718255996704,1.365101,-0.0000E-06NADC,261.25,286.89,0
239.59082412719727,1.365113,-0.0001E-06NADC,261.17,286.86,0
240.21107363700867,1.365124,-0.0000E-06NADC,261.1,286.83,0
240.83213591575623,1.36513,+0.0105E-06NADC,261.03,286.81,0
241.450945854187,1.365133,+0.0003E-06NADC,260.94,286.78,0
242.0712447166443,1.365133,+0.0002E-06NADC,260.87,286.75,0
242.69130325317383,1.36515,+0.0001E-06NADC,260.8,286.72,0
243.31207156181335,1.365153,+0.0001E-06NADC,260.73,286.7,0
243.93105053901672,1.365165,-0.0105E-06NADC,260.66,286.67,0
244.55009603500366,1.365168,-0.0000E-06NADC,260.57,286.64,0
245.17189836502075,1.365177,-0.0000E-06NADC,260.5,286.61,0
245.7919111251831,1.365182,-0.0000E-06NADC,260.43,286.58,0
246.41238737106323,1.3652,-0.0000E-06NADC,260.36,286.56,0
247.03247737884521,1.365194,+0.0105E-06NADC,260.29,286.53,0
247.65079760551453,1.365214,-0.0000E-06NADC,260.2,286.5,0
248.29179883003235,1.365229,+0.0000E-06NADC,260.13,286.47,0
248.91254210472107,1.365226,+0.0000E-06NADC,260.06,286.45,0
249.53218841552734,1.365232,-0.0102E-06NADC,259.99,286.42,0
250.1515257358551,1.365238,-0.0006E-06NADC,259.91,286.39,0
250.77375483512878,1.365249,-0.0001E-06NADC,259.84,286.36,0
251.392751455307,1.365258,-0.0000E-06NADC,259.77,286.33,0
252.01239395141602,1.365264,+0.0005E-06NADC,259.7,286.31,0
252.63221955299377,1.365275,+0.0104E-06NADC,259.63,286.28,0
253.2521936893463,1.365275,+0.0002E-06NADC,259.55,286.25,0
