time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
44.674747705459595,0.01714025,+5.6710E-06NADC,199.6,212.55,200.08
45.161964654922485,0.01712455,+5.6664E-06NADC,199.6,212.54,200.08
45.660727739334106,0.01711312,+5.6620E-06NADC,199.6,212.54,200.08
46.16192579269409,0.01709743,+5.6576E-06NADC,199.61,212.54,200.08
46.66085195541382,0.017086,+5.6532E-06NADC,199.61,212.53,200.08
47.16187071800232,0.01707056,+5.6486E-06NADC,199.61,212.53,200.08
47.660985708236694,0.01705972,+5.6443E-06NADC,199.61,212.53,200.08
48.161795139312744,0.01704397,+5.6398E-06NADC,199.62,212.53,200.08
48.66056990623474,0.01703283,+5.6355E-06NADC,199.62,212.52,200.08
49.16117978096008,0.01701687,+5.6309E-06NADC,199.62,212.52,200.08
49.66079521179199,0.0170058,+5.6267E-06NADC,199.63,212.52,200.08
50.16225790977478,0.01699062,+5.6222E-06NADC,199.63,212.51,200.08
50.66025233268738,0.0169794,+5.6178E-06NADC,199.63,212.51,200.09
51.1616313457489,0.01696402,+5.6135E-06NADC,199.63,212.51,200.09
51.660071849823,0.01695338,+5.6090E-06NADC,199.64,212.51,200.09
52.16049861907959,0.01693798,+5.6047E-06NADC,199.64,212.5,200.09
52.66047477722168,0.01692705,+5.6006E-06NADC,199.64,212.5,200.09
53.16143345832825,0.01691161,+5.5962E-06NADC,199.64,212.5,200.09
53.66045522689819,0.01690083,+5.5918E-06NADC,199.65,212.49,200.09
54.16097664833069,0.01688565,+5.5876E-06NADC,199.65,212.49,200.09
54.63228511810303,0.01687498,+5.5883E-06NADC,199.65,212.49,200.09
55.1119282245636,0.01686312,+5.5795E-06NADC,199.65,212.49,200.09
55.59227657318115,0.0168499,+5.5755E-06NADC,199.66,212.48,200.09
56.071566581726074,0.0168392,+5.5714E-06NADC,199.66,212.48,200.09
56.561983585357666,0.01682388,+5.5673E-06NADC,199.66,212.48,200.1
57.060399532318115,0.01681327,+5.5632E-06NADC,199.66,212.47,200.1
57.560715675354004,0.01679809,+5.5587E-06NADC,199.67,212.47,200.1
58.05980467796326,0.01678731,+5.5545E-06NADC,199.67,212.47,200.1
58.55982804298401,0.01677341,+5.5504E-06NADC,199.67,212.47,200.1
59.059600830078125,0.01676228,+5.5463E-06NADC,199.67,212.46,200.1
59.53090834617615,0.01675019,+5.5376E-06NADC,199.67,212.46,200.1
60.00996994972229,0.0167378,+5.5383E-06NADC,199.68,212.46,200.1
60.49046540260315,0.01672585,+5.5342E-06NADC,199.68,212.46,200.1
60.96921634674072,0.0167126,+5.5302E-06NADC,199.68,212.45,200.1
61.45677065849304,0.01670222,+5.5263E-06NADC,199.68,212.45,200.1
61.95798206329346,0.01668774,+5.5221E-06NADC,199.69,212.45,200.1
62.45698308944702,0.0166771,+5.5179E-06NADC,199.69,212.44,200.11
62.958677768707275,0.01666274,+5.5137E-06NADC,199.69,212.44,200.11
63.45701837539673,0.01665266,+5.5099E-06NADC,199.69,212.43,200.11
63.957600116729736,0.01663768,+5.5057E-06NADC,199.7,212.43,200.11
64.45704102516174,0.0166276,+5.5015E-06NADC,199.7,212.43,200.11
64.95773530006409,0.01661318,+5.4976E-06NADC,199.7,212.43,200.11
65.45552635192871,0.01660286,+5.4934E-06NADC,199.7,212.42,200.11
65.95740604400635,0.01658856,+5.4894E-06NADC,199.71,212.42,200.11
66.45610976219177,0.01657844,+5.4854E-06NADC,199.71,212.42,200.11
66.95641803741455,0.01656379,+5.4812E-06NADC,199.71,212.42,200.11
67.45543622970581,0.01655385,+5.4773E-06NADC,199.71,212.41,200.11
67.95601487159729,0.01653914,+5.4732E-06NADC,199.71,212.41,200.11
68.45547533035278,0.01652981,+5.4692E-06NADC,199.72,212.41,200.11
68.95411801338196,0.01651591,+5.4652E-06NADC,199.72,212.41,200.12
69.42576456069946,0.01650481,+5.4661E-06NADC,199.72,212.4,200.12
69.90669345855713,0.01649385,+5.4574E-06NADC,199.72,212.4,200.12
70.38627696037292,0.01648138,+5.4537E-06NADC,199.72,212.4,200.12
70.86573815345764,0.01647184,+5.4498E-06NADC,199.73,212.4,200.12
71.35457587242126,0.01645835,+5.4461E-06NADC,199.73,212.4,200.12
71.82541251182556,0.01644725,+5.4468E-06NADC,199.73,212.39,200.12
72.30813837051392,0.01643635,+5.4385E-06NADC,199.73,212.39,200.12
72.7849690914154,0.01642385,+5.4347E-06NADC,199.73,212.39,200.12
73.26494598388672,0.01641495,+5.4312E-06NADC,199.74,212.39,200.12
73.75461173057556,0.01639922,+5.4271E-06NADC,199.74,212.38,200.12
74.25393080711365,0.01639062,+5.4239E-06NADC,199.74,212.38,200.12
74.72497582435608,0.01637879,+5.4156E-06NADC,199.74,212.38,200.13
75.2029914855957,0.01636739,+5.4158E-06NADC,199.74,212.37,200.13
75.68279576301575,0.01635739,+5.4122E-06NADC,199.74,212.37,200.13
76.1629855632782,0.01634326,+5.4085E-06NADC,199.75,212.37,200.13
76.6420545578003,0.01633431,+5.4095E-06NADC,199.75,212.37,200.13
77.12290215492249,0.01632295,+5.4012E-06NADC,199.75,212.36,200.13
77.60290145874023,0.01631199,+5.3976E-06NADC,199.75,212.36,200.13
78.08099889755249,0.0163019,+5.3938E-06NADC,199.75,212.36,200.13
78.56300282478333,0.01628858,+5.3902E-06NADC,199.75,212.35,200.13
79.04123783111572,0.01627826,+5.3913E-06NADC,199.76,212.35,200.13
79.52173471450806,0.01626754,+5.3832E-06NADC,199.76,212.35,200.13
80.00105381011963,0.01625664,+5.3795E-06NADC,199.76,212.34,200.13
80.47950506210327,0.01624681,+5.3758E-06NADC,199.76,212.34,200.14
80.96254849433899,0.01623364,+5.3723E-06NADC,199.76,212.34,200.14
81.4394428730011,0.01622385,+5.3732E-06NADC,199.76,212.34,200.14
81.91926741600037,0.01621356,+5.3598E-06NADC,199.77,212.33,200.14
82.41943550109863,0.01620143,+5.3609E-06NADC,199.77,212.33,200.14
82.89918041229248,0.016191,+5.3573E-06NADC,199.77,212.33,200.14
83.37873721122742,0.01617832,+5.3537E-06NADC,199.77,212.33,200.14
83.8625066280365,0.01616992,+5.3500E-06NADC,199.77,212.32,200.14
84.36232662200928,0.01615678,+5.3464E-06NADC,199.77,212.32,200.14
84.86195206642151,0.01614745,+5.3424E-06NADC,199.78,212.32,200.14
85.36360478401184,0.01613457,+5.3389E-06NADC,199.78,212.31,200.14
85.83785152435303,0.01612428,+5.3353E-06NADC,199.78,212.31,200.14
86.3382477760315,0.01611315,+5.3316E-06NADC,199.78,212.31,200.14
86.83823847770691,0.0161021,+5.3279E-06NADC,199.78,212.31,200.15
87.33691453933716,0.01609082,+5.3244E-06NADC,199.78,212.3,200.15
87.83661818504333,0.01607975,+5.3206E-06NADC,199.78,212.3,200.15
88.33665132522583,0.01606826,+5.3123E-06NADC,199.78,212.3,200.15
88.8160560131073,0.01605812,+5.3180E-06NADC,199.79,212.3,200.15
89.31591010093689,0.01604687,+5.3052E-06NADC,199.79,212.29,200.15
89.8152391910553,0.01603597,+5.3109E-06NADC,199.79,212.29,200.15
90.31479072570801,0.01602495,+5.2976E-06NADC,199.79,212.29,200.15
90.8158073425293,0.01601338,+5.2988E-06NADC,199.79,212.29,200.15
91.2942533493042,0.01600321,+5.2952E-06NADC,199.79,212.28,200.15
91.79383087158203,0.01599103,+5.2918E-06NADC,199.79,212.28,200.15
92.27299904823303,0.01598289,+5.2882E-06NADC,199.79,212.28,200.15
92.76171207427979,0.0159703,+5.2846E-06NADC,199.79,212.28,200.16
93.26185631752014,0.01596132,+5.2810E-06NADC,199.79,212.27,200.16
93.76112294197083,0.01594818,+5.2775E-06NADC,199.8,212.27,200.16
94.26106071472168,0.01593893,+5.2739E-06NADC,199.8,212.27,200.16
94.76139688491821,0.01592617,+5.2701E-06NADC,199.8,212.27,200.16
95.25875854492188,0.01591774,+5.2666E-06NADC,199.8,212.26,200.16
95.7606348991394,0.01590469,+5.2631E-06NADC,199.8,212.26,200.16
96.25870275497437,0.01589643,+5.2622E-06NADC,199.8,212.26,200.16
96.73057222366333,0.01588515,+5.2556E-06NADC,199.8,212.26,200.16
97.21072340011597,0.01587411,+5.2529E-06NADC,199.8,212.25,200.16
97.69031167030334,0.01586582,+5.2494E-06NADC,199.8,212.25,200.16
98.17015743255615,0.01585344,+5.2460E-06NADC,199.8,212.25,200.16
98.65796756744385,0.01584413,+5.2424E-06NADC,199.8,212.25,200.17
99.15815329551697,0.01583219,+5.2346E-06NADC,199.81,212.24,200.17
99.62905669212341,0.01582288,+5.2357E-06NADC,199.81,212.24,200.17
100.10906291007996,0.01581274,+5.2323E-06NADC,199.81,212.24,200.17
100.58819103240967,0.01580181,+5.2290E-06NADC,199.81,212.24,200.17
101.06697654724121,0.01579376,+5.2257E-06NADC,199.81,212.23,200.17
101.55703377723694,0.01578126,+5.2223E-06NADC,199.81,212.23,200.17
102.05574297904968,0.01577283,+5.2189E-06NADC,199.81,212.23,200.17
102.55641674995422,0.01576047,+5.2154E-06NADC,199.81,212.23,200.17
103.05618071556091,0.01575166,+5.2117E-06NADC,199.81,212.22,200.17
103.55675411224365,0.01573957,+5.2084E-06NADC,199.81,212.22,200.17
104.05512976646423,0.01573102,+5.2050E-06NADC,199.82,212.22,200.17
104.55605983734131,0.01571893,+5.1970E-06NADC,199.82,212.21,200.18
105.02704238891602,0.01571047,+5.1984E-06NADC,199.82,212.21,200.18
105.50669145584106,0.0157007,+5.1953E-06NADC,199.82,212.21,200.18
105.98616552352905,0.01568919,+5.1918E-06NADC,199.82,212.2,200.18
106.46614122390747,0.01568114,+5.1888E-06NADC,199.82,212.2,200.18
106.94527077674866,0.01566942,+5.1852E-06NADC,199.82,212.2,200.18
107.44499921798706,0.01566079,+5.1867E-06NADC,199.82,212.2,200.18
107.92503023147583,0.01565067,+5.1789E-06NADC,199.82,212.19,200.18
108.40581607818604,0.01564079,+5.1758E-06NADC,199.83,212.19,200.18
108.88486790657043,0.0156319,+5.1723E-06NADC,199.83,212.19,200.18
109.36690902709961,0.01562056,+5.1691E-06NADC,199.83,212.19,200.18
109.84546780586243,0.01561207,+5.1706E-06NADC,199.83,212.18,200.18
110.32468724250793,0.01560236,+5.1628E-06NADC,199.83,212.18,200.18
110.80381178855896,0.01559248,+5.1595E-06NADC,199.83,212.18,200.19
111.28418922424316,0.01558399,+5.1563E-06NADC,199.83,212.17,200.19
111.766268491745,0.01557239,+5.1533E-06NADC,199.83,212.17,200.19
112.24461245536804,0.01556422,+5.1547E-06NADC,199.83,212.17,200.19
112.72324967384338,0.01555425,+5.1469E-06NADC,199.84,212.17,200.19
113.20314741134644,0.01554416,+5.1436E-06NADC,199.84,212.16,200.19
113.68321084976196,0.01553591,+5.1407E-06NADC,199.84,212.16,200.19
114.16686296463013,0.01552413,+5.1373E-06NADC,199.84,212.16,200.19
114.64318656921387,0.01551544,+5.1389E-06NADC,199.84,212.15,200.19
115.12213587760925,0.01550646,+5.1311E-06NADC,199.84,212.15,200.19
115.60297584533691,0.01549663,+5.1279E-06NADC,199.85,212.15,200.19
116.0826518535614,0.01548838,+5.1248E-06NADC,199.85,212.14,200.19
116.5666937828064,0.01547655,+5.1214E-06NADC,199.85,212.14,200.19
117.0424280166626,0.01546841,+5.1230E-06NADC,199.85,212.14,200.2
117.522536277771,0.01545884,+5.1154E-06NADC,199.85,212.14,200.2
118.00212621688843,0.01544899,+5.1119E-06NADC,199.85,212.13,200.2
118.50098085403442,0.01544015,+5.1090E-06NADC,199.86,212.13,200.2
118.98190402984619,0.01542905,+5.1060E-06NADC,199.86,212.13,200.2
119.46566820144653,0.01542155,+5.1040E-06NADC,199.86,212.13,200.2
119.9422550201416,0.01541201,+5.0966E-06NADC,199.86,212.13,200.2
120.42099213600159,0.01540198,+5.0966E-06NADC,199.86,212.12,200.2
120.90233945846558,0.01539384,+5.0932E-06NADC,199.86,212.12,200.2
121.40164232254028,0.01538201,+5.0905E-06NADC,199.87,212.12,200.2
121.88036870956421,0.01537553,+5.0872E-06NADC,199.87,212.12,200.2
122.38108015060425,0.01536291,+5.0841E-06NADC,199.87,212.11,200.2
122.86625266075134,0.01535588,+5.0857E-06NADC,199.87,212.11,200.21
123.34116625785828,0.01534628,+5.0780E-06NADC,199.87,212.11,200.21
123.82036781311035,0.01533643,+5.0750E-06NADC,199.88,212.11,200.21
124.30056381225586,0.01532846,+5.0719E-06NADC,199.88,212.11,200.21
124.78066730499268,0.01531695,+5.0688E-06NADC,199.88,212.1,200.21
125.26614785194397,0.01530922,+5.0706E-06NADC,199.88,212.1,200.21
125.74012756347656,0.01530003,+5.0628E-06NADC,199.88,212.1,200.21
126.21925354003906,0.01529114,+5.0598E-06NADC,199.88,212.1,200.21
126.70018696784973,0.01528294,+5.0568E-06NADC,199.89,212.09,200.21
127.1792540550232,0.0152716,+5.0536E-06NADC,199.89,212.09,200.21
127.66637063026428,0.01526384,+5.0554E-06NADC,199.89,212.09,200.21
128.1392376422882,0.01525489,+5.0478E-06NADC,199.89,212.09,200.21
128.6193015575409,0.01524596,+5.0450E-06NADC,199.89,212.09,200.22
129.09921598434448,0.01523829,+5.0419E-06NADC,199.89,212.09,200.22
129.5791881084442,0.0152266,+5.0389E-06NADC,199.9,212.08,200.22
130.0661382675171,0.01521867,+5.0407E-06NADC,199.9,212.08,200.22
130.53917789459229,0.01521003,+5.0329E-06NADC,199.9,212.08,200.22
131.01830434799194,0.01520111,+5.0299E-06NADC,199.9,212.08,200.22
131.49918222427368,0.01519311,+5.0272E-06NADC,199.9,212.08,200.22
131.97922825813293,0.01518216,+5.0242E-06NADC,199.9,212.07,200.22
132.46629786491394,0.01517503,+5.0260E-06NADC,199.9,212.07,200.22
132.93844866752625,0.01516573,+5.0181E-06NADC,199.9,212.07,200.22
133.41921949386597,0.01515675,+5.0155E-06NADC,199.91,212.07,200.22
133.8993217945099,0.01514936,+5.0123E-06NADC,199.91,212.06,200.22
134.39825463294983,0.01513806,+5.0097E-06NADC,199.91,212.06,200.22
134.8931679725647,0.0151314,+5.0115E-06NADC,199.91,212.06,200.23
135.3399167060852,0.01512195,+5.0041E-06NADC,199.91,212.06,200.23
135.79909801483154,0.01511245,+5.0008E-06NADC,199.91,212.05,200.23
136.438734292984,0.01510218,+4.9967E-06NADC,199.92,212.05,200.23
136.97918009757996,0.01509134,+4.9937E-06NADC,199.92,212.05,200.23
137.56926798820496,0.01508186,+4.9903E-06NADC,199.92,212.04,200.23
138.06898379325867,0.01507274,+4.9876E-06NADC,199.92,212.04,200.23
138.62266778945923,0.01506198,+4.9839E-06NADC,199.92,212.04,200.23
139.12718534469604,0.01505352,+4.9761E-06NADC,199.93,212.04,200.23
139.63880848884583,0.01504419,+4.9825E-06NADC,199.93,212.03,200.23
140.1380262374878,0.01503529,+4.9754E-06NADC,199.93,212.03,200.23
140.61794924736023,0.01502675,+4.9720E-06NADC,199.93,212.03,200.24
141.11847066879272,0.01501779,+4.9695E-06NADC,199.93,212.03,200.24
141.5991804599762,0.01500826,+4.9664E-06NADC,199.93,212.02,200.24
142.10033345222473,0.01500125,+4.9638E-06NADC,199.94,212.02,200.24
142.57737803459167,0.01499076,+4.9605E-06NADC,199.94,212.02,200.24
143.0782265663147,0.0149839,+4.9578E-06NADC,199.94,212.02,200.24
143.56752181053162,0.01497492,+4.9547E-06NADC,199.94,212.02,200.24
144.06514954566956,0.01496567,+4.9519E-06NADC,199.94,212.01,200.24
144.56795263290405,0.01495663,+4.9491E-06NADC,199.94,212.01,200.24
145.0721402168274,0.01494806,+4.9461E-06NADC,199.95,212.01,200.24
145.56718349456787,0.01493962,+4.9432E-06NADC,199.95,212.01,200.24
146.06634616851807,0.0149305,+4.9404E-06NADC,199.95,212.0,200.24
146.5721137523651,0.01492233,+4.9375E-06NADC,199.95,212.0,200.25
147.06725335121155,0.01491332,+4.9346E-06NADC,199.95,212.0,200.25
147.56808876991272,0.0149023,+4.9316E-06NADC,199.95,212.0,200.25
148.07709169387817,0.01489657,+4.9286E-06NADC,199.96,211.99,200.25
148.57687616348267,0.01488582,+4.9259E-06NADC,199.96,211.99,200.25
149.0768690109253,0.01487901,+4.9230E-06NADC,199.96,211.99,200.25
149.57617449760437,0.01486907,+4.9202E-06NADC,199.96,211.99,200.25
150.09401178359985,0.01486189,+4.9173E-06NADC,199.96,211.99,200.25
150.6017143726349,0.01485108,+4.9145E-06NADC,199.97,211.98,200.25
151.09806609153748,0.01484486,+4.9118E-06NADC,199.97,211.98,200.25
151.57625675201416,0.01483477,+4.9089E-06NADC,199.97,211.98,200.25
152.09535264968872,0.01482753,+4.9060E-06NADC,199.97,211.98,200.25
152.59859538078308,0.01481712,+4.9030E-06NADC,199.97,211.98,200.26
153.0971748828888,0.01481058,+4.9004E-06NADC,199.97,211.97,200.26
153.59917187690735,0.01479968,+4.8975E-06NADC,199.97,211.97,200.26
154.09722232818604,0.01479436,+4.8948E-06NADC,199.98,211.97,200.26
154.59621715545654,0.01478335,+4.8919E-06NADC,199.98,211.97,200.26
155.09617590904236,0.01477721,+4.8893E-06NADC,199.98,211.96,200.26
155.59619784355164,0.01476686,+4.8864E-06NADC,199.98,211.96,200.26
156.0961949825287,0.01476018,+4.8836E-06NADC,199.98,211.96,200.26
156.6008276939392,0.01475032,+4.8809E-06NADC,199.98,211.96,200.26
157.0971393585205,0.01474398,+4.8781E-06NADC,199.99,211.96,200.26
157.59514093399048,0.01473343,+4.8753E-06NADC,199.99,211.95,200.26
158.09884667396545,0.01472698,+4.8727E-06NADC,199.99,211.95,200.26
158.5995602607727,0.01471683,+4.8700E-06NADC,199.99,211.95,200.27
159.0961356163025,0.01471082,+4.8672E-06NADC,199.99,211.95,200.27
159.59486174583435,0.01470038,+4.8645E-06NADC,199.99,211.94,200.27
160.09596872329712,0.01469445,+4.8617E-06NADC,199.99,211.94,200.27
160.63600945472717,0.01468398,+4.8587E-06NADC,200.0,211.94,200.27
161.13472414016724,0.01467637,+4.8561E-06NADC,200.0,211.94,200.27
161.63478684425354,0.01466785,+4.8534E-06NADC,200.0,211.94,200.27
162.13646125793457,0.01466003,+4.8508E-06NADC,200.0,211.93,200.27
162.6361153125763,0.01465186,+4.8483E-06NADC,200.0,211.93,200.27
163.13637495040894,0.01464369,+4.8456E-06NADC,200.0,211.93,200.27
163.64108228683472,0.01463584,+4.8428E-06NADC,200.0,211.93,200.27
164.13579154014587,0.01462808,+4.8401E-06NADC,200.01,211.93,200.27
164.63641691207886,0.01461968,+4.8374E-06NADC,200.01,211.92,200.28
165.1363663673401,0.01461177,+4.8348E-06NADC,200.01,211.92,200.28
165.64609742164612,0.01460323,+4.8321E-06NADC,200.01,211.92,200.28
166.13602781295776,0.01459584,+4.8296E-06NADC,200.01,211.92,200.28
166.63688349723816,0.01458707,+4.8268E-06NADC,200.01,211.92,200.28
167.13623666763306,0.01457994,+4.8242E-06NADC,200.01,211.91,200.28
167.6367483139038,0.01457116,+4.8216E-06NADC,200.02,211.91,200.28
168.13656735420227,0.01456387,+4.8190E-06NADC,200.02,211.91,200.28
168.63681626319885,0.01455611,+4.8168E-06NADC,200.02,211.91,200.28
169.09692096710205,0.01455,+4.8141E-06NADC,200.02,211.91,200.28
169.57723712921143,0.01454113,+4.8115E-06NADC,200.02,211.9,200.28
170.0778067111969,0.01453349,+4.8090E-06NADC,200.02,211.9,200.28
170.5810399055481,0.01452488,+4.8063E-06NADC,200.02,211.9,200.29
171.07763719558716,0.01451768,+4.8086E-06NADC,200.02,211.9,200.29
171.56791758537292,0.01451012,+4.8014E-06NADC,200.02,211.9,200.29
172.0382182598114,0.01450244,+4.7986E-06NADC,200.03,211.89,200.29
172.54008746147156,0.01449468,+4.7963E-06NADC,200.03,211.89,200.29
173.0280740261078,0.01448695,+4.7939E-06NADC,200.03,211.89,200.29
173.5180914402008,0.01448041,+4.7911E-06NADC,200.03,211.89,200.29
174.01828336715698,0.01447087,+4.7885E-06NADC,200.03,211.88,200.29
174.53589391708374,0.01446387,+4.7862E-06NADC,200.03,211.88,200.29
175.0286169052124,0.01445616,+4.7833E-06NADC,200.03,211.88,200.29
175.53819632530212,0.01444849,+4.7811E-06NADC,200.03,211.88,200.29
176.0184178352356,0.01443988,+4.7785E-06NADC,200.04,211.88,200.29
176.498108625412,0.0144341,+4.7763E-06NADC,200.04,211.87,200.29
176.97910618782043,0.01442573,+4.7691E-06NADC,200.04,211.87,200.3
177.4770848751068,0.01441855,+4.7759E-06NADC,200.04,211.87,200.3
177.97608947753906,0.01441087,+4.7728E-06NADC,200.04,211.87,200.3
178.56617403030396,0.01440209,+4.7658E-06NADC,200.04,211.87,200.3
179.0384283065796,0.01439456,+4.7632E-06NADC,200.04,211.86,200.3
179.5192165374756,0.0143882,+4.7609E-06NADC,200.04,211.86,200.3
179.99854111671448,0.01437907,+4.7586E-06NADC,200.04,211.86,200.3
