time [s],voltage [V],current [...],temperature_A [K],temperature_B [K],setpoint [K]
19.843437910079956,+4.34676900E-02,+14.3908E-06,210.0,217.14,210.0
20.330819368362427,+4.34651000E-02,+14.3907E-06,210.0,217.14,210.0
20.80335521697998,+4.34677200E-02,+14.3907E-06,210.0,217.14,210.0
21.28337264060974,+4.34666400E-02,+14.3862E-06,210.0,217.14,210.0
21.76279354095459,+4.34666100E-02,+14.3905E-06,210.0,217.14,210.0
22.2432541847229,+4.34673100E-02,+14.3904E-06,210.0,217.14,210.0
22.729673147201538,+4.34647500E-02,+14.3906E-06,210.0,217.14,210.0
23.204263925552368,+4.34669000E-02,+14.3948E-06,210.0,217.14,210.0
23.662633657455444,+4.34662400E-02,+14.3906E-06,210.0,217.14,210.0
24.141735553741455,+4.34647800E-02,+14.3904E-06,210.0,217.14,210.0
24.629783868789673,+4.34674600E-02,+14.3904E-06,210.0,217.14,210.0
25.101659774780273,+4.34655700E-02,+14.3888E-06,210.0,217.14,210.0
25.58164644241333,+4.34656500E-02,+14.3928E-06,210.0,217.14,210.0
26.062476873397827,+4.34651900E-02,+14.3902E-06,210.0,217.14,210.0
26.541581869125366,+4.34641100E-02,+14.3900E-06,210.0,217.14,210.0
27.02974557876587,+4.34662400E-02,+14.3902E-06,210.0,217.14,210.0
27.501290798187256,+4.34646400E-02,+14.3895E-06,210.0,217.14,210.0
28.0016450881958,+4.34644000E-02,+14.3948E-06,210.0,217.14,210.0
28.48155665397644,+4.34640800E-02,+14.3900E-06,210.0,217.14,210.0
28.961450338363647,+4.34640000E-02,+14.3899E-06,210.0,217.14,210.0
29.440690517425537,+4.34649600E-02,+14.3894E-06,210.0,217.14,210.0
29.940775156021118,+4.34630100E-02,+14.3895E-06,210.0,217.14,210.0
30.429296493530273,+4.34648400E-02,+14.3895E-06,210.0,217.14,210.0
30.901408433914185,+4.34624900E-02,+14.3848E-06,210.0,217.14,210.0
31.379820346832275,+4.34624000E-02,+14.3892E-06,210.0,217.14,210.0
31.860455751419067,+4.34621700E-02,+14.3887E-06,210.0,217.14,210.0
32.36075520515442,+4.34619900E-02,+14.3893E-06,210.0,217.13,210.0
32.83984565734863,+4.34621900E-02,+14.3890E-06,210.0,217.13,210.0
33.3269100189209,+4.34605400E-02,+14.3887E-06,210.0,217.13,210.0
33.799798250198364,+4.34608600E-02,+14.3934E-06,210.0,217.13,210.0
34.28075909614563,+4.34611800E-02,+14.3888E-06,210.0,217.13,210.0
34.759798765182495,+4.34602500E-02,+14.3881E-06,210.0,217.13,210.0
35.25885772705078,+4.34596400E-02,+14.3885E-06,210.0,217.13,210.0
35.739556550979614,+4.34587400E-02,+14.3879E-06,210.0,217.13,210.0
36.23971438407898,+4.34602500E-02,+14.3882E-06,210.0,217.13,210.0
36.72750520706177,+4.34576300E-02,+14.3881E-06,210.0,217.13,210.0
37.19935369491577,+4.34584200E-02,+14.3928E-06,210.0,217.13,210.0
37.680341482162476,+4.34583000E-02,+14.3827E-06,209.99,217.13,210.0
38.17782688140869,+4.34576300E-02,+14.3920E-06,209.99,217.13,210.0
38.67781043052673,+4.34578300E-02,+14.3879E-06,209.99,217.13,210.0
39.15786147117615,+4.34572500E-02,+14.3871E-06,209.99,217.13,210.0
39.65785813331604,+4.34569900E-02,+14.3877E-06,209.99,217.13,210.0
40.13726329803467,+4.34562900E-02,+14.3869E-06,209.99,217.13,210.0
40.63728427886963,+4.34574600E-02,+14.3870E-06,209.99,217.13,210.0
41.13779616355896,+4.34558300E-02,+14.3870E-06,209.99,217.13,210.0
41.63696646690369,+4.34570800E-02,+14.3867E-06,209.99,217.13,210.0
42.13742709159851,+4.34550700E-02,+14.3869E-06,209.99,217.14,210.0
42.63607597351074,+4.34567600E-02,+14.3869E-06,209.99,217.14,210.0
43.136812925338745,+4.34546100E-02,+14.3867E-06,209.99,217.14,210.0
43.635767221450806,+4.34564100E-02,+14.3866E-06,209.99,217.14,210.0
44.13522267341614,+4.34542900E-02,+14.3865E-06,209.99,217.14,210.0
44.63481521606445,+4.34558300E-02,+14.3865E-06,209.99,217.14,210.0
45.13557410240173,+4.34538500E-02,+14.3865E-06,209.99,217.14,210.0
45.63439702987671,+4.34556500E-02,+14.3864E-06,209.99,217.14,210.0
46.13486695289612,+4.34531000E-02,+14.3865E-06,209.99,217.14,210.0
46.63448476791382,+4.34549300E-02,+14.3863E-06,209.99,217.14,210.0
47.13408279418945,+4.34530700E-02,+14.3862E-06,209.99,217.14,210.0
47.633708477020264,+4.34546700E-02,+14.3862E-06,209.99,217.14,210.0
48.13324189186096,+4.34526000E-02,+14.3861E-06,209.99,217.14,210.0
48.63314700126648,+4.34544900E-02,+14.3862E-06,210.0,217.14,210.0
49.13324952125549,+4.34523700E-02,+14.3860E-06,210.0,217.14,210.0
49.61247372627258,+4.34544300E-02,+14.3863E-06,210.0,217.14,210.0
50.1127495765686,+4.34521900E-02,+14.3861E-06,210.0,217.14,210.0
50.61184477806091,+4.34544000E-02,+14.3859E-06,210.0,217.14,210.0
51.11106848716736,+4.34519000E-02,+14.3860E-06,210.0,217.14,210.0
51.61150407791138,+4.34543700E-02,+14.3859E-06,210.0,217.14,210.0
52.11105155944824,+4.34517600E-02,+14.3860E-06,210.0,217.14,210.0
52.61021089553833,+4.34535300E-02,+14.3861E-06,210.0,217.14,210.0
53.1112334728241,+4.34520200E-02,+14.3859E-06,210.0,217.14,210.0
53.60980939865112,+4.34542000E-02,+14.3861E-06,210.0,217.14,210.0
54.10975742340088,+4.34517600E-02,+14.3861E-06,210.0,217.14,210.0
54.60956287384033,+4.34535300E-02,+14.3860E-06,210.0,217.14,210.0
55.108999490737915,+4.34517300E-02,+14.3860E-06,210.0,217.14,210.0
55.60885286331177,+4.34526600E-02,+14.3906E-06,210.0,217.14,210.0
56.08878970146179,+4.34528600E-02,+14.3860E-06,210.0,217.14,210.0
56.5691032409668,+4.34524600E-02,+14.3860E-06,210.0,217.14,210.0
57.04790139198303,+4.34537600E-02,+14.3861E-06,210.0,217.14,210.0
57.53254318237305,+4.34511200E-02,+14.3858E-06,210.0,217.14,210.0
58.03352165222168,+4.34531200E-02,+14.3861E-06,210.0,217.14,210.0
58.53298878669739,+4.34511500E-02,+14.3860E-06,210.0,217.14,210.0
59.03316831588745,+4.34532700E-02,+14.3860E-06,210.0,217.14,210.0
59.532514333724976,+4.34509200E-02,+14.3859E-06,210.0,217.14,210.0
60.03352093696594,+4.34533900E-02,+14.3860E-06,210.0,217.14,210.0
60.53305959701538,+4.34511800E-02,+14.3861E-06,210.0,217.14,210.0
61.032880783081055,+4.34529800E-02,+14.3859E-06,210.0,217.14,210.0
61.53263568878174,+4.34510600E-02,+14.3859E-06,210.0,217.14,210.0
62.0331072807312,+4.34531200E-02,+14.3857E-06,210.0,217.14,210.0
62.532795667648315,+4.34508900E-02,+14.3857E-06,210.0,217.14,210.0
63.03335499763489,+4.34525700E-02,+14.3859E-06,210.0,217.14,210.0
63.53286623954773,+4.34506500E-02,+14.3858E-06,210.0,217.14,210.0
64.0345139503479,+4.34523700E-02,+14.3859E-06,210.0,217.14,210.0
64.53302454948425,+4.34503600E-02,+14.3856E-06,210.0,217.14,210.0
65.00402879714966,+4.34515300E-02,+14.3905E-06,210.0,217.14,210.0
65.48505759239197,+4.34518700E-02,+14.3858E-06,210.0,217.14,210.0
65.96405410766602,+4.34515300E-02,+14.3857E-06,210.0,217.14,210.0
66.44390845298767,+4.34529500E-02,+14.3857E-06,210.0,217.14,210.0
66.93124008178711,+4.34501900E-02,+14.3858E-06,210.0,217.14,210.0
67.43187355995178,+4.34529200E-02,+14.3856E-06,210.0,217.14,210.0
67.93183612823486,+4.34494300E-02,+14.3855E-06,210.0,217.14,210.0
68.4315402507782,+4.34531200E-02,+14.3857E-06,210.0,217.14,210.0
68.9315299987793,+4.34490500E-02,+14.3856E-06,210.0,217.14,210.0
69.4315755367279,+4.34526600E-02,+14.3855E-06,210.0,217.14,210.0
69.93079352378845,+4.34488800E-02,+14.3854E-06,210.0,217.14,210.0
70.43256998062134,+4.34527800E-02,+14.3855E-06,210.0,217.14,210.0
70.93102884292603,+4.34489400E-02,+14.3856E-06,210.0,217.14,210.0
71.42998623847961,+4.34509200E-02,+14.3860E-06,210.0,217.14,210.0
71.90292167663574,+4.34502500E-02,+14.3812E-06,210.0,217.14,210.0
72.3825204372406,+4.34506800E-02,+14.3890E-06,210.0,217.14,210.0
72.88183856010437,+4.34497800E-02,+14.3854E-06,210.0,217.14,210.0
73.36149096488953,+4.34497500E-02,+14.3854E-06,210.0,217.14,210.0
73.84264135360718,+4.34517600E-02,+14.3854E-06,210.0,217.14,210.0
74.3295271396637,+4.34500100E-02,+14.3827E-06,210.0,217.14,210.0
74.80276465415955,+4.34500700E-02,+14.3866E-06,210.0,217.14,210.0
75.28186964988708,+4.34501900E-02,+14.3853E-06,210.0,217.14,210.0
75.76249241828918,+4.34491100E-02,+14.3853E-06,210.0,217.14,210.0
76.24047183990479,+4.34508300E-02,+14.3853E-06,210.0,217.14,210.0
76.7288568019867,+4.34501000E-02,+14.3804E-06,210.0,217.14,210.0
77.20067429542542,+4.34498100E-02,+14.3850E-06,210.0,217.14,210.0
77.6799852848053,+4.34494300E-02,+14.3851E-06,210.0,217.14,210.0
78.16075444221497,+4.34484700E-02,+14.3851E-06,210.0,217.14,210.0
78.64083099365234,+4.34500400E-02,+14.3853E-06,210.0,217.14,210.0
79.1278862953186,+4.34497800E-02,+14.3848E-06,210.0,217.14,210.0
79.62846374511719,+4.34496400E-02,+14.3897E-06,210.0,217.14,210.0
80.09971308708191,+4.34493200E-02,+14.3850E-06,210.0,217.14,210.0
80.5800518989563,+4.34490500E-02,+14.3851E-06,210.0,217.14,210.0
81.05958676338196,+4.34496100E-02,+14.3849E-06,210.0,217.14,210.0
81.52759671211243,+4.34488500E-02,+14.3803E-06,210.0,217.14,210.0
81.999835729599,+4.34483900E-02,+14.3850E-06,210.0,217.14,210.0
82.47924971580505,+4.34485600E-02,+14.3848E-06,210.0,217.14,210.0
82.95902585983276,+4.34473700E-02,+14.3848E-06,210.0,217.14,210.0
83.43948173522949,+4.34494300E-02,+14.3844E-06,210.0,217.14,210.0
83.93836331367493,+4.34474600E-02,+14.3842E-06,210.0,217.14,210.0
84.43838381767273,+4.34494300E-02,+14.3843E-06,210.0,217.14,210.0
84.93851733207703,+4.34476900E-02,+14.3842E-06,210.0,217.14,210.0
85.43782258033752,+4.34491700E-02,+14.3844E-06,210.0,217.14,210.0
85.9374349117279,+4.34475400E-02,+14.3844E-06,210.0,217.14,210.0
86.43763494491577,+4.34492300E-02,+14.3850E-06,210.0,217.14,210.0
86.9249370098114,+4.34482100E-02,+14.3843E-06,210.0,217.14,210.0
87.42599987983704,+4.34481200E-02,+14.3844E-06,210.0,217.14,210.0
87.92501902580261,+4.34479200E-02,+14.3844E-06,210.0,217.14,210.0
88.42410564422607,+4.34482400E-02,+14.3843E-06,210.0,217.14,210.0
88.92407774925232,+4.34479200E-02,+14.3841E-06,210.0,217.14,210.0
89.42510604858398,+4.34477800E-02,+14.3843E-06,210.0,217.14,210.0
89.92384719848633,+4.34474300E-02,+14.3842E-06,210.0,217.14,210.0
90.42495369911194,+4.34477200E-02,+14.3843E-06,210.0,217.14,210.0
90.92404580116272,+4.34475100E-02,+14.3842E-06,210.0,217.14,210.0
91.41476559638977,+4.34478300E-02,+14.3845E-06,210.0,217.14,210.0
91.91488647460938,+4.34479800E-02,+14.3843E-06,210.0,217.14,210.0
92.41474151611328,+4.34481500E-02,+14.3844E-06,210.0,217.14,210.0
92.9144959449768,+4.34480400E-02,+14.3845E-06,210.0,217.14,210.0
93.41422653198242,+4.34480400E-02,+14.3845E-06,210.0,217.14,210.0
93.91405200958252,+4.34486200E-02,+14.3843E-06,210.0,217.14,210.0
94.41385102272034,+4.34487100E-02,+14.3848E-06,210.0,217.14,210.0
94.91374182701111,+4.34485300E-02,+14.3843E-06,210.0,217.14,210.0
95.41326260566711,+4.34490300E-02,+14.3846E-06,210.0,217.13,210.0
95.91387629508972,+4.34485000E-02,+14.3843E-06,210.0,217.13,210.0
96.41300177574158,+4.34485000E-02,+14.3849E-06,210.0,217.13,210.0
96.91251516342163,+4.34487100E-02,+14.3844E-06,210.0,217.13,210.0
97.41277384757996,+4.34488500E-02,+14.3853E-06,210.0,217.13,210.0
97.91186547279358,+4.34484700E-02,+14.3839E-06,210.0,217.13,210.0
98.41168212890625,+4.34487100E-02,+14.3858E-06,210.0,217.13,210.0
98.91127562522888,+4.34486200E-02,+14.3829E-06,210.0,217.13,210.0
99.41185212135315,+4.34488800E-02,+14.3874E-06,210.0,217.13,210.0
99.91185736656189,+4.34493700E-02,+14.3812E-06,210.0,217.13,210.0
100.41184043884277,+4.34492600E-02,+14.3895E-06,210.0,217.13,210.0
100.91183638572693,+4.34492300E-02,+14.3801E-06,210.0,217.13,210.0
101.41183805465698,+4.34497200E-02,+14.3895E-06,210.0,217.13,210.0
101.9107563495636,+4.34493200E-02,+14.3801E-06,210.0,217.13,210.0
102.41116333007812,+4.34493700E-02,+14.3897E-06,210.0,217.13,210.0
102.90991115570068,+4.34495200E-02,+14.3801E-06,210.0,217.13,210.0
103.40967750549316,+4.34494900E-02,+14.3849E-06,210.0,217.13,210.0
103.89079904556274,+4.34489400E-02,+14.3849E-06,210.0,217.13,210.0
104.3888828754425,+4.34488800E-02,+14.3850E-06,210.0,217.13,210.0
104.86992454528809,+4.34489700E-02,+14.3850E-06,210.0,217.13,210.0
105.36954021453857,+4.34481000E-02,+14.3849E-06,210.0,217.13,210.0
105.84984517097473,+4.34500100E-02,+14.3849E-06,210.0,217.13,210.0
106.35018825531006,+4.34486800E-02,+14.3847E-06,210.0,217.13,210.0
106.849858045578,+4.34503900E-02,+14.3849E-06,210.0,217.13,210.0
107.34913969039917,+4.34484700E-02,+14.3849E-06,210.0,217.13,210.0
107.83611059188843,+4.34502200E-02,+14.3848E-06,210.0,217.13,210.0
108.33583378791809,+4.34487100E-02,+14.3848E-06,210.0,217.13,210.0
108.83783912658691,+4.34504200E-02,+14.3851E-06,210.0,217.13,210.0
109.335764169693,+4.34482400E-02,+14.3850E-06,210.0,217.13,210.0
109.83662390708923,+4.34504800E-02,+14.3849E-06,210.0,217.13,210.0
110.33583903312683,+4.34484700E-02,+14.3847E-06,210.0,217.13,210.0
110.83671736717224,+4.34497500E-02,+14.3851E-06,210.0,217.13,210.0
111.33645391464233,+4.34480700E-02,+14.3846E-06,210.0,217.13,210.0
111.83649563789368,+4.34499000E-02,+14.3849E-06,210.0,217.13,210.0
112.33555769920349,+4.34482400E-02,+14.3846E-06,210.0,217.13,210.0
112.83644938468933,+4.34498100E-02,+14.3849E-06,210.0,217.13,210.0
113.33537697792053,+4.34485000E-02,+14.3846E-06,210.0,217.13,210.0
113.83713436126709,+4.34494900E-02,+14.3848E-06,210.0,217.13,210.0
114.33654141426086,+4.34478000E-02,+14.3847E-06,210.0,217.13,210.0
114.83501362800598,+4.34495800E-02,+14.3848E-06,210.0,217.13,210.0
115.33483862876892,+4.34478000E-02,+14.3847E-06,210.0,217.13,210.0
115.83504223823547,+4.34491400E-02,+14.3847E-06,210.0,217.13,210.0
116.3368136882782,+4.34474000E-02,+14.3844E-06,210.0,217.13,210.0
116.83570003509521,+4.34490300E-02,+14.3845E-06,210.0,217.13,210.0
117.33381819725037,+4.34469900E-02,+14.3844E-06,210.0,217.13,210.0
117.83481621742249,+4.34487900E-02,+14.3846E-06,210.0,217.13,210.0
118.33387756347656,+4.34471400E-02,+14.3841E-06,210.0,217.13,210.0
118.8344464302063,+4.34478000E-02,+14.3842E-06,210.0,217.13,210.0
119.3318510055542,+4.34471100E-02,+14.3842E-06,210.0,217.13,210.0
119.83377027511597,+4.34475100E-02,+14.3887E-06,210.0,217.14,210.0
120.30685830116272,+4.34475400E-02,+14.3842E-06,210.0,217.14,210.0
120.7858235836029,+4.34460000E-02,+14.3841E-06,210.0,217.13,210.0
121.26669454574585,+4.34483300E-02,+14.3843E-06,210.0,217.13,210.0
121.74619102478027,+4.34467300E-02,+14.3840E-06,210.0,217.13,210.0
122.24180507659912,+4.34469600E-02,+14.3842E-06,210.0,217.13,210.0
122.73950910568237,+4.34466100E-02,+14.3840E-06,210.0,217.13,210.0
123.23591613769531,+4.34466400E-02,+14.3841E-06,210.0,217.13,210.0
123.7435085773468,+4.34469600E-02,+14.3838E-06,210.0,217.13,210.0
124.23470640182495,+4.34466400E-02,+14.3840E-06,210.0,217.13,210.0
124.73455166816711,+4.34461800E-02,+14.3793E-06,210.0,217.13,210.0
125.20748281478882,+4.34460300E-02,+14.3838E-06,210.0,217.13,210.0
125.68683743476868,+4.34463500E-02,+14.3839E-06,210.0,217.13,210.0
126.16663432121277,+4.34446900E-02,+14.3837E-06,210.0,217.13,210.0
126.64860153198242,+4.34467000E-02,+14.3835E-06,210.0,217.13,210.0
127.1461730003357,+4.34456000E-02,+14.3834E-06,210.0,217.13,210.0
127.63448190689087,+4.34455400E-02,+14.3835E-06,210.0,217.13,210.0
128.13417649269104,+4.34453300E-02,+14.3833E-06,210.0,217.13,210.0
128.6428883075714,+4.34458300E-02,+14.3834E-06,210.0,217.13,210.0
129.15464210510254,+4.34438800E-02,+14.3834E-06,210.0,217.13,210.0
129.64594149589539,+4.34452200E-02,+14.3836E-06,210.0,217.13,210.0
130.13460540771484,+4.34446700E-02,+14.3787E-06,210.0,217.13,210.0
130.60656547546387,+4.34447200E-02,+14.3833E-06,210.0,217.13,210.0
131.08575463294983,+4.34455100E-02,+14.3832E-06,210.0,217.13,210.0
131.56615710258484,+4.34430400E-02,+14.3832E-06,210.0,217.13,210.0
132.04668307304382,+4.34447500E-02,+14.3837E-06,210.0,217.13,210.0
132.5347878932953,+4.34444900E-02,+14.3825E-06,210.0,217.13,210.0
133.0351483821869,+4.34445500E-02,+14.3831E-06,210.0,217.13,210.0
133.54661893844604,+4.34442300E-02,+14.3824E-06,210.0,217.13,210.0
134.0358169078827,+4.34443200E-02,+14.3840E-06,210.0,217.13,210.0
134.53583884239197,+4.34442600E-02,+14.3822E-06,210.0,217.13,210.0
135.0405831336975,+4.34445200E-02,+14.3840E-06,210.0,217.13,210.0
135.5362982749939,+4.34442300E-02,+14.3821E-06,210.0,217.13,210.0
136.3308446407318,+4.34441700E-02,+14.3829E-06,210.0,217.13,210.0
136.89652228355408,+4.34440500E-02,+14.3830E-06,210.0,217.13,210.0
137.38682079315186,+4.34430400E-02,+14.3830E-06,210.0,217.13,210.0
137.8680760860443,+4.34445800E-02,+14.3831E-06,210.0,217.13,210.0
138.3478000164032,+4.34440000E-02,+14.3811E-06,210.0,217.13,210.0
138.83741855621338,+4.34440000E-02,+14.3850E-06,210.0,217.13,210.0
139.3378391265869,+4.34440800E-02,+14.3805E-06,210.0,217.13,210.0
139.83906054496765,+4.34435600E-02,+14.3857E-06,210.0,217.13,210.0
140.34710264205933,+4.34427200E-02,+14.3828E-06,210.0,217.13,210.0
140.8485231399536,+4.34432700E-02,+14.3863E-06,210.0,217.13,210.0
141.33852910995483,+4.34434700E-02,+14.3785E-06,210.0,217.13,210.0
141.83567690849304,+4.34432700E-02,+14.3875E-06,210.0,217.13,210.0
142.33575582504272,+4.34429500E-02,+14.3779E-06,210.0,217.13,210.0
142.8353624343872,+4.34431500E-02,+14.3875E-06,210.0,217.13,210.0
143.33494448661804,+4.34427200E-02,+14.3779E-06,210.0,217.13,210.0
143.835693359375,+4.34429500E-02,+14.3874E-06,210.0,217.13,210.0
144.33577489852905,+4.34430100E-02,+14.3780E-06,210.0,217.13,210.0
144.83563661575317,+4.34426900E-02,+14.3874E-06,210.0,217.13,210.0
145.3348171710968,+4.34424000E-02,+14.3777E-06,210.0,217.13,210.0
145.8357753753662,+4.34423400E-02,+14.3874E-06,210.0,217.13,210.0
146.335755109787,+4.34427800E-02,+14.3780E-06,210.0,217.13,210.0
146.83579564094543,+4.34425100E-02,+14.3876E-06,210.0,217.13,210.0
147.33489608764648,+4.34421700E-02,+14.3777E-06,210.0,217.13,210.0
147.8357949256897,+4.34422500E-02,+14.3875E-06,210.0,217.13,210.0
148.34592509269714,+4.34424000E-02,+14.3779E-06,210.0,217.13,210.0
148.83684587478638,+4.34421900E-02,+14.3871E-06,210.0,217.13,210.0
149.3411455154419,+4.34407100E-02,+14.3824E-06,210.0,217.13,210.0
149.84974598884583,+4.34432100E-02,+14.3824E-06,210.0,217.13,210.0
150.34779572486877,+4.34416100E-02,+14.3773E-06,210.0,217.13,210.0
150.83607244491577,+4.34410000E-02,+14.3868E-06,210.0,217.13,210.0
151.335196018219,+4.34414400E-02,+14.3773E-06,210.0,217.13,210.0
151.8357675075531,+4.34406800E-02,+14.3869E-06,210.0,217.13,210.0
152.33503794670105,+4.34409700E-02,+14.3774E-06,210.0,217.13,210.0
152.83714485168457,+4.34407700E-02,+14.3868E-06,210.0,217.13,210.0
153.34186220169067,+4.34408000E-02,+14.3775E-06,210.0,217.13,210.0
153.83548641204834,+4.34400100E-02,+14.3868E-06,210.0,217.13,210.0
154.33491373062134,+4.34399800E-02,+14.3772E-06,210.0,217.13,210.0
154.83595824241638,+4.34400100E-02,+14.3865E-06,210.0,217.13,210.0
155.3412570953369,+4.34394900E-02,+14.3772E-06,210.0,217.13,210.0
155.83795976638794,+4.34394600E-02,+14.3865E-06,210.0,217.13,210.0
156.33427381515503,+4.34393700E-02,+14.3817E-06,210.0,217.13,210.0
156.8169412612915,+4.34394300E-02,+14.3862E-06,210.0,217.13,210.0
157.33370780944824,+4.34396100E-02,+14.3769E-06,210.0,217.13,210.0
157.8349416255951,+4.34392000E-02,+14.3863E-06,210.0,217.13,210.0
158.3345024585724,+4.34394600E-02,+14.3768E-06,210.0,217.13,210.0
158.83486437797546,+4.34389700E-02,+14.3861E-06,210.0,217.13,210.0
159.33431482315063,+4.34385300E-02,+14.3767E-06,210.0,217.13,210.0
159.8349950313568,+4.34384700E-02,+14.3860E-06,210.0,217.13,210.0
160.3340356349945,+4.34384700E-02,+14.3764E-06,210.0,217.13,210.0
160.83478450775146,+4.34379500E-02,+14.3860E-06,210.0,217.13,210.0
161.3324613571167,+4.34379800E-02,+14.3764E-06,210.0,217.13,210.0
161.83616518974304,+4.34372200E-02,+14.3857E-06,210.0,217.13,210.0
162.33303999900818,+4.34370800E-02,+14.3760E-06,210.0,217.13,210.0
162.83361101150513,+4.34370200E-02,+14.3856E-06,210.0,217.13,210.0
163.33327460289001,+4.34367300E-02,+14.3761E-06,210.0,217.13,210.0
163.83383870124817,+4.34366100E-02,+14.3854E-06,210.0,217.13,210.0
164.33336997032166,+4.34362900E-02,+14.3761E-06,210.0,217.13,210.0
164.83579635620117,+4.34369600E-02,+14.3854E-06,210.0,217.13,210.0
165.33368062973022,+4.34362300E-02,+14.3760E-06,210.0,217.13,210.0
165.83411407470703,+4.34363200E-02,+14.3853E-06,210.0,217.13,210.0
166.3326177597046,+4.34359200E-02,+14.3758E-06,210.0,217.13,210.0
166.8334813117981,+4.34360300E-02,+14.3852E-06,210.0,217.13,210.0
167.3338348865509,+4.34358600E-02,+14.3804E-06,210.0,217.13,210.0
167.80575847625732,+4.34349300E-02,+14.3804E-06,210.0,217.13,210.0
168.28502655029297,+4.34365300E-02,+14.3806E-06,210.0,217.13,210.0
168.7451298236847,+4.34357100E-02,+14.3756E-06,210.0,217.13,210.0
169.23251795768738,+4.34357100E-02,+14.3849E-06,210.0,217.13,210.0
169.73407649993896,+4.34357700E-02,+14.3757E-06,210.0,217.13,210.0
170.23285031318665,+4.34351300E-02,+14.3801E-06,210.0,217.13,210.0
170.70578837394714,+4.34363200E-02,+14.3802E-06,210.0,217.13,210.0
171.18544507026672,+4.34338800E-02,+14.3801E-06,210.0,217.13,210.0
171.6643340587616,+4.34357700E-02,+14.3803E-06,210.0,217.13,210.0
172.1448793411255,+4.34350400E-02,+14.3757E-06,210.0,217.13,210.0
172.63330340385437,+4.34352200E-02,+14.3850E-06,210.0,217.13,210.0
173.1330442428589,+4.34350700E-02,+14.3757E-06,210.0,217.13,210.0
173.63398241996765,+4.34356800E-02,+14.3849E-06,210.0,217.13,210.0
174.13251543045044,+4.34353300E-02,+14.3758E-06,210.0,217.13,210.0
174.63362503051758,+4.34352500E-02,+14.3847E-06,210.0,217.13,210.0
175.1329517364502,+4.34355700E-02,+14.3757E-06,210.0,217.13,210.0
175.63383555412292,+4.34352500E-02,+14.3848E-06,210.0,217.13,210.0
