time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
79.04966187477112,1.371693,+0.0001E-06NADC,240.96,258.84,0
79.68975162506104,1.371699,-0.0041E-06NADC,240.99,258.84,0
80.3288643360138,1.371705,+0.0002E-06NADC,241.01,258.84,0
80.96918082237244,1.371711,+0.0005E-06NADC,241.02,258.84,0
81.60882925987244,1.371711,+0.0103E-06NADC,241.04,258.84,0
82.24759864807129,1.371711,+0.0004E-06NADC,241.05,258.83,0
82.86776041984558,1.371717,+0.0003E-06NADC,241.06,258.83,0
83.48662614822388,1.371717,+0.0003E-06NADC,241.06,258.83,0
84.10714364051819,1.371717,+0.0003E-06NADC,241.07,258.82,0
84.72883629798889,1.371722,+0.0001E-06NADC,241.07,258.82,0
85.3660364151001,1.371722,+0.0002E-06NADC,241.06,258.81,0
85.98571872711182,1.371722,+0.0002E-06NADC,241.06,258.81,0
86.60602760314941,1.371731,+0.0003E-06NADC,241.05,258.8,0
87.22805166244507,1.371722,+0.0102E-06NADC,241.04,258.8,0
87.84306597709656,1.371737,+0.0003E-06NADC,241.02,258.79,0
88.46350574493408,1.371734,+0.0002E-06NADC,241.01,258.78,0
89.08438968658447,1.371734,+0.0002E-06NADC,240.99,258.77,0
89.70371413230896,1.371737,+0.0002E-06NADC,240.97,258.77,0
90.32858967781067,1.371734,+0.0002E-06NADC,240.95,258.76,0
90.96261143684387,1.37174,+0.0001E-06NADC,240.92,258.75,0
91.58190369606018,1.371746,+0.0002E-06NADC,240.9,258.74,0
92.20116782188416,1.371746,+0.0002E-06NADC,240.87,258.73,0
92.82742762565613,1.371749,+0.0101E-06NADC,240.84,258.72,0
93.43941497802734,1.371754,+0.0005E-06NADC,240.81,258.71,0
94.05996060371399,1.371751,+0.0002E-06NADC,240.77,258.7,0
94.67962598800659,1.371751,+0.0003E-06NADC,240.74,258.69,0
95.29852390289307,1.371754,+0.0004E-06NADC,240.69,258.68,0
95.92732834815979,1.37176,-0.0089E-06NADC,240.66,258.67,0
96.53822350502014,1.371757,-0.0007E-06NADC,240.62,258.66,0
97.15800714492798,1.37176,+0.0003E-06NADC,240.57,258.65,0
97.77677941322327,1.371769,+0.0002E-06NADC,240.53,258.64,0
98.39641213417053,1.371769,+0.0009E-06NADC,240.49,258.63,0
99.02374625205994,1.371775,-0.0004E-06NADC,240.43,258.61,0
99.63556861877441,1.371778,+0.0124E-06NADC,240.39,258.6,0
100.25483465194702,1.371772,+0.0018E-06NADC,240.34,258.59,0
100.87490606307983,1.371769,+0.0012E-06NADC,240.29,258.58,0
101.494069814682,1.371781,+0.0021E-06NADC,240.24,258.56,0
102.12289667129517,1.371781,+0.0023E-06NADC,240.18,258.55,0
102.73247003555298,1.371781,-0.0068E-06NADC,240.12,258.53,0
103.35255289077759,1.371783,+0.0017E-06NADC,240.07,258.52,0
103.97216439247131,1.371786,+0.0013E-06NADC,240.01,258.51,0
104.5921642780304,1.371783,+0.0012E-06NADC,239.96,258.49,0
105.21116089820862,1.371789,+0.0104E-06NADC,239.89,258.48,0
105.85070753097534,1.371795,+0.0014E-06NADC,239.83,258.46,0
106.47010278701782,1.371798,+0.0007E-06NADC,239.77,258.45,0
107.09065127372742,1.371792,+0.0005E-06NADC,239.7,258.43,0
107.7298493385315,1.371801,-0.0003E-06NADC,239.64,258.41,0
108.36987495422363,1.371798,+0.0009E-06NADC,239.57,258.4,0
109.00981402397156,1.371807,+0.0109E-06NADC,239.5,258.38,0
109.64835977554321,1.371801,+0.0006E-06NADC,239.43,258.37,0
110.28923487663269,1.37181,+0.0005E-06NADC,239.35,258.35,0
110.92986559867859,1.371818,-0.0050E-06NADC,239.29,258.33,0
111.56730604171753,1.37181,-0.0033E-06NADC,239.22,258.31,0
112.18721985816956,1.371813,-0.0003E-06NADC,239.14,258.3,0
112.82907724380493,1.371813,+0.0001E-06NADC,239.07,258.28,0
113.46750164031982,1.371815,-0.0003E-06NADC,239.0,258.26,0
114.10710668563843,1.371818,+0.0002E-06NADC,238.92,258.24,0
114.72961926460266,1.371821,-0.0000E-06NADC,238.84,258.23,0
115.36711883544922,1.371815,+0.0001E-06NADC,238.77,258.21,0
115.98581552505493,1.371824,+0.0002E-06NADC,238.7,258.19,0
116.60520958900452,1.371833,+0.0001E-06NADC,238.61,258.17,0
117.22887563705444,1.371836,+0.0026E-06NADC,238.54,258.15,0
117.86482381820679,1.371833,+0.0003E-06NADC,238.47,258.14,0
118.48482370376587,1.371836,+0.0008E-06NADC,238.39,258.12,0
119.10374855995178,1.371836,+0.0029E-06NADC,238.3,258.1,0
119.73088431358337,1.371839,-0.0097E-06NADC,238.23,258.08,0
120.36374521255493,1.371847,-0.0001E-06NADC,238.15,258.06,0
120.98382091522217,1.371839,+0.0002E-06NADC,238.07,258.04,0
121.60284161567688,1.371847,-0.0001E-06NADC,237.98,258.02,0
122.23101329803467,1.37185,+0.0101E-06NADC,237.9,258.0,0
122.86207294464111,1.371847,+0.0001E-06NADC,237.83,257.98,0
123.48251581192017,1.371856,+0.0006E-06NADC,237.75,257.96,0
124.10175609588623,1.371856,-0.0006E-06NADC,237.65,257.94,0
124.73205399513245,1.371856,-0.0074E-06NADC,237.57,257.92,0
125.36091256141663,1.371862,+0.0004E-06NADC,237.49,257.9,0
125.98104572296143,1.371859,+0.0001E-06NADC,237.42,257.88,0
126.60031723976135,1.371862,-0.0001E-06NADC,237.33,257.86,0
127.22762823104858,1.371868,+0.0002E-06NADC,237.25,257.84,0
127.84078168869019,1.371868,+0.0099E-06NADC,237.17,257.82,0
128.4601309299469,1.371871,-0.0000E-06NADC,237.09,257.8,0
129.08035349845886,1.371876,+0.0002E-06NADC,237.0,257.78,0
129.69949054718018,1.371879,+0.0002E-06NADC,236.91,257.75,0
130.32777953147888,1.371874,-0.0096E-06NADC,236.82,257.73,0
130.95897889137268,1.371876,+0.0000E-06NADC,236.74,257.71,0
131.5792112350464,1.371879,+0.0000E-06NADC,236.66,257.69,0
132.1979420185089,1.371879,+0.0004E-06NADC,236.57,257.66,0
132.825110912323,1.371885,-0.0002E-06NADC,236.47,257.64,0
133.4371213912964,1.371888,+0.0102E-06NADC,236.39,257.62,0
134.0566246509552,1.371888,+0.0002E-06NADC,236.31,257.6,0
134.67710161209106,1.371888,-0.0001E-06NADC,236.22,257.58,0
135.2968544960022,1.371894,-0.0001E-06NADC,236.14,257.55,0
135.9248743057251,1.371894,+0.0004E-06NADC,236.04,257.53,0
136.53693866729736,1.3719,-0.0001E-06NADC,235.95,257.51,0
137.1761269569397,1.3719,+0.0002E-06NADC,235.86,257.49,0
137.7952709197998,1.3719,+0.0008E-06NADC,235.78,257.46,0
138.42326188087463,1.3719,+0.0002E-06NADC,235.68,257.44,0
139.03447651863098,1.371908,+0.0092E-06NADC,235.59,257.42,0
139.65390253067017,1.371906,+0.0019E-06NADC,235.5,257.39,0
140.2728989124298,1.371911,+0.0002E-06NADC,235.42,257.37,0
140.8937578201294,1.371911,+0.0002E-06NADC,235.33,257.35,0
141.51219964027405,1.371914,+0.0003E-06NADC,235.23,257.32,0
142.13173151016235,1.37192,+0.0002E-06NADC,235.14,257.3,0
142.75230836868286,1.371914,+0.0101E-06NADC,235.01,257.26,0
143.6702184677124,1.371926,+0.0005E-06NADC,234.87,257.23,0
144.7107744216919,1.37192,+0.0002E-06NADC,234.71,257.18,0
145.73026537895203,1.371935,+0.0009E-06NADC,234.56,257.14,0
146.75051593780518,1.371938,-0.0098E-06NADC,234.41,257.1,0
147.7688009738922,1.371943,+0.0000E-06NADC,234.27,257.06,0
148.78833317756653,1.37194,+0.0001E-06NADC,234.12,257.02,0
149.80711698532104,1.371946,+0.0001E-06NADC,233.96,256.98,0
150.82971668243408,1.371943,+0.0000E-06NADC,233.81,256.94,0
151.84649848937988,1.371949,+0.0100E-06NADC,233.66,256.9,0
152.86373209953308,1.371958,+0.0003E-06NADC,233.52,256.86,0
153.88376474380493,1.371967,+0.0002E-06NADC,233.41,256.83,0
154.5304455757141,1.371967,-0.0092E-06NADC,233.33,256.81,0
155.16198325157166,1.371964,-0.0000E-06NADC,233.24,256.78,0
155.7825903892517,1.37197,+0.0003E-06NADC,233.15,256.76,0
156.4004397392273,1.37197,+0.0004E-06NADC,233.05,256.73,0
157.0282850265503,1.371972,+0.0070E-06NADC,232.96,256.7,0
157.66034817695618,1.371975,+0.0074E-06NADC,232.87,256.68,0
158.27913236618042,1.371978,+0.0003E-06NADC,232.78,256.65,0
158.89882612228394,1.371978,+0.0002E-06NADC,232.69,256.62,0
159.52629685401917,1.371984,+0.0002E-06NADC,232.59,256.6,0
160.1378252506256,1.371987,+0.0003E-06NADC,232.5,256.57,0
160.75723361968994,1.371987,-0.0094E-06NADC,232.42,256.55,0
161.3762948513031,1.371993,+0.0001E-06NADC,232.33,256.52,0
161.99621081352234,1.371996,+0.0001E-06NADC,232.24,256.5,0
162.61556696891785,1.371999,+0.0001E-06NADC,232.14,256.47,0
163.23498463630676,1.371999,+0.0000E-06NADC,232.05,256.44,0
163.8547396659851,1.371996,+0.0100E-06NADC,231.96,256.41,0
164.47263026237488,1.372002,+0.0002E-06NADC,231.87,256.39,0
165.09302139282227,1.372002,+0.0003E-06NADC,231.77,256.36,0
165.73276233673096,1.372013,+0.0004E-06NADC,231.69,256.33,0
166.35236620903015,1.37201,-0.0094E-06NADC,231.6,256.31,0
166.97283053398132,1.37201,+0.0001E-06NADC,231.51,256.28,0
167.5921232700348,1.372013,+0.0000E-06NADC,231.42,256.26,0
168.21241450309753,1.372013,+0.0002E-06NADC,231.32,256.23,0
168.8314151763916,1.372019,+0.0005E-06NADC,231.23,256.2,0
169.4510304927826,1.372022,+0.0101E-06NADC,231.15,256.17,0
170.06914067268372,1.372028,+0.0004E-06NADC,231.06,256.15,0
170.69025206565857,1.372034,+0.0003E-06NADC,230.96,256.12,0
171.3309109210968,1.372028,-0.0092E-06NADC,230.87,256.09,0
171.96897220611572,1.372031,+0.0000E-06NADC,230.78,256.06,0
172.6097342967987,1.372031,+0.0002E-06NADC,230.68,256.03,0
173.24763011932373,1.372039,+0.0009E-06NADC,230.6,256.01,0
173.8874969482422,1.372039,+0.0004E-06NADC,230.5,255.98,0
174.53076648712158,1.372051,-0.0066E-06NADC,230.41,255.95,0
175.16639590263367,1.372045,+0.0001E-06NADC,230.32,255.92,0
175.8062298297882,1.372048,+0.0000E-06NADC,230.22,255.89,0
176.43026566505432,1.372054,+0.0001E-06NADC,230.14,255.86,0
177.0656967163086,1.372051,+0.0102E-06NADC,230.05,255.84,0
177.6845338344574,1.372054,+0.0002E-06NADC,229.97,255.81,0
178.3042449951172,1.37206,+0.0003E-06NADC,229.87,255.78,0
178.93153309822083,1.372068,+0.0003E-06NADC,229.78,255.75,0
179.56384325027466,1.372068,-0.0095E-06NADC,229.69,255.73,0
180.1839199066162,1.372068,+0.0002E-06NADC,229.61,255.7,0
180.80271792411804,1.372068,+0.0001E-06NADC,229.51,255.67,0
181.42992305755615,1.372077,+0.0002E-06NADC,229.42,255.64,0
182.06199193000793,1.372074,+0.0100E-06NADC,229.34,255.61,0
182.68111085891724,1.372077,+0.0003E-06NADC,229.25,255.59,0
183.30127143859863,1.372077,+0.0002E-06NADC,229.16,255.55,0
183.9290475845337,1.372083,+0.0001E-06NADC,229.07,255.53,0
184.56053924560547,1.372089,-0.0094E-06NADC,228.99,255.5,0
185.17988467216492,1.372089,+0.0001E-06NADC,228.9,255.47,0
185.79980397224426,1.372098,+0.0002E-06NADC,228.82,255.44,0
186.4258463382721,1.3721,+0.0001E-06NADC,228.72,255.41,0
187.03807830810547,1.372098,+0.0002E-06NADC,228.64,255.39,0
187.657954454422,1.372109,+0.0100E-06NADC,228.56,255.36,0
188.27634954452515,1.372103,+0.0004E-06NADC,228.48,255.33,0
188.89738726615906,1.372106,+0.0003E-06NADC,228.4,255.3,0
189.52483892440796,1.372103,+0.0003E-06NADC,228.31,255.27,0
190.13563084602356,1.372112,+0.0003E-06NADC,228.23,255.25,0
190.75611472129822,1.372115,-0.0086E-06NADC,228.15,255.22,0
191.37523531913757,1.372115,-0.0011E-06NADC,228.08,255.19,0
191.99423027038574,1.372121,+0.0001E-06NADC,228.01,255.16,0
192.6137616634369,1.372121,+0.0002E-06NADC,227.92,255.13,0
193.23374605178833,1.372124,+0.0003E-06NADC,227.86,255.1,0
193.85274362564087,1.372127,+0.0003E-06NADC,227.79,255.08,0
194.47285652160645,1.372138,+0.0101E-06NADC,227.73,255.05,0
195.0915858745575,1.372132,+0.0004E-06NADC,227.66,255.02,0
195.73225903511047,1.372138,+0.0004E-06NADC,227.6,254.99,0
196.35153031349182,1.372132,+0.0003E-06NADC,227.55,254.97,0
196.97085642814636,1.372141,-0.0094E-06NADC,227.5,254.94,0
197.59015417099,1.372144,+0.0002E-06NADC,227.44,254.91,0
198.2304916381836,1.37215,+0.0001E-06NADC,227.4,254.88,0
198.8699061870575,1.372156,+0.0102E-06NADC,227.37,254.86,0
199.48835968971252,1.372153,+0.0003E-06NADC,227.33,254.83,0
200.131267786026,1.372159,+0.0004E-06NADC,227.31,254.8,0
200.76756930351257,1.372156,+0.0002E-06NADC,227.29,254.78,0
201.40706944465637,1.372164,+0.0002E-06NADC,227.27,254.75,0
202.04707217216492,1.372161,+0.0100E-06NADC,227.26,254.73,0
202.6853733062744,1.372167,+0.0002E-06NADC,227.26,254.7,0
203.3049042224884,1.372176,+0.0002E-06NADC,227.26,254.68,0
203.93045568466187,1.372176,+0.0004E-06NADC,227.27,254.65,0
204.5646207332611,1.372176,-0.0093E-06NADC,227.29,254.63,0
205.1826376914978,1.372176,+0.0000E-06NADC,227.31,254.61,0
205.80310201644897,1.372179,+0.0001E-06NADC,227.34,254.59,0
206.4304130077362,1.372185,+0.0002E-06NADC,227.38,254.57,0
207.06127858161926,1.372188,+0.0068E-06NADC,227.42,254.55,0
207.6805558204651,1.372193,+0.0086E-06NADC,227.47,254.53,0
208.3001651763916,1.372196,+0.0005E-06NADC,227.53,254.51,0
208.9261453151703,1.372193,+0.0005E-06NADC,227.6,254.49,0
209.5585000514984,1.372199,+0.0005E-06NADC,227.67,254.47,0
210.17794513702393,1.372202,-0.0094E-06NADC,227.74,254.46,0
210.7975537776947,1.372208,+0.0004E-06NADC,227.82,254.44,0
211.42409443855286,1.372205,+0.0004E-06NADC,227.92,254.43,0
212.03507733345032,1.372217,+0.0002E-06NADC,228.01,254.41,0
212.6547031402588,1.372214,+0.0001E-06NADC,228.1,254.4,0
213.2737581729889,1.372214,+0.0099E-06NADC,228.2,254.39,0
213.89274215698242,1.372214,+0.0006E-06NADC,228.3,254.38,0
214.51203393936157,1.372228,+0.0002E-06NADC,228.43,254.36,0
215.13182401657104,1.372225,+0.0000E-06NADC,228.54,254.35,0
215.7515184879303,1.372228,+0.0002E-06NADC,228.65,254.34,0
216.3505392074585,1.372228,+0.0006E-06NADC,228.76,254.33,0
216.9698143005371,1.372228,-0.0094E-06NADC,228.87,254.33,0
217.58898425102234,1.372231,+0.0002E-06NADC,229.01,254.32,0
218.23050618171692,1.372237,+0.0001E-06NADC,229.12,254.31,0
218.86729979515076,1.372246,+0.0010E-06NADC,229.24,254.3,0
219.5063693523407,1.372246,+0.0006E-06NADC,229.37,254.3,0
220.14659118652344,1.37224,-0.0062E-06NADC,229.48,254.29,0
220.78581047058105,1.372249,-0.0089E-06NADC,229.59,254.28,0
221.40464782714844,1.372255,+0.0010E-06NADC,229.72,254.28,0
222.03050446510315,1.372249,+0.0003E-06NADC,229.82,254.27,0
222.66269254684448,1.37226,+0.0002E-06NADC,229.93,254.27,0
223.28231716156006,1.37226,+0.0103E-06NADC,230.03,254.26,0
223.90104389190674,1.37226,+0.0003E-06NADC,230.14,254.26,0
224.52929425239563,1.372269,+0.0003E-06NADC,230.23,254.26,0
225.16072702407837,1.372269,+0.0002E-06NADC,230.32,254.25,0
225.7804844379425,1.372272,-0.0095E-06NADC,230.4,254.25,0
226.3995110988617,1.372272,+0.0002E-06NADC,230.48,254.24,0
227.02582597732544,1.372275,+0.0002E-06NADC,230.56,254.24,0
227.6576120853424,1.372281,+0.0003E-06NADC,230.63,254.23,0
228.27816820144653,1.372281,+0.0099E-06NADC,230.7,254.23,0
228.89716339111328,1.372278,+0.0003E-06NADC,230.75,254.22,0
229.52536392211914,1.372287,+0.0003E-06NADC,230.82,254.22,0
230.15596055984497,1.372289,+0.0001E-06NADC,230.87,254.21,0
230.77527618408203,1.372292,-0.0095E-06NADC,230.91,254.21,0
231.3950638771057,1.372292,+0.0001E-06NADC,230.96,254.2,0
232.03418612480164,1.372295,+0.0000E-06NADC,230.99,254.2,0
232.65500783920288,1.372298,+0.0001E-06NADC,231.02,254.19,0
233.27374625205994,1.372298,+0.0095E-06NADC,231.05,254.18,0
233.89374566078186,1.372304,+0.0012E-06NADC,231.07,254.17,0
234.51201748847961,1.372307,+0.0003E-06NADC,231.09,254.17,0
235.13161492347717,1.37231,+0.0001E-06NADC,231.11,254.16,0
235.75213980674744,1.37231,+0.0006E-06NADC,231.12,254.15,0
236.37084197998047,1.372313,+0.0002E-06NADC,231.13,254.14,0
236.9896423816681,1.372316,-0.0094E-06NADC,231.13,254.13,0
237.6098563671112,1.372319,+0.0004E-06NADC,231.13,254.12,0
238.53033137321472,1.372321,+0.0004E-06NADC,231.12,254.1,0
239.56888556480408,1.372327,+0.0004E-06NADC,231.11,254.08,0
240.58759689331055,1.372327,+0.0004E-06NADC,231.09,254.07,0
241.2303764820099,1.372333,+0.0003E-06NADC,231.08,254.06,0
241.86793851852417,1.372333,+0.0100E-06NADC,231.06,254.04,0
242.5050549507141,1.372336,+0.0001E-06NADC,231.03,254.03,0
243.14656686782837,1.372333,+0.0002E-06NADC,231.01,254.02,0
243.7860403060913,1.372336,+0.0001E-06NADC,230.98,254.0,0
244.4301245212555,1.372339,+0.0004E-06NADC,230.95,253.99,0
245.06488013267517,1.372345,-0.0002E-06NADC,230.92,253.97,0
245.68442940711975,1.37235,+0.0098E-06NADC,230.89,253.96,0
246.3034589290619,1.372348,+0.0003E-06NADC,230.85,253.94,0
246.93072247505188,1.37235,+0.0003E-06NADC,230.82,253.93,0
247.56253576278687,1.372348,+0.0003E-06NADC,230.78,253.91,0
248.18245220184326,1.372356,-0.0094E-06NADC,230.74,253.9,0
248.80205130577087,1.372359,-0.0000E-06NADC,230.7,253.88,0
249.43061351776123,1.372362,+0.0005E-06NADC,230.61,253.84,0
250.78024458885193,1.372365,-0.0080E-06NADC,230.53,253.82,0
251.80011677742004,1.372371,-0.0048E-06NADC,230.46,253.78,0
252.82726788520813,1.372374,+0.0002E-06NADC,230.37,253.76,0
253.8374264240265,1.372371,+0.0002E-06NADC,230.32,253.74,0
254.45701670646667,1.37238,+0.0003E-06NADC,230.27,253.72,0
255.07682251930237,1.372382,+0.0002E-06NADC,230.21,253.7,0
255.69617104530334,1.372382,+0.0103E-06NADC,230.16,253.68,0
256.3130784034729,1.372388,+0.0005E-06NADC,230.1,253.66,0
256.9544880390167,1.372391,+0.0005E-06NADC,230.04,253.64,0
257.5731987953186,1.372388,+0.0004E-06NADC,229.98,253.62,0
258.19338941574097,1.372388,-0.0094E-06NADC,229.93,253.6,0
258.8123824596405,1.372394,+0.0002E-06NADC,229.86,253.58,0
259.4319655895233,1.372403,+0.0003E-06NADC,229.8,253.56,0
260.05087089538574,1.3724,+0.0003E-06NADC,229.74,253.54,0
