time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
22.415170669555664,1.378478,+0.0093E-06NADC,204.52,236.95,0
23.073930740356445,1.378492,+0.0006E-06NADC,204.92,236.96,0
23.693495988845825,1.378498,+0.0002E-06NADC,205.32,236.97,0
24.315868139266968,1.378513,+0.0002E-06NADC,205.8,236.99,0
24.956200122833252,1.378513,-0.0076E-06NADC,206.22,237.01,0
25.57270336151123,1.37853,-0.0032E-06NADC,206.63,237.03,0
26.19168210029602,1.378527,+0.0012E-06NADC,207.03,237.05,0
26.811622142791748,1.378539,+0.0021E-06NADC,207.45,237.07,0
27.430956840515137,1.378547,-0.0015E-06NADC,207.97,237.09,0
28.053107261657715,1.378553,+0.0001E-06NADC,208.42,237.12,0
28.669575929641724,1.378556,+0.0098E-06NADC,208.87,237.14,0
29.289896249771118,1.378571,+0.0002E-06NADC,209.34,237.17,0
29.90934157371521,1.378574,+0.0002E-06NADC,209.8,237.2,0
30.527974605560303,1.378582,+0.0003E-06NADC,210.36,237.23,0
31.153700590133667,1.378591,-0.0002E-06NADC,210.85,237.26,0
31.767724990844727,1.3786,-0.0094E-06NADC,211.34,237.29,0
32.387487173080444,1.378606,-0.0001E-06NADC,211.83,237.33,0
33.0065221786499,1.378611,-0.0006E-06NADC,212.33,237.36,0
33.62620806694031,1.378617,+0.0001E-06NADC,212.92,237.4,0
34.252296447753906,1.378626,+0.0001E-06NADC,213.42,237.44,0
34.865466833114624,1.378638,+0.0098E-06NADC,213.93,237.48,0
35.48511624336243,1.378643,-0.0001E-06NADC,214.44,237.52,0
36.10454344749451,1.378643,+0.0000E-06NADC,215.05,237.56,0
36.755393981933594,1.378643,+0.0002E-06NADC,215.56,237.6,0
37.363449811935425,1.378661,-0.0064E-06NADC,216.08,237.65,0
37.98291873931885,1.378667,+0.0039E-06NADC,216.61,237.69,0
38.60293483734131,1.378675,-0.0029E-06NADC,217.13,237.73,0
39.221888065338135,1.378678,-0.0004E-06NADC,217.66,237.78,0
39.8490936756134,1.378687,+0.0001E-06NADC,218.27,237.83,0
40.46116924285889,1.378687,+0.0094E-06NADC,218.8,237.88,0
41.08183813095093,1.378699,+0.0005E-06NADC,219.32,237.92,0
41.69999885559082,1.378699,+0.0004E-06NADC,219.84,237.97,0
42.31996297836304,1.378704,+0.0003E-06NADC,220.44,238.03,0
42.958452224731445,1.37871,-0.0025E-06NADC,220.95,238.08,0
43.600502729415894,1.378719,+0.0002E-06NADC,221.44,238.13,0
44.2465558052063,1.378725,+0.0017E-06NADC,222.0,238.18,0
44.87856578826904,1.378725,+0.0002E-06NADC,222.46,238.23,0
45.517372846603394,1.378728,+0.0000E-06NADC,222.98,238.29,0
46.15858507156372,1.378742,-0.0094E-06NADC,223.4,238.34,0
46.79853081703186,1.378739,+0.0000E-06NADC,223.81,238.39,0
47.43719148635864,1.378748,-0.0000E-06NADC,224.27,238.45,0
48.078314542770386,1.378751,+0.0001E-06NADC,224.64,238.5,0
48.71745729446411,1.378751,+0.0001E-06NADC,225.05,238.55,0
49.356666564941406,1.37876,+0.0017E-06NADC,225.38,238.6,0
50.015704870224,1.378766,-0.0000E-06NADC,225.75,238.65,0
50.65651512145996,1.378766,+0.0111E-06NADC,226.05,238.7,0
51.29476189613342,1.378777,+0.0003E-06NADC,226.33,238.74,0
51.918031454086304,1.378774,-0.0010E-06NADC,226.64,238.79,0
52.55460476875305,1.37878,+0.0005E-06NADC,226.89,238.83,0
53.17490291595459,1.378783,+0.0002E-06NADC,227.17,238.88,0
53.86867117881775,1.378783,+0.0098E-06NADC,227.4,238.91,0
54.49474048614502,1.378789,+0.0000E-06NADC,227.61,238.95,0
55.11398482322693,1.378792,+0.0003E-06NADC,227.81,238.99,0
55.734562397003174,1.378797,+0.0002E-06NADC,228.03,239.03,0
56.373618841171265,1.3788,-0.0095E-06NADC,228.21,239.06,0
56.995333671569824,1.3788,+0.0001E-06NADC,228.37,239.09,0
57.61497974395752,1.3788,+0.0002E-06NADC,228.53,239.12,0
58.23349666595459,1.378809,+0.0000E-06NADC,228.7,239.16,0
58.85378885269165,1.378812,-0.0000E-06NADC,228.84,239.19,0
59.473427295684814,1.378806,+0.0096E-06NADC,228.97,239.21,0
60.094083070755005,1.378818,+0.0002E-06NADC,229.1,239.24,0
60.7116596698761,1.378815,+0.0002E-06NADC,229.21,239.27,0
61.33404088020325,1.378824,+0.0001E-06NADC,229.34,239.29,0
61.9544632434845,1.378824,+0.0000E-06NADC,229.44,239.32,0
62.572558641433716,1.378827,-0.0096E-06NADC,229.53,239.34,0
63.191044092178345,1.378827,-0.0000E-06NADC,229.62,239.36,0
63.8110237121582,1.378832,+0.0001E-06NADC,229.7,239.38,0
64.43067836761475,1.378832,+0.0002E-06NADC,229.78,239.4,0
65.05291438102722,1.378835,+0.0011E-06NADC,229.85,239.42,0
65.67077612876892,1.378835,+0.0123E-06NADC,229.91,239.44,0
66.28947949409485,1.378838,-0.0020E-06NADC,229.97,239.45,0
66.91032648086548,1.378838,-0.0004E-06NADC,230.02,239.47,0
67.52957439422607,1.378841,+0.0000E-06NADC,230.08,239.48,0
68.1541519165039,1.378847,+0.0005E-06NADC,230.12,239.5,0
68.76941466331482,1.378847,-0.0064E-06NADC,230.15,239.51,0
69.38951921463013,1.37885,-0.0057E-06NADC,230.19,239.52,0
70.0091724395752,1.37885,-0.0001E-06NADC,230.21,239.53,0
70.62940549850464,1.378853,+0.0002E-06NADC,230.24,239.55,0
71.2530026435852,1.37885,+0.0002E-06NADC,230.26,239.56,0
71.86888098716736,1.378859,-0.0000E-06NADC,230.27,239.57,0
72.48911333084106,1.378853,+0.0100E-06NADC,230.28,239.57,0
73.10774278640747,1.378864,+0.0003E-06NADC,230.29,239.58,0
73.7290461063385,1.378861,+0.0000E-06NADC,230.3,239.59,0
74.35352182388306,1.378861,+0.0004E-06NADC,230.29,239.6,0
74.96763586997986,1.378864,-0.0000E-06NADC,230.29,239.6,0
75.58828234672546,1.378867,-0.0096E-06NADC,230.28,239.61,0
76.20784878730774,1.37887,-0.0001E-06NADC,230.27,239.61,0
76.82855439186096,1.378864,-0.0003E-06NADC,230.26,239.62,0
77.45313572883606,1.37887,+0.0005E-06NADC,230.24,239.62,0
78.06678748130798,1.378879,+0.0002E-06NADC,230.22,239.62,0
78.6879186630249,1.378873,+0.0095E-06NADC,230.2,239.63,0
79.30570197105408,1.378873,+0.0007E-06NADC,230.17,239.63,0
79.92790627479553,1.378876,+0.0007E-06NADC,230.14,239.63,0
80.55551838874817,1.378873,+0.0000E-06NADC,230.11,239.63,0
81.16681241989136,1.378885,+0.0000E-06NADC,230.07,239.63,0
81.78675770759583,1.378873,-0.0092E-06NADC,230.03,239.63,0
82.60755515098572,1.378882,-0.0097E-06NADC,229.99,239.63,0
83.20823335647583,1.378876,+0.0001E-06NADC,229.94,239.63,0
83.82628893852234,1.378885,+0.0003E-06NADC,229.89,239.63,0
84.45700740814209,1.378885,+0.0002E-06NADC,229.84,239.63,0
85.08519697189331,1.378891,+0.0110E-06NADC,229.8,239.63,0
85.70500993728638,1.378893,+0.0022E-06NADC,229.74,239.63,0
86.32571077346802,1.378885,+0.0002E-06NADC,229.68,239.62,0
86.95382905006409,1.378891,+0.0002E-06NADC,229.62,239.62,0
87.56477642059326,1.378888,-0.0000E-06NADC,229.57,239.62,0
88.1859393119812,1.378893,-0.0080E-06NADC,229.51,239.61,0
88.80538558959961,1.378893,-0.0013E-06NADC,229.44,239.61,0
89.42342901229858,1.378899,-0.0008E-06NADC,229.37,239.6,0
90.05286765098572,1.378899,+0.0003E-06NADC,229.3,239.6,0
90.66383790969849,1.378896,-0.0004E-06NADC,229.23,239.59,0
91.28368711471558,1.378896,+0.0095E-06NADC,229.16,239.59,0
91.90390706062317,1.378899,-0.0000E-06NADC,229.08,239.58,0
92.52420926094055,1.378899,-0.0005E-06NADC,229.01,239.58,0
93.15076684951782,1.378908,-0.0000E-06NADC,228.92,239.57,0
93.76601433753967,1.378908,-0.0006E-06NADC,228.83,239.56,0
94.38289642333984,1.378902,-0.0097E-06NADC,228.75,239.56,0
95.00210499763489,1.378914,-0.0005E-06NADC,228.67,239.55,0
95.62235426902771,1.378911,-0.0001E-06NADC,228.58,239.54,0
96.25043106079102,1.378911,-0.0013E-06NADC,228.48,239.53,0
96.86386299133301,1.378914,-0.0001E-06NADC,228.39,239.52,0
97.4827172756195,1.378914,+0.0096E-06NADC,228.3,239.52,0
98.10272073745728,1.378911,-0.0014E-06NADC,228.2,239.51,0
98.72169995307922,1.378911,+0.0004E-06NADC,228.11,239.5,0
99.35080575942993,1.378914,+0.0004E-06NADC,227.99,239.49,0
99.98161840438843,1.378917,-0.0021E-06NADC,227.9,239.48,0
100.60201501846313,1.378914,-0.0100E-06NADC,227.8,239.47,0
101.22203016281128,1.378917,+0.0017E-06NADC,227.7,239.46,0
101.84815716743469,1.37892,-0.0017E-06NADC,227.58,239.45,0
102.46079969406128,1.378925,+0.0035E-06NADC,227.47,239.43,0
103.08007526397705,1.37892,-0.0000E-06NADC,227.36,239.42,0
103.70100736618042,1.378923,+0.0101E-06NADC,227.26,239.41,0
104.31969571113586,1.378925,+0.0002E-06NADC,227.15,239.4,0
104.94888043403625,1.378925,+0.0000E-06NADC,227.02,239.39,0
105.55986166000366,1.378928,+0.0002E-06NADC,226.89,239.37,0
106.38161587715149,1.378931,+0.0004E-06NADC,226.76,239.36,0
106.97834849357605,1.378931,+0.0003E-06NADC,226.64,239.35,0
107.59961080551147,1.378937,+0.0002E-06NADC,226.53,239.34,0
108.19917011260986,1.378937,+0.0003E-06NADC,226.35,239.31,0
109.14874458312988,1.378937,+0.0000E-06NADC,226.13,239.29,0
110.15845656394958,1.378937,+0.0006E-06NADC,225.93,239.27,0
111.17838835716248,1.378946,-0.0012E-06NADC,225.73,239.25,0
112.19741082191467,1.378946,+0.0003E-06NADC,225.6,239.23,0
112.83872127532959,1.378943,+0.0002E-06NADC,225.46,239.22,0
113.47801327705383,1.378937,+0.0089E-06NADC,225.33,239.2,0
114.11668539047241,1.378952,+0.0001E-06NADC,225.19,239.18,0
114.75983119010925,1.378943,+0.0002E-06NADC,225.06,239.17,0
115.39852690696716,1.378949,+0.0006E-06NADC,224.93,239.15,0
116.03686118125916,1.378957,+0.0002E-06NADC,224.78,239.13,0
116.67515397071838,1.37896,+0.0002E-06NADC,224.65,239.12,0
117.33581233024597,1.37896,+0.0001E-06NADC,224.5,239.1,0
117.9748067855835,1.37896,-0.0095E-06NADC,224.37,239.08,0
118.61585021018982,1.378957,-0.0000E-06NADC,224.21,239.06,0
119.25704383850098,1.378963,+0.0001E-06NADC,224.08,239.05,0
119.89513206481934,1.378963,+0.0096E-06NADC,223.95,239.03,0
120.51570439338684,1.378972,+0.0000E-06NADC,223.79,239.01,0
121.15478944778442,1.378966,+0.0001E-06NADC,223.65,238.99,0
121.79537844657898,1.378972,-0.0000E-06NADC,223.52,238.98,0
122.435138463974,1.378969,+0.0002E-06NADC,223.36,238.96,0
123.0751838684082,1.378975,+0.0095E-06NADC,223.22,238.94,0
123.71547102928162,1.378981,+0.0003E-06NADC,223.06,238.92,0
124.35576152801514,1.378981,+0.0000E-06NADC,222.92,238.9,0
124.99462866783142,1.378981,-0.0085E-06NADC,222.77,238.88,0
125.61370015144348,1.378981,-0.0016E-06NADC,222.63,238.86,0
126.23271059989929,1.378989,+0.0001E-06NADC,222.47,238.84,0
126.85480666160583,1.378989,-0.0001E-06NADC,222.32,238.82,0
127.49348378181458,1.378989,+0.0030E-06NADC,222.16,238.8,0
128.21558928489685,1.378995,+0.0098E-06NADC,221.84,238.76,0
129.53152227401733,1.378995,+0.0002E-06NADC,221.58,238.72,0
130.57311987876892,1.378998,+0.0000E-06NADC,221.33,238.69,0
