time [s],voltage [V],current [A],temperature_A [K],temperature_B [K],setpoint [K]
65.91613864898682,+8.41044000E-03,+2.7689E-06,185.53,182.92,185.56
66.41606593132019,+8.40899000E-03,+2.7682E-06,185.53,182.91,185.56
66.91493701934814,+8.40465000E-03,+2.7674E-06,185.54,182.91,185.57
67.41667890548706,+8.40332000E-03,+2.7660E-06,185.54,182.91,185.57
67.91595697402954,+8.39904000E-03,+2.7653E-06,185.54,182.91,185.57
68.41646885871887,+8.39727000E-03,+2.7642E-06,185.55,182.91,185.57
68.91670083999634,+8.39364000E-03,+2.7630E-06,185.55,182.91,185.58
69.41567039489746,+8.39186000E-03,+2.7620E-06,185.55,182.91,185.58
69.91589093208313,+8.38712000E-03,+2.7614E-06,185.56,182.91,185.58
70.41645336151123,+8.38550000E-03,+2.7604E-06,185.56,182.91,185.58
70.91515231132507,+8.38169000E-03,+2.7596E-06,185.56,182.91,185.59
71.41665315628052,+8.38021000E-03,+2.7584E-06,185.57,182.91,185.59
71.9161946773529,+8.37573000E-03,+2.7573E-06,185.57,182.91,185.59
72.41568660736084,+8.37468000E-03,+2.7566E-06,185.57,182.91,185.59
72.9161102771759,+8.37018000E-03,+2.7553E-06,185.58,182.91,185.6
73.41680932044983,+8.36878000E-03,+2.7546E-06,185.58,182.91,185.6
73.91536736488342,+8.36521000E-03,+2.7531E-06,185.58,182.91,185.6
74.41675233840942,+8.36332000E-03,+2.7524E-06,185.58,182.91,185.6
74.91627812385559,+8.35867000E-03,+2.7516E-06,185.59,182.91,185.61
75.41679859161377,+8.35782000E-03,+2.7503E-06,185.59,182.91,185.61
75.91756463050842,+8.35337000E-03,+2.7497E-06,185.59,182.91,185.61
76.4171712398529,+8.35218000E-03,+2.7491E-06,185.6,182.91,185.61
76.91759514808655,+8.34756000E-03,+2.7475E-06,185.6,182.91,185.62
77.41740489006042,+8.34692000E-03,+2.7470E-06,185.6,182.91,185.62
77.91790294647217,+8.34233000E-03,+2.7458E-06,185.6,182.91,185.62
78.41794729232788,+8.34093000E-03,+2.7450E-06,185.61,182.91,185.62
78.91773271560669,+8.33648000E-03,+2.7441E-06,185.61,182.91,185.63
79.41867256164551,+8.33570000E-03,+2.7437E-06,185.61,182.91,185.63
79.91782665252686,+8.33163000E-03,+2.7421E-06,185.61,182.91,185.63
80.41791439056396,+8.33006000E-03,+2.7416E-06,185.62,182.91,185.63
80.90574598312378,+8.32555000E-03,+2.7405E-06,185.62,182.91,185.64
81.40802550315857,+8.32512000E-03,+2.7398E-06,185.62,182.91,185.64
81.90761542320251,+8.32082000E-03,+2.7392E-06,185.62,182.9,185.64
82.40783023834229,+8.31986000E-03,+2.7403E-06,185.63,182.9,185.64
82.87865090370178,+8.31666000E-03,+2.7377E-06,185.63,182.9,185.65
83.37924122810364,+8.31387000E-03,+2.7362E-06,185.63,182.9,185.65
83.87790060043335,+8.31119000E-03,+2.7377E-06,185.63,182.9,185.65
84.33897876739502,+8.30945000E-03,+2.7350E-06,185.63,182.9,185.65
84.81912231445312,+8.30686000E-03,+2.7365E-06,185.64,182.9,185.66
85.30722737312317,+8.30369000E-03,+2.7357E-06,185.64,182.9,185.66
85.77968096733093,+8.30218000E-03,+2.7391E-06,185.64,182.9,185.66
86.25851821899414,+8.29965000E-03,+2.7271E-06,185.64,182.9,185.66
86.76013088226318,+8.29640000E-03,+2.7335E-06,185.64,182.9,185.67
87.23947548866272,+8.29457000E-03,+2.7299E-06,185.64,182.9,185.67
87.73930335044861,+8.29160000E-03,+2.7290E-06,185.65,182.9,185.67
88.2398931980133,+8.28869000E-03,+2.7306E-06,185.65,182.9,185.67
88.71988940238953,+8.28596000E-03,+2.7297E-06,185.65,182.9,185.68
89.20793724060059,+8.28564000E-03,+2.7294E-06,185.65,182.9,185.68
89.6794786453247,+8.28233000E-03,+2.7237E-06,185.65,182.9,185.68
90.15960621833801,+8.27960000E-03,+2.7271E-06,185.65,182.9,185.68
90.6401379108429,+8.27724000E-03,+2.7268E-06,185.66,182.9,185.68
91.1202404499054,+8.27401000E-03,+2.7258E-06,185.66,182.9,185.69
91.60820579528809,+8.27384000E-03,+2.7230E-06,185.66,182.9,185.69
92.11366581916809,+8.26875000E-03,+2.7220E-06,185.66,182.9,185.69
92.62473034858704,+8.26744000E-03,+2.7207E-06,185.66,182.9,185.69
93.12540197372437,+8.26305000E-03,+2.7202E-06,185.66,182.9,185.7
93.62521171569824,+8.26305000E-03,+2.7197E-06,185.67,182.9,185.7
94.12459945678711,+8.25875000E-03,+2.7182E-06,185.67,182.9,185.7
94.62515783309937,+8.25710000E-03,+2.7176E-06,185.67,182.9,185.7
95.12494277954102,+8.25329000E-03,+2.7163E-06,185.67,182.9,185.71
95.62507820129395,+8.25227000E-03,+2.7159E-06,185.67,182.9,185.71
96.12521266937256,+8.24835000E-03,+2.7149E-06,185.67,182.9,185.71
96.62443113327026,+8.24750000E-03,+2.7144E-06,185.68,182.89,185.71
97.12464141845703,+8.24300000E-03,+2.7135E-06,185.68,182.89,185.72
97.6239447593689,+8.24273000E-03,+2.7131E-06,185.68,182.89,185.72
98.12380051612854,+8.23872000E-03,+2.7123E-06,185.68,182.89,185.72
98.62505507469177,+8.23791000E-03,+2.7107E-06,185.68,182.89,185.72
99.12408947944641,+8.23378000E-03,+2.7102E-06,185.68,182.89,185.73
99.62369275093079,+8.23332000E-03,+2.7093E-06,185.68,182.89,185.73
100.12502574920654,+8.22872000E-03,+2.7084E-06,185.69,182.89,185.73
100.61886239051819,+8.22817000E-03,+2.7102E-06,185.69,182.89,185.73
101.10718536376953,+8.22483000E-03,+2.7072E-06,185.69,182.89,185.74
101.6080846786499,+8.22334000E-03,+2.7066E-06,185.69,182.89,185.74
102.1076934337616,+8.21916000E-03,+2.7078E-06,185.69,182.89,185.74
102.57966756820679,+8.21872000E-03,+2.7051E-06,185.69,182.89,185.74
103.07926392555237,+8.21582000E-03,+2.7023E-06,185.69,182.89,185.75
103.56014680862427,+8.21445000E-03,+2.7077E-06,185.7,182.89,185.75
104.05913209915161,+8.21116000E-03,+2.7048E-06,185.7,182.89,185.75
104.53951096534729,+8.20971000E-03,+2.7019E-06,185.7,182.89,185.75
105.03889632225037,+8.20680000E-03,+2.7033E-06,185.7,182.89,185.76
105.51956295967102,+8.20407000E-03,+2.7005E-06,185.7,182.89,185.76
106.0195152759552,+8.20314000E-03,+2.7019E-06,185.7,182.89,185.76
106.50758814811707,+8.19948000E-03,+2.6997E-06,185.7,182.89,185.76
106.97941660881042,+8.19805000E-03,+2.7007E-06,185.71,182.89,185.77
107.47915196418762,+8.19515000E-03,+2.6979E-06,185.71,182.89,185.77
107.95863318443298,+8.19337000E-03,+2.6974E-06,185.71,182.89,185.77
108.45881271362305,+8.19058000E-03,+2.6983E-06,185.71,182.89,185.77
108.93911027908325,+8.18861000E-03,+2.6957E-06,185.71,182.89,185.78
109.43815732002258,+8.18675000E-03,+2.6949E-06,185.71,182.89,185.78
109.93981289863586,+8.18317000E-03,+2.6964E-06,185.72,182.89,185.78
110.4192123413086,+8.18387000E-03,+2.6956E-06,185.72,182.89,185.78
110.90723013877869,+8.17959000E-03,+2.6901E-06,185.72,182.89,185.79
111.37969207763672,+8.17797000E-03,+2.6942E-06,185.72,182.89,185.79
111.85813641548157,+8.17576000E-03,+2.6934E-06,185.72,182.88,185.79
112.33895635604858,+8.17334000E-03,+2.6905E-06,185.72,182.88,185.79
112.83796525001526,+8.17177000E-03,+2.6918E-06,185.73,182.88,185.8
113.31868815422058,+8.16808000E-03,+2.6908E-06,185.73,182.88,185.8
113.8080325126648,+8.16808000E-03,+2.6878E-06,185.73,182.88,185.8
114.30698037147522,+8.16393000E-03,+2.6851E-06,185.73,182.88,185.8
114.77924156188965,+8.16305000E-03,+2.6887E-06,185.73,182.88,185.81
115.25862431526184,+8.16067000E-03,+2.6883E-06,185.74,182.88,185.81
115.73966145515442,+8.15805000E-03,+2.6874E-06,185.74,182.88,185.81
116.21914935112,+8.15762000E-03,+2.6847E-06,185.74,182.88,185.81
116.71924424171448,+8.15271000E-03,+2.6858E-06,185.74,182.88,185.81
117.20812797546387,+8.15192000E-03,+2.6900E-06,185.74,182.88,185.82
117.67856931686401,+8.15000000E-03,+2.6846E-06,185.75,182.88,185.82
118.1591272354126,+8.14814000E-03,+2.6837E-06,185.75,182.88,185.82
118.63893699645996,+8.14675000E-03,+2.6832E-06,185.75,182.88,185.82
119.11886024475098,+8.14302000E-03,+2.6825E-06,185.75,182.88,185.83
119.60783553123474,+8.14157000E-03,+2.6860E-06,185.75,182.88,185.83
120.0791392326355,+8.13954000E-03,+2.6812E-06,185.76,182.88,185.83
120.55945563316345,+8.13741000E-03,+2.6802E-06,185.76,182.88,185.83
121.04011273384094,+8.13628000E-03,+2.6795E-06,185.76,182.88,185.84
121.52030777931213,+8.13212000E-03,+2.6788E-06,185.76,182.88,185.84
122.00840997695923,+8.13111000E-03,+2.6826E-06,185.76,182.88,185.84
122.47987127304077,+8.12942000E-03,+2.6775E-06,185.77,182.88,185.84
122.96079540252686,+8.12666000E-03,+2.6745E-06,185.77,182.88,185.85
123.46045255661011,+8.12430000E-03,+2.6763E-06,185.77,182.88,185.85
123.94044399261475,+8.12195000E-03,+2.6757E-06,185.77,182.88,185.85
124.42060160636902,+8.12160000E-03,+2.6752E-06,185.78,182.88,185.85
124.90752100944519,+8.11875000E-03,+2.6699E-06,185.78,182.88,185.86
125.38073706626892,+8.11663000E-03,+2.6736E-06,185.78,182.88,185.86
125.86084413528442,+8.11439000E-03,+2.6723E-06,185.78,182.88,185.86
126.34059429168701,+8.11180000E-03,+2.6718E-06,185.79,182.88,185.86
126.82096743583679,+8.11140000E-03,+2.6713E-06,185.79,182.88,185.87
127.31088781356812,+8.10832000E-03,+2.6661E-06,185.79,182.88,185.87
127.78202772140503,+8.10631000E-03,+2.6699E-06,185.79,182.88,185.87
128.26203608512878,+8.10404000E-03,+2.6691E-06,185.8,182.87,185.87
128.74202489852905,+8.10172000E-03,+2.6684E-06,185.8,182.87,185.88
129.2225832939148,+8.10140000E-03,+2.6680E-06,185.8,182.87,185.88
129.7107298374176,+8.09834000E-03,+2.6629E-06,185.8,182.87,185.88
130.18296337127686,+8.09628000E-03,+2.6662E-06,185.81,182.87,185.88
130.66259789466858,+8.09436000E-03,+2.6661E-06,185.81,182.87,185.88
131.1425895690918,+8.09204000E-03,+2.6657E-06,185.81,182.87,185.89
131.62297368049622,+8.09148000E-03,+2.6650E-06,185.81,182.87,185.89
132.11191940307617,+8.08837000E-03,+2.6638E-06,185.82,182.87,185.89
132.6139259338379,+8.08785000E-03,+2.6629E-06,185.82,182.87,185.89
133.11225295066833,+8.08442000E-03,+2.6581E-06,185.82,182.87,185.9
133.58400869369507,+8.08265000E-03,+2.6618E-06,185.83,182.87,185.9
134.06416082382202,+8.08055000E-03,+2.6612E-06,185.83,182.87,185.9
134.54431891441345,+8.07802000E-03,+2.6609E-06,185.83,182.87,185.9
135.02457118034363,+8.07738000E-03,+2.6599E-06,185.83,182.87,185.91
135.51220440864563,+8.07468000E-03,+2.6544E-06,185.84,182.87,185.91
135.98499536514282,+8.07291000E-03,+2.6585E-06,185.84,182.87,185.91
136.4652316570282,+8.07090000E-03,+2.6576E-06,185.84,182.87,185.91
136.94621539115906,+8.06770000E-03,+2.6570E-06,185.85,182.87,185.92
137.42647290229797,+8.06811000E-03,+2.6564E-06,185.85,182.87,185.92
137.91512298583984,+8.06442000E-03,+2.6556E-06,185.85,182.87,185.92
138.4160497188568,+8.06442000E-03,+2.6552E-06,185.85,182.87,185.92
138.91514468193054,+8.06087000E-03,+2.6547E-06,185.86,182.87,185.93
139.4152193069458,+8.06067000E-03,+2.6541E-06,185.86,182.87,185.93
139.91467022895813,+8.05645000E-03,+2.6530E-06,185.86,182.87,185.93
140.41562628746033,+8.05613000E-03,+2.6527E-06,185.87,182.87,185.93
140.91515398025513,+8.05268000E-03,+2.6519E-06,185.87,182.87,185.94
141.41650938987732,+8.05279000E-03,+2.6510E-06,185.87,182.87,185.94
141.91503596305847,+8.04907000E-03,+2.6504E-06,185.88,182.87,185.94
142.41575527191162,+8.04881000E-03,+2.6502E-06,185.88,182.87,185.94
142.91672825813293,+8.04480000E-03,+2.6488E-06,185.88,182.87,185.95
143.4173867702484,+8.04488000E-03,+2.6487E-06,185.88,182.87,185.95
143.9178295135498,+8.04076000E-03,+2.6436E-06,185.89,182.87,185.95
144.38742589950562,+8.03977000E-03,+2.6478E-06,185.89,182.87,185.95
144.86880087852478,+8.03834000E-03,+2.6463E-06,185.89,182.87,185.96
145.34844088554382,+8.03523000E-03,+2.6462E-06,185.9,182.87,185.96
145.82842087745667,+8.03544000E-03,+2.6454E-06,185.9,182.87,185.96
146.31624841690063,+8.03160000E-03,+2.6406E-06,185.9,182.87,185.96
146.7886826992035,+8.03070000E-03,+2.6440E-06,185.9,182.87,185.96
147.2691035270691,+8.02916000E-03,+2.6438E-06,185.91,182.87,185.97
147.74853944778442,+8.02637000E-03,+2.6429E-06,185.91,182.87,185.97
148.22778868675232,+8.02643000E-03,+2.6427E-06,185.91,182.87,185.97
148.7162642478943,+8.02326000E-03,+2.6421E-06,185.92,182.87,185.97
149.2167317867279,+8.02294000E-03,+2.6419E-06,185.92,182.87,185.98
149.71561789512634,+8.01977000E-03,+2.6404E-06,185.92,182.87,185.98
150.21799325942993,+8.01925000E-03,+2.6401E-06,185.93,182.87,185.98
150.7161099910736,+8.01587000E-03,+2.6396E-06,185.93,182.87,185.99
151.2166199684143,+8.01596000E-03,+2.6387E-06,185.93,182.87,185.99
151.71701645851135,+8.01209000E-03,+2.6378E-06,185.93,182.87,185.99
152.2165834903717,+8.01224000E-03,+2.6379E-06,185.94,182.87,185.99
152.7163200378418,+8.00890000E-03,+2.6366E-06,185.94,182.87,185.99
153.21663570404053,+8.00814000E-03,+2.6365E-06,185.94,182.87,186.0
153.71651101112366,+8.00500000E-03,+2.6355E-06,185.95,182.87,186.0
154.21739435195923,+8.00529000E-03,+2.6350E-06,185.95,182.86,186.0
154.71641564369202,+8.00160000E-03,+2.6346E-06,185.95,182.86,186.01
155.21743488311768,+8.00122000E-03,+2.6339E-06,185.95,182.86,186.01
155.71638703346252,+7.99791000E-03,+2.6330E-06,185.96,182.86,186.01
156.217187166214,+7.99805000E-03,+2.6330E-06,185.96,182.86,186.01
156.71678590774536,+7.99425000E-03,+2.6321E-06,185.96,182.86,186.02
157.21718406677246,+7.99422000E-03,+2.6313E-06,185.97,182.86,186.02
157.71645212173462,+7.99108000E-03,+2.6306E-06,185.97,182.86,186.02
158.21747159957886,+7.99064000E-03,+2.6302E-06,185.97,182.86,186.02
158.7161407470703,+7.98817000E-03,+2.6257E-06,185.97,182.86,186.02
159.19136023521423,+7.98640000E-03,+2.6297E-06,185.98,182.86,186.03
159.67109489440918,+7.98558000E-03,+2.6284E-06,185.98,182.86,186.03
160.15117383003235,+7.98233000E-03,+2.6279E-06,185.98,182.86,186.03
160.65129137039185,+7.98218000E-03,+2.6272E-06,185.99,182.86,186.03
161.15183877944946,+7.97919000E-03,+2.6268E-06,185.99,182.86,186.04
161.65278124809265,+7.97927000E-03,+2.6267E-06,185.99,182.86,186.04
162.15235257148743,+7.97579000E-03,+2.6261E-06,185.99,182.86,186.04
162.65225529670715,+7.97602000E-03,+2.6256E-06,186.0,182.86,186.04
163.15254831314087,+7.97215000E-03,+2.6244E-06,186.0,182.86,186.05
163.63274812698364,+7.97288000E-03,+2.6240E-06,186.0,182.86,186.05
164.13292026519775,+7.96890000E-03,+2.6237E-06,186.01,182.86,186.05
164.63423657417297,+7.96951000E-03,+2.6233E-06,186.01,182.86,186.05
165.1335484981537,+7.96587000E-03,+2.6228E-06,186.01,182.86,186.06
165.63417387008667,+7.96611000E-03,+2.6222E-06,186.01,182.86,186.06
166.13423609733582,+7.96233000E-03,+2.6213E-06,186.02,182.86,186.06
166.6339886188507,+7.96285000E-03,+2.6210E-06,186.02,182.86,186.06
167.13429594039917,+7.95936000E-03,+2.6201E-06,186.02,182.86,186.07
167.63438057899475,+7.95933000E-03,+2.6197E-06,186.02,182.86,186.07
168.13506412506104,+7.95584000E-03,+2.6194E-06,186.03,182.86,186.07
168.635155916214,+7.95619000E-03,+2.6190E-06,186.03,182.86,186.07
169.134624004364,+7.95224000E-03,+2.6183E-06,186.03,182.86,186.08
169.63489437103271,+7.95305000E-03,+2.6177E-06,186.04,182.86,186.08
170.13570284843445,+7.94922000E-03,+2.6177E-06,186.04,182.86,186.08
170.6360261440277,+7.94994000E-03,+2.6173E-06,186.04,182.86,186.08
171.13514113426208,+7.94663000E-03,+2.6164E-06,186.04,182.86,186.09
171.63575863838196,+7.94692000E-03,+2.6155E-06,186.05,182.86,186.09
172.13648104667664,+7.94314000E-03,+2.6149E-06,186.05,182.86,186.09
172.6179642677307,+7.94265000E-03,+2.6211E-06,186.05,182.86,186.09
173.09685945510864,+7.94154000E-03,+2.6094E-06,186.05,182.86,186.1
173.5970697402954,+7.93983000E-03,+2.6184E-06,186.06,182.86,186.1
174.09720826148987,+7.93826000E-03,+2.6150E-06,186.06,182.86,186.1
174.57740306854248,+7.93738000E-03,+2.6146E-06,186.06,182.86,186.1
175.0576355457306,+7.93695000E-03,+2.6142E-06,186.06,182.86,186.11
175.537757396698,+7.93366000E-03,+2.6121E-06,186.07,182.86,186.11
176.0385856628418,+7.93317000E-03,+2.6136E-06,186.07,182.86,186.11
