time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
19.78627896308899,0.2970482,+98.1651E-06NADC,193.54,222.73,215.16
20.340940237045288,0.2956855,+97.7129E-06NADC,193.38,222.69,215.16
20.901323318481445,0.2943162,+97.2546E-06NADC,193.24,222.66,215.16
21.46005868911743,0.2929408,+96.7846E-06NADC,193.08,222.62,215.16
22.041932821273804,0.2915144,+96.3319E-06NADC,192.92,222.58,215.16
22.599055767059326,0.2901349,+95.8801E-06NADC,192.79,222.55,215.17
23.16179871559143,0.2887484,+95.4170E-06NADC,192.63,222.52,215.17
23.7187602519989,0.287364,+94.9575E-06NADC,192.48,222.47,215.17
24.287968635559082,0.2859757,+94.4980E-06NADC,192.34,222.44,215.17
24.838767528533936,0.2845855,+94.0362E-06NADC,192.19,222.4,215.17
25.398414611816406,0.2831862,+93.5786E-06NADC,192.06,222.36,215.17
25.958321571350098,0.2817872,+93.0902E-06NADC,191.9,222.32,215.17
26.53777813911438,0.2803323,+92.6289E-06NADC,191.74,222.28,215.17
27.098058462142944,0.2789298,+92.1600E-06NADC,191.61,222.25,215.17
27.657283782958984,0.2775244,+91.6992E-06NADC,191.46,222.21,215.17
28.217950582504272,0.276117,+91.2327E-06NADC,191.33,222.17,215.17
28.785146713256836,0.2747049,+90.7492E-06NADC,191.17,222.14,215.18
29.35700249671936,0.2732378,+90.2589E-06NADC,191.02,222.1,215.18
29.936629056930542,0.2717716,+89.7951E-06NADC,190.87,222.06,215.18
30.49635624885559,0.2703566,+89.3210E-06NADC,190.74,222.02,215.18
31.055155277252197,0.2689358,+88.8559E-06NADC,190.58,221.98,215.18
31.616310358047485,0.2675194,+88.3644E-06NADC,190.43,221.94,215.18
32.196377992630005,0.2660436,+87.8798E-06NADC,190.3,221.9,215.18
32.784026861190796,0.2645666,+87.3893E-06NADC,190.15,221.87,215.18
33.35501050949097,0.2630908,+86.9000E-06NADC,190.0,221.83,215.18
33.93511128425598,0.2616095,+86.4104E-06NADC,189.85,221.79,215.18
34.513901472091675,0.2601337,+85.9209E-06NADC,189.7,221.75,215.19
35.09456467628479,0.258655,+85.4268E-06NADC,189.57,221.71,215.19
35.68397378921509,0.2571751,+84.9420E-06NADC,189.42,221.67,215.19
36.25397515296936,0.2556955,+84.4521E-06NADC,189.27,221.63,215.19
36.83268332481384,0.2542133,+83.9628E-06NADC,189.12,221.59,215.19
37.412951946258545,0.2527326,+83.4717E-06NADC,188.97,221.55,215.19
37.99287271499634,0.2512504,+82.9866E-06NADC,188.85,221.52,215.19
38.58371591567993,0.2497679,+82.4916E-06NADC,188.7,221.48,215.19
39.1522216796875,0.2482388,+81.9840E-06NADC,188.55,221.43,215.19
39.752631425857544,0.246754,+81.4933E-06NADC,188.4,221.39,215.19
40.331642627716064,0.2452715,+81.0036E-06NADC,188.25,221.35,215.2
40.911297082901,0.2437896,+80.5131E-06NADC,188.11,221.31,215.2
41.49159860610962,0.2423103,+80.0186E-06NADC,187.98,221.27,215.2
42.07976150512695,0.2408307,+79.5343E-06NADC,187.84,221.23,215.2
42.65061402320862,0.2393517,+79.0443E-06NADC,187.69,221.19,215.2
43.229259967803955,0.2378684,+78.4898E-06NADC,187.52,221.14,215.2
43.89023470878601,0.2361927,+77.9956E-06NADC,187.4,221.11,215.2
44.46994996070862,0.2347166,+77.5111E-06NADC,187.26,221.06,215.2
45.0499804019928,0.2332402,+77.0231E-06NADC,187.11,221.02,215.2
45.62898015975952,0.2318171,+76.5520E-06NADC,186.97,220.98,215.2
46.189746618270874,0.2303445,+76.0699E-06NADC,186.85,220.95,215.2
46.76902985572815,0.2288731,+75.5787E-06NADC,186.7,220.9,215.21
47.34897828102112,0.2274528,+75.1098E-06NADC,186.56,220.86,215.21
47.90826988220215,0.2260384,+74.6356E-06NADC,186.44,220.83,215.21
48.46763229370117,0.2245731,+74.1559E-06NADC,186.3,220.78,215.21
49.04806327819824,0.2231601,+73.6884E-06NADC,186.16,220.74,215.21
49.60759735107422,0.2217483,+73.2270E-06NADC,186.02,220.7,215.21
50.210249185562134,0.2201893,+72.7069E-06NADC,185.88,220.66,215.21
50.78916072845459,0.218781,+72.2419E-06NADC,185.76,220.62,215.21
51.346861124038696,0.2173774,+71.7422E-06NADC,185.62,220.58,215.21
52.00177526473999,0.2157258,+71.2355E-06NADC,185.48,220.54,215.21
52.566824197769165,0.2142774,+70.7516E-06NADC,185.34,220.49,215.22
53.14892554283142,0.2128784,+70.2899E-06NADC,185.2,220.45,215.22
53.706963777542114,0.2114867,+69.8243E-06NADC,185.08,220.41,215.22
54.26690149307251,0.2100496,+69.3528E-06NADC,184.94,220.37,215.22
54.84674620628357,0.2086628,+68.8938E-06NADC,184.81,220.33,215.22
55.4071843624115,0.2072748,+68.4402E-06NADC,184.69,220.29,215.22
55.96690249443054,0.2058453,+67.9627E-06NADC,184.55,220.25,215.22
56.545918464660645,0.2044658,+67.5071E-06NADC,184.42,220.21,215.22
57.121347188949585,0.2030429,+67.0200E-06NADC,184.28,220.16,215.22
57.73499155044556,0.2015246,+66.5341E-06NADC,184.14,220.12,215.22
58.325066566467285,0.1996209,+65.9027E-06NADC,183.96,220.06,215.23
59.09064197540283,0.1982091,+65.4374E-06NADC,183.85,220.03,215.23
59.66586661338806,0.1968508,+64.9886E-06NADC,183.71,219.98,215.23
60.22505474090576,0.1954949,+64.5460E-06NADC,183.58,219.94,215.23
60.78998517990112,0.1940962,+64.0787E-06NADC,183.47,219.9,215.23
61.39031481742859,0.1926524,+63.6005E-06NADC,183.33,219.86,215.23
61.96505379676819,0.1913078,+63.1569E-06NADC,183.2,219.82,215.23
62.52419710159302,0.1899702,+62.7093E-06NADC,183.07,219.77,215.23
63.09099197387695,0.1885872,+62.2563E-06NADC,182.96,219.74,215.23
63.66364622116089,0.1872563,+61.8172E-06NADC,182.82,219.69,215.23
64.22408246994019,0.1859291,+61.3834E-06NADC,182.69,219.65,215.23
64.7894070148468,0.1845592,+60.9263E-06NADC,182.58,219.61,215.24
65.36483383178711,0.1832414,+60.4905E-06NADC,182.45,219.57,215.24
65.9260892868042,0.1819299,+60.0515E-06NADC,182.32,219.52,215.24
66.49003028869629,0.1805734,+59.6086E-06NADC,182.21,219.49,215.24
67.06295490264893,0.1792698,+59.1776E-06NADC,182.08,219.44,215.24
67.62313437461853,0.1779712,+58.7528E-06NADC,181.95,219.4,215.24
68.18980431556702,0.1766755,+58.3206E-06NADC,181.82,219.36,215.24
68.84679198265076,0.1731054,+57.0927E-06NADC,181.5,219.24,215.24
70.36791801452637,0.1716849,+56.6573E-06NADC,181.37,219.2,215.25
70.94458985328674,0.1703696,+56.2367E-06NADC,181.24,219.16,215.25
71.50038957595825,0.1691056,+55.8185E-06NADC,181.13,219.12,215.25
72.06194162368774,0.1678454,+55.4019E-06NADC,181.0,219.07,215.25
72.62215757369995,0.1665901,+54.9924E-06NADC,180.88,219.03,215.25
73.18904876708984,0.1653374,+54.5750E-06NADC,180.77,218.99,215.25
