time [s],voltage [V],current [A],temperature_A [K],temperature_B [K],setpoint [K]
17.023797750473022,+2.38520100E+00,+1.125098E-03,210.0,205.0,209.97
17.64920973777771,+2.38517500E+00,+1.125089E-03,210.0,205.0,209.97
18.28752088546753,+2.38515500E+00,+1.125076E-03,210.0,205.0,209.97
18.923401355743408,+2.38512000E+00,+1.125064E-03,210.0,205.0,209.97
19.549034357070923,+2.38510300E+00,+1.125047E-03,210.0,205.0,209.97
20.184718370437622,+2.38507300E+00,+1.125043E-03,209.99,205.0,209.97
20.803664922714233,+2.38505300E+00,+1.125041E-03,209.99,205.0,209.96
21.42359161376953,+2.38503300E+00,+1.125025E-03,209.99,205.0,209.96
22.049710035324097,+2.38500700E+00,+1.125003E-03,209.99,205.0,209.96
22.684295892715454,+2.38498000E+00,+1.125000E-03,209.99,205.0,209.96
23.30578923225403,+2.38495100E+00,+1.124993E-03,209.99,205.0,209.96
23.9238018989563,+2.38493400E+00,+1.124970E-03,209.99,205.0,209.96
24.54926347732544,+2.38491100E+00,+1.124968E-03,209.99,204.99,209.96
25.18427586555481,+2.38488400E+00,+1.124959E-03,209.99,204.99,209.96
25.8036470413208,+2.38486100E+00,+1.124938E-03,209.99,204.99,209.96
26.42387580871582,+2.38484400E+00,+1.124925E-03,209.99,204.99,209.95
27.05031681060791,+2.38481200E+00,+1.124923E-03,209.99,204.99,209.95
27.684073448181152,+2.38479100E+00,+1.124914E-03,209.99,204.99,209.95
28.30502414703369,+2.38477700E+00,+1.124905E-03,209.99,204.99,209.95
28.92379140853882,+2.38474500E+00,+1.124884E-03,209.98,204.99,209.95
29.549732208251953,+2.38472700E+00,+1.124881E-03,209.98,204.99,209.95
30.183654069900513,+2.38470700E+00,+1.124870E-03,209.98,204.99,209.95
30.804378747940063,+2.38469000E+00,+1.124860E-03,209.98,204.99,209.95
31.4237699508667,+2.38466100E+00,+1.124840E-03,209.98,204.99,209.95
32.05056619644165,+2.38463700E+00,+1.124831E-03,209.98,204.99,209.95
32.68404245376587,+2.38460800E+00,+1.124825E-03,209.98,204.99,209.94
33.302825927734375,+2.38458800E+00,+1.124818E-03,209.98,204.99,209.94
33.92321228981018,+2.38456700E+00,+1.124809E-03,209.98,204.99,209.94
34.549349546432495,+2.38454100E+00,+1.124805E-03,209.97,204.99,209.94
35.18325710296631,+2.38453000E+00,+1.124796E-03,209.97,204.99,209.94
35.80341649055481,+2.38450600E+00,+1.124787E-03,209.97,204.99,209.94
36.42279243469238,+2.38448300E+00,+1.124777E-03,209.97,204.99,209.94
37.051878929138184,+2.38447700E+00,+1.124757E-03,209.97,204.99,209.94
37.70241165161133,+2.38443700E+00,+1.124758E-03,209.97,204.99,209.94
38.32334017753601,+2.38441600E+00,+1.124739E-03,209.97,204.99,209.93
38.951905250549316,+2.38440500E+00,+1.124738E-03,209.96,204.99,209.93
39.583247423172,+2.38437800E+00,+1.124713E-03,209.96,204.99,209.93
40.202884912490845,+2.38435500E+00,+1.124712E-03,209.96,204.99,209.93
40.82243084907532,+2.38434100E+00,+1.124703E-03,209.96,204.99,209.93
41.45293402671814,+2.38432000E+00,+1.124677E-03,209.96,204.99,209.93
42.08239197731018,+2.38429100E+00,+1.124682E-03,209.96,204.99,209.93
42.70250225067139,+2.38426800E+00,+1.124671E-03,209.96,204.99,209.93
43.32167649269104,+2.38425300E+00,+1.124661E-03,209.95,204.99,209.93
43.9495210647583,+2.38423300E+00,+1.124661E-03,209.95,204.99,209.93
44.58175802230835,+2.38421000E+00,+1.124640E-03,209.95,204.99,209.92
45.20149874687195,+2.38418900E+00,+1.124632E-03,209.95,204.99,209.92
45.82143449783325,+2.38416300E+00,+1.124650E-03,209.95,204.99,209.92
46.45056676864624,+2.38415700E+00,+1.124607E-03,209.95,204.99,209.92
47.08070707321167,+2.38412800E+00,+1.124612E-03,209.94,204.99,209.92
47.70162892341614,+2.38410800E+00,+1.124602E-03,209.94,204.99,209.92
48.320109367370605,+2.38408500E+00,+1.124591E-03,209.94,204.99,209.92
48.94955325126648,+2.38406700E+00,+1.124584E-03,209.94,204.99,209.92
49.58200025558472,+2.38403500E+00,+1.124566E-03,209.94,204.99,209.92
50.19996118545532,+2.38401500E+00,+1.124561E-03,209.94,204.99,209.92
50.820550203323364,+2.38399800E+00,+1.124549E-03,209.93,204.99,209.91
51.44894003868103,+2.38398000E+00,+1.124531E-03,209.93,204.99,209.91
52.07998967170715,+2.38396000E+00,+1.124532E-03,209.93,204.98,209.91
52.69958567619324,+2.38393400E+00,+1.124521E-03,209.93,204.98,209.91
53.32054042816162,+2.38391000E+00,+1.124517E-03,209.93,204.98,209.91
53.9480185508728,+2.38390400E+00,+1.124512E-03,209.93,204.98,209.91
54.57996416091919,+2.38387200E+00,+1.124497E-03,209.92,204.98,209.91
55.19861721992493,+2.38385500E+00,+1.124482E-03,209.92,204.98,209.91
55.819793701171875,+2.38382900E+00,+1.124470E-03,209.92,204.98,209.91
56.448827505111694,+2.38381400E+00,+1.124450E-03,209.92,204.98,209.9
57.07859516143799,+2.38378800E+00,+1.124458E-03,209.92,204.98,209.9
57.69993805885315,+2.38376800E+00,+1.124391E-03,209.92,204.98,209.9
58.5113410949707,+2.38382000E+00,+1.124463E-03,209.91,204.98,209.9
60.09891223907471,+2.38378800E+00,+1.124456E-03,209.91,204.98,209.9
61.119691610336304,+2.38376800E+00,+1.124455E-03,209.91,204.98,209.9
62.147345304489136,+2.38375300E+00,+1.124436E-03,209.9,204.98,209.89
63.16357612609863,+2.38372400E+00,+1.124432E-03,209.9,204.98,209.89
64.17952036857605,+2.38369200E+00,+1.124403E-03,209.9,204.98,209.89
65.20156502723694,+2.38366600E+00,+1.124387E-03,209.9,204.98,209.89
66.24664759635925,+2.38363700E+00,+1.124357E-03,209.9,204.98,209.89
67.24883270263672,+2.38357000E+00,+1.124328E-03,209.89,204.98,209.89
67.8834707736969,+2.38352100E+00,+1.124305E-03,209.89,204.98,209.89
68.49911570549011,+2.38348000E+00,+1.124305E-03,209.89,204.98,209.88
69.12113308906555,+2.38344800E+00,+1.124277E-03,209.89,204.98,209.88
69.749338388443,+2.38341900E+00,+1.124269E-03,209.89,204.98,209.88
70.38272762298584,+2.38337800E+00,+1.124258E-03,209.89,204.98,209.88
71.00183987617493,+2.38334900E+00,+1.124232E-03,209.89,204.98,209.88
71.621746301651,+2.38331700E+00,+1.124217E-03,209.89,204.98,209.88
72.25141787528992,+2.38329400E+00,+1.124193E-03,209.88,204.98,209.88
72.8829185962677,+2.38325300E+00,+1.124179E-03,209.88,204.98,209.88
73.502854347229,+2.38322100E+00,+1.124168E-03,209.88,204.98,209.88
74.12245774269104,+2.38319500E+00,+1.124148E-03,209.88,204.98,209.88
74.75014352798462,+2.38317500E+00,+1.124151E-03,209.88,204.97,209.87
75.38196849822998,+2.38314300E+00,+1.124128E-03,209.88,204.97,209.87
76.00380206108093,+2.38310500E+00,+1.124121E-03,209.88,204.97,209.87
76.62367725372314,+2.38308200E+00,+1.124099E-03,209.88,204.97,209.87
77.31704950332642,+2.38307300E+00,+1.124095E-03,209.88,204.97,209.87
77.94986748695374,+2.38304400E+00,+1.124080E-03,209.87,204.97,209.87
78.58443832397461,+2.38299400E+00,+1.124062E-03,209.87,204.97,209.87
79.20451784133911,+2.38298000E+00,+1.124045E-03,209.87,204.97,209.87
79.82457423210144,+2.38294800E+00,+1.124029E-03,209.87,204.97,209.87
80.45080471038818,+2.38292200E+00,+1.124009E-03,209.87,204.97,209.86
81.08563923835754,+2.38289200E+00,+1.124004E-03,209.87,204.97,209.86
81.70462489128113,+2.38286600E+00,+1.123993E-03,209.87,204.97,209.86
82.32572388648987,+2.38283700E+00,+1.123980E-03,209.87,204.97,209.86
82.95029354095459,+2.38282300E+00,+1.123963E-03,209.87,204.97,209.86
83.60547542572021,+2.38279100E+00,+1.123950E-03,209.87,204.97,209.86
84.25246739387512,+2.38276200E+00,+1.123928E-03,209.87,204.97,209.86
84.88812685012817,+2.38273500E+00,+1.123918E-03,209.86,204.97,209.86
85.52676701545715,+2.38270900E+00,+1.123924E-03,209.86,204.97,209.86
86.16580200195312,+2.38268600E+00,+1.123902E-03,209.86,204.97,209.86
86.80823421478271,+2.38265700E+00,+1.123877E-03,209.86,204.97,209.85
87.45267748832703,+2.38263400E+00,+1.123859E-03,209.86,204.97,209.85
88.08795094490051,+2.38259900E+00,+1.123848E-03,209.86,204.97,209.85
88.72830748558044,+2.38256700E+00,+1.123841E-03,209.86,204.97,209.85
89.36767363548279,+2.38253500E+00,+1.123823E-03,209.86,204.97,209.85
90.00875520706177,+2.38252000E+00,+1.123809E-03,209.86,204.97,209.85
90.65300130844116,+2.38249100E+00,+1.123788E-03,209.86,204.97,209.85
91.28983616828918,+2.38245600E+00,+1.123783E-03,209.86,204.97,209.85
91.92938756942749,+2.38242700E+00,+1.123765E-03,209.86,204.97,209.85
92.56930685043335,+2.38239800E+00,+1.123749E-03,209.86,204.97,209.84
93.21054649353027,+2.38237800E+00,+1.123735E-03,209.86,204.97,209.84
93.85278058052063,+2.38234300E+00,+1.123723E-03,209.85,204.97,209.84
94.49054670333862,+2.38231400E+00,+1.123714E-03,209.85,204.97,209.84
95.12964749336243,+2.38229100E+00,+1.123776E-03,209.85,204.97,209.84
95.75029420852661,+2.38234000E+00,+1.123716E-03,209.85,204.96,209.84
96.84321451187134,+2.38233100E+00,+1.123785E-03,209.85,204.96,209.84
97.83169221878052,+2.38233400E+00,+1.123719E-03,209.85,204.96,209.84
98.87213182449341,+2.38225000E+00,+1.123689E-03,209.85,204.96,209.83
99.49315595626831,+2.38222700E+00,+1.123691E-03,209.85,204.96,209.83
100.15178561210632,+2.38219200E+00,+1.123656E-03,209.85,204.96,209.83
100.79307961463928,+2.38214500E+00,+1.123699E-03,209.85,204.96,209.83
101.41263127326965,+2.38214500E+00,+1.123702E-03,209.85,204.96,209.83
102.04244256019592,+2.38212800E+00,+1.123686E-03,209.85,204.96,209.83
102.65391898155212,+2.38211600E+00,+1.123676E-03,209.84,204.96,209.83
103.27413988113403,+2.38209300E+00,+1.123651E-03,209.84,204.96,209.83
103.89395332336426,+2.38206400E+00,+1.123652E-03,209.84,204.96,209.83
104.51469016075134,+2.38204600E+00,+1.123633E-03,209.84,204.96,209.82
105.14270210266113,+2.38202900E+00,+1.123635E-03,209.84,204.96,209.82
105.75570034980774,+2.38200600E+00,+1.123622E-03,209.84,204.96,209.82
106.3769359588623,+2.38198500E+00,+1.123626E-03,209.84,204.96,209.82
107.0507299900055,+2.38196500E+00,+1.123599E-03,209.84,204.96,209.82
107.67636942863464,+2.38194400E+00,+1.123573E-03,209.84,204.96,209.82
108.295893907547,+2.38191300E+00,+1.123583E-03,209.84,204.96,209.82
108.92253303527832,+2.38189500E+00,+1.123561E-03,209.84,204.96,209.82
109.54617619514465,+2.38186900E+00,+1.123541E-03,209.84,204.96,209.82
110.1808135509491,+2.38183400E+00,+1.123544E-03,209.83,204.96,209.82
110.79646158218384,+2.38181400E+00,+1.123516E-03,209.83,204.96,209.81
111.41692733764648,+2.38178700E+00,+1.123510E-03,209.83,204.96,209.81
112.04731726646423,+2.38176700E+00,+1.123492E-03,209.83,204.96,209.81
112.67788672447205,+2.38173500E+00,+1.123471E-03,209.83,204.96,209.81
113.3046019077301,+2.38174400E+00,+1.123476E-03,209.83,204.96,209.81
114.16408562660217,+2.38174100E+00,+1.123470E-03,209.83,204.96,209.81
115.17960000038147,+2.38172100E+00,+1.123468E-03,209.83,204.96,209.81
116.20039582252502,+2.38169400E+00,+1.123448E-03,209.83,204.96,209.8
117.2210910320282,+2.38162800E+00,+1.123432E-03,209.82,204.96,209.8
117.84994864463806,+2.38158700E+00,+1.123400E-03,209.82,204.96,209.8
118.46153450012207,+2.38155500E+00,+1.123369E-03,209.82,204.95,209.8
119.0826244354248,+2.38150800E+00,+1.123348E-03,209.82,204.95,209.8
119.70162463188171,+2.38147300E+00,+1.123329E-03,209.82,204.95,209.8
120.32261109352112,+2.38143300E+00,+1.123323E-03,209.82,204.95,209.8
120.95316791534424,+2.38140900E+00,+1.123316E-03,209.82,204.95,209.8
121.58578205108643,+2.38138300E+00,+1.123287E-03,209.82,204.95,209.8
122.22305107116699,+2.38134300E+00,+1.123282E-03,209.82,204.95,209.8
122.85446190834045,+2.38132200E+00,+1.123260E-03,209.81,204.95,209.79
123.4868266582489,+2.38128700E+00,+1.123239E-03,209.81,204.95,209.79
124.12360453605652,+2.38125200E+00,+1.123225E-03,209.81,204.95,209.79
124.75168514251709,+2.38122900E+00,+1.123210E-03,209.81,204.95,209.79
125.3848307132721,+2.38118800E+00,+1.123235E-03,209.81,204.95,209.79
126.00525426864624,+2.38117700E+00,+1.123188E-03,209.81,204.95,209.79
126.6547155380249,+2.38114500E+00,+1.123172E-03,209.81,204.95,209.79
127.2851505279541,+2.38111000E+00,+1.123151E-03,209.81,204.95,209.79
127.92547273635864,+2.38108400E+00,+1.123137E-03,209.81,204.95,209.79
128.56680417060852,+2.38104900E+00,+1.123135E-03,209.81,204.95,209.78
129.20652556419373,+2.38102300E+00,+1.123106E-03,209.8,204.95,209.78
129.85265636444092,+2.38099400E+00,+1.123100E-03,209.8,204.95,209.78
130.49129271507263,+2.38096200E+00,+1.123073E-03,209.8,204.95,209.78
131.1321246623993,+2.38093000E+00,+1.123066E-03,209.8,204.95,209.78
131.76805925369263,+2.38090300E+00,+1.123061E-03,209.8,204.95,209.78
132.40719628334045,+2.38087400E+00,+1.123031E-03,209.8,204.95,209.78
133.05327439308167,+2.38084200E+00,+1.123019E-03,209.8,204.95,209.78
133.6886236667633,+2.38081000E+00,+1.122997E-03,209.8,204.95,209.78
134.32914090156555,+2.38078700E+00,+1.122989E-03,209.79,204.95,209.77
134.9688377380371,+2.38075500E+00,+1.122971E-03,209.79,204.95,209.77
135.6288890838623,+2.38072300E+00,+1.122962E-03,209.79,204.95,209.77
136.26913905143738,+2.38069100E+00,+1.122936E-03,209.79,204.95,209.77
136.90903425216675,+2.38066500E+00,+1.122929E-03,209.79,204.95,209.77
137.55215048789978,+2.38063300E+00,+1.122914E-03,209.79,204.95,209.77
138.18996238708496,+2.38060100E+00,+1.122985E-03,209.79,204.95,209.77
138.81171298027039,+2.38061300E+00,+1.122978E-03,209.79,204.94,209.77
139.44434714317322,+2.38060700E+00,+1.122902E-03,209.78,204.94,209.77
140.07413697242737,+2.38056300E+00,+1.122947E-03,209.78,204.94,209.77
140.70946264266968,+2.38056000E+00,+1.122947E-03,209.78,204.94,209.76
141.33184361457825,+2.38054000E+00,+1.122944E-03,209.78,204.94,209.76
141.95265293121338,+2.38053700E+00,+1.122930E-03,209.78,204.94,209.76
142.57049989700317,+2.38051100E+00,+1.122931E-03,209.78,204.94,209.76
143.19262528419495,+2.38049900E+00,+1.122915E-03,209.78,204.94,209.76
143.81282091140747,+2.38047300E+00,+1.122903E-03,209.78,204.94,209.76
144.43309926986694,+2.38045300E+00,+1.122902E-03,209.77,204.94,209.76
145.0548141002655,+2.38043200E+00,+1.122878E-03,209.77,204.94,209.76
145.67386889457703,+2.38040600E+00,+1.122873E-03,209.77,204.94,209.76
146.2939248085022,+2.38039200E+00,+1.122847E-03,209.77,204.94,209.76
146.91455054283142,+2.38036300E+00,+1.122844E-03,209.77,204.94,209.75
147.5429332256317,+2.38034200E+00,+1.122826E-03,209.77,204.94,209.75
148.15497183799744,+2.38031300E+00,+1.122828E-03,209.77,204.94,209.75
148.77419137954712,+2.38028100E+00,+1.122804E-03,209.77,204.94,209.75
149.39496731758118,+2.38026700E+00,+1.122799E-03,209.76,204.94,209.75
150.01578831672668,+2.38023800E+00,+1.122770E-03,209.76,204.94,209.75
150.64571499824524,+2.38021400E+00,+1.122766E-03,209.76,204.94,209.75
151.27501511573792,+2.38019100E+00,+1.122754E-03,209.76,204.94,209.75
151.89652395248413,+2.38016200E+00,+1.122754E-03,209.76,204.94,209.75
152.51698923110962,+2.38014200E+00,+1.122725E-03,209.76,204.94,209.74
153.1441934108734,+2.38011000E+00,+1.122710E-03,209.76,204.94,209.74
153.75669503211975,+2.38008600E+00,+1.122695E-03,209.76,204.94,209.74
154.37741208076477,+2.38004600E+00,+1.122691E-03,209.75,204.94,209.74
154.99804282188416,+2.38002500E+00,+1.122681E-03,209.75,204.94,209.74
155.61828780174255,+2.37999900E+00,+1.122649E-03,209.75,204.94,209.74
156.24899315834045,+2.37997000E+00,+1.122645E-03,209.75,204.94,209.74
156.85807251930237,+2.37994400E+00,+1.122623E-03,209.75,204.94,209.74
157.47997975349426,+2.37991800E+00,+1.122601E-03,209.75,204.93,209.74
158.09871459007263,+2.37988600E+00,+1.122590E-03,209.75,204.93,209.74
158.72054600715637,+2.37985400E+00,+1.122592E-03,209.75,204.93,209.73
159.34887409210205,+2.37983600E+00,+1.122569E-03,209.75,204.93,209.73
159.9795355796814,+2.37979800E+00,+1.122556E-03,209.74,204.93,209.73
160.60046863555908,+2.37976600E+00,+1.122549E-03,209.74,204.93,209.73
161.2200961112976,+2.37973700E+00,+1.122521E-03,209.74,204.93,209.73
161.8495614528656,+2.37971400E+00,+1.122507E-03,209.74,204.93,209.73
162.48216581344604,+2.37967900E+00,+1.122491E-03,209.74,204.93,209.73
163.1026270389557,+2.37965300E+00,+1.122458E-03,209.74,204.93,209.73
163.722829580307,+2.37962100E+00,+1.122463E-03,209.74,204.93,209.73
164.3508596420288,+2.37959200E+00,+1.122444E-03,209.74,204.93,209.72
164.9838798046112,+2.37955700E+00,+1.122428E-03,209.74,204.93,209.72
165.60421705245972,+2.37954000E+00,+1.122409E-03,209.74,204.93,209.72
166.25256896018982,+2.37950500E+00,+1.122396E-03,209.73,204.93,209.72
166.88445520401,+2.37947300E+00,+1.122374E-03,209.73,204.93,209.72
167.5246250629425,+2.37943800E+00,+1.122361E-03,209.73,204.93,209.72
168.16457104682922,+2.37941200E+00,+1.122345E-03,209.73,204.93,209.72
168.80572938919067,+2.37937700E+00,+1.122323E-03,209.73,204.93,209.72
169.45292806625366,+2.37934500E+00,+1.122314E-03,209.73,204.93,209.72
170.08841061592102,+2.37931000E+00,+1.122287E-03,209.73,204.93,209.72
170.72686195373535,+2.37927800E+00,+1.122289E-03,209.73,204.93,209.71
171.36767268180847,+2.37924900E+00,+1.122268E-03,209.73,204.93,209.71
172.01045656204224,+2.37922000E+00,+1.122259E-03,209.72,204.93,209.71
172.65884280204773,+2.37919100E+00,+1.122239E-03,209.72,204.93,209.71
173.2881100177765,+2.37915600E+00,+1.122209E-03,209.72,204.93,209.71
173.9280138015747,+2.37920800E+00,+1.122242E-03,209.72,204.93,209.71
175.36876368522644,+2.37918200E+00,+1.122224E-03,209.72,204.92,209.71
176.3972852230072,+2.37915000E+00,+1.122196E-03,209.72,204.92,209.7
177.40962433815002,+2.37911200E+00,+1.122195E-03,209.72,204.92,209.7
178.4309298992157,+2.37908000E+00,+1.122252E-03,209.71,204.92,209.7
179.43096351623535,+2.37903900E+00,+1.122158E-03,209.71,204.92,209.7
180.07129287719727,+2.37897000E+00,+1.122198E-03,209.71,204.92,209.7
180.691823720932,+2.37895800E+00,+1.122181E-03,209.71,204.92,209.7
181.31296491622925,+2.37893200E+00,+1.122165E-03,209.71,204.92,209.7
181.93217968940735,+2.37890600E+00,+1.122157E-03,209.71,204.92,209.7
182.5529396533966,+2.37887700E+00,+1.122142E-03,209.71,204.92,209.69
183.17256689071655,+2.37885300E+00,+1.122130E-03,209.71,204.92,209.69
183.79379963874817,+2.37882400E+00,+1.122110E-03,209.71,204.92,209.69
184.4137020111084,+2.37879800E+00,+1.122110E-03,209.71,204.92,209.69
185.0336184501648,+2.37877200E+00,+1.122085E-03,209.7,204.92,209.69
185.6563127040863,+2.37874300E+00,+1.122071E-03,209.7,204.92,209.69
186.2749629020691,+2.37871100E+00,+1.122057E-03,209.7,204.92,209.69
186.89476776123047,+2.37868200E+00,+1.122036E-03,209.7,204.92,209.69
187.51508259773254,+2.37865300E+00,+1.122026E-03,209.7,204.92,209.69
188.14348220825195,+2.37863200E+00,+1.122020E-03,209.7,204.92,209.69
188.77530598640442,+2.37860300E+00,+1.122005E-03,209.7,204.92,209.68
189.39623999595642,+2.37857400E+00,+1.121991E-03,209.7,204.92,209.68
190.01788187026978,+2.37854500E+00,+1.121979E-03,209.7,204.92,209.68
190.645649433136,+2.37851600E+00,+1.121963E-03,209.7,204.92,209.68
191.27715420722961,+2.37848400E+00,+1.121943E-03,209.7,204.92,209.68
191.89734053611755,+2.37845500E+00,+1.121929E-03,209.69,204.92,209.68
192.51766395568848,+2.37842600E+00,+1.121906E-03,209.69,204.92,209.68
193.1447525024414,+2.37840000E+00,+1.121897E-03,209.69,204.91,209.68
193.7774577140808,+2.37836500E+00,+1.121871E-03,209.69,204.91,209.68
194.39895224571228,+2.37833300E+00,+1.121865E-03,209.69,204.91,209.67
195.01910424232483,+2.37830100E+00,+1.121855E-03,209.69,204.91,209.67
195.64844799041748,+2.37826900E+00,+1.121839E-03,209.69,204.91,209.67
196.259850025177,+2.37824000E+00,+1.121808E-03,209.69,204.91,209.67
196.88056683540344,+2.37820800E+00,+1.121800E-03,209.69,204.91,209.67
197.5008397102356,+2.37817600E+00,+1.121778E-03,209.69,204.91,209.67
198.12056255340576,+2.37814400E+00,+1.121757E-03,209.69,204.91,209.67
198.74934005737305,+2.37812300E+00,+1.121752E-03,209.68,204.91,209.67
199.3821303844452,+2.37808300E+00,+1.121726E-03,209.68,204.91,209.67
200.0024392604828,+2.37804500E+00,+1.121711E-03,209.68,204.91,209.67
200.62345671653748,+2.37801300E+00,+1.121709E-03,209.68,204.91,209.66
201.2523512840271,+2.37798700E+00,+1.121672E-03,209.68,204.91,209.66
201.88391065597534,+2.37794900E+00,+1.121662E-03,209.68,204.91,209.66
202.52463817596436,+2.37791700E+00,+1.121649E-03,209.68,204.91,209.66
203.1638855934143,+2.37788800E+00,+1.121627E-03,209.68,204.91,209.66
203.80519151687622,+2.37785600E+00,+1.121627E-03,209.68,204.91,209.66
204.4542932510376,+2.37783000E+00,+1.121590E-03,209.68,204.91,209.66
205.08665013313293,+2.37779200E+00,+1.121581E-03,209.67,204.91,209.66
205.72566509246826,+2.37775700E+00,+1.121561E-03,209.67,204.91,209.66
206.36723136901855,+2.37773400E+00,+1.121552E-03,209.67,204.91,209.65
207.0269546508789,+2.37769300E+00,+1.121533E-03,209.67,204.91,209.65
207.6667444705963,+2.37765800E+00,+1.121514E-03,209.67,204.91,209.65
208.30799412727356,+2.37764400E+00,+1.121495E-03,209.67,204.91,209.65
209.02757239341736,+2.37760600E+00,+1.121474E-03,209.67,204.91,209.65
209.66891384124756,+2.37755900E+00,+1.121536E-03,209.67,204.91,209.65
210.2700207233429,+2.37755900E+00,+1.121536E-03,209.67,204.9,209.65
210.88933181762695,+2.37755100E+00,+1.121530E-03,209.66,204.9,209.65
211.51246428489685,+2.37753600E+00,+1.121524E-03,209.66,204.9,209.65
212.130024433136,+2.37751600E+00,+1.121493E-03,209.66,204.9,209.65
212.75379872322083,+2.37748700E+00,+1.121488E-03,209.66,204.9,209.64
213.37167525291443,+2.37746600E+00,+1.121484E-03,209.66,204.9,209.64
213.99200701713562,+2.37744900E+00,+1.121468E-03,209.66,204.9,209.64
214.61220717430115,+2.37742000E+00,+1.121462E-03,209.66,204.9,209.64
215.23222017288208,+2.37740500E+00,+1.121455E-03,209.66,204.9,209.64
215.8543417453766,+2.37737000E+00,+1.121426E-03,209.66,204.9,209.64
216.47319269180298,+2.37734100E+00,+1.121411E-03,209.66,204.9,209.64
217.09387803077698,+2.37730900E+00,+1.121397E-03,209.65,204.9,209.64
217.7144649028778,+2.37729200E+00,+1.121385E-03,209.65,204.9,209.64
218.33479189872742,+2.37725700E+00,+1.121363E-03,209.65,204.9,209.64
218.95475959777832,+2.37723100E+00,+1.121358E-03,209.65,204.9,209.63
219.57524943351746,+2.37720700E+00,+1.121339E-03,209.65,204.9,209.63
220.19617223739624,+2.37717000E+00,+1.121323E-03,209.65,204.9,209.63
220.81829142570496,+2.37714300E+00,+1.121311E-03,209.65,204.9,209.63
221.44520473480225,+2.37711100E+00,+1.121291E-03,209.65,204.9,209.63
222.07624435424805,+2.37707700E+00,+1.121283E-03,209.65,204.9,209.63
222.69680666923523,+2.37705600E+00,+1.121255E-03,209.64,204.9,209.63
223.34580373764038,+2.37702400E+00,+1.121246E-03,209.64,204.9,209.63
223.97698378562927,+2.37699200E+00,+1.121231E-03,209.64,204.9,209.63
224.60022115707397,+2.37696300E+00,+1.121218E-03,209.64,204.9,209.62
225.21837377548218,+2.37692800E+00,+1.121196E-03,209.64,204.9,209.62
225.84770584106445,+2.37689900E+00,+1.121188E-03,209.64,204.9,209.62
226.45860695838928,+2.37686700E+00,+1.121166E-03,209.64,204.9,209.62
227.07991313934326,+2.37683200E+00,+1.121147E-03,209.64,204.9,209.62
227.69918513298035,+2.37680000E+00,+1.121119E-03,209.64,204.89,209.62
228.31973147392273,+2.37675700E+00,+1.121115E-03,209.63,204.89,209.62
228.94884419441223,+2.37673600E+00,+1.121095E-03,209.63,204.89,209.62
229.5806233882904,+2.37669600E+00,+1.121083E-03,209.63,204.89,209.62
230.20141553878784,+2.37666400E+00,+1.121060E-03,209.63,204.89,209.62
230.82174921035767,+2.37663700E+00,+1.121045E-03,209.63,204.89,209.61
231.45324182510376,+2.37660000E+00,+1.121044E-03,209.63,204.89,209.61
232.08343386650085,+2.37657600E+00,+1.121012E-03,209.63,204.89,209.61
232.72200345993042,+2.37654100E+00,+1.120987E-03,209.63,204.89,209.61
