time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
70.03394031524658,0.08041954,+26.6370E-06NADC,218.45,220.03,215.38
70.51415538787842,0.08048314,+26.6641E-06NADC,218.82,220.09,215.38
70.99381923675537,0.08055329,+26.6835E-06NADC,219.26,220.15,215.38
71.60634899139404,0.08065472,+26.7142E-06NADC,219.62,220.2,215.38
72.09312510490417,0.08073974,+26.7480E-06NADC,219.97,220.25,215.38
72.58131122589111,0.08083643,+26.7809E-06NADC,220.31,220.3,215.38
73.08369326591492,0.08093977,+26.8147E-06NADC,220.57,220.34,215.38
73.55165767669678,0.08104286,+26.8511E-06NADC,220.9,220.4,215.39
74.03038477897644,0.08115463,+26.8845E-06NADC,221.21,220.45,215.39
74.5131094455719,0.0812839,+26.9368E-06NADC,221.51,220.5,215.39
75.01082348823547,0.08140431,+26.9711E-06NADC,221.8,220.55,215.39
75.50953674316406,0.08155312,+27.0276E-06NADC,222.08,220.6,215.39
76.04623198509216,0.08170277,+27.0758E-06NADC,222.35,220.65,215.39
76.54994225502014,0.08186094,+27.1268E-06NADC,222.61,220.7,215.39
77.04765772819519,0.08200632,+27.1780E-06NADC,222.86,220.75,215.39
77.5272970199585,0.08216426,+27.2358E-06NADC,223.1,220.8,215.39
78.00828909873962,0.08232772,+27.2858E-06NADC,223.32,220.84,215.39
78.48900389671326,0.08249621,+27.3425E-06NADC,223.49,220.88,215.39
78.97530961036682,0.08267243,+27.4011E-06NADC,223.7,220.93,215.39
