time [s],voltage [V],current [...],temperature_A [K],setpoint [K]
59.76052641868591,"+4.60923600E-01
",+153.2052E-06NADC,260.86,232.17,295.0
60.332908630371094,"+4.65439500E-01
",+154.7058E-06NADC,261.18,232.26,295.0
60.893728256225586,"+4.70003600E-01
",+156.2220E-06NADC,261.49,232.35,295.0
61.45942044258118,"+4.74784200E-01
",+157.8609E-06NADC,261.92,232.52,295.0
62.590754985809326,"+4.84040700E-01
",+160.8773E-06NADC,262.33,232.59,295.0
63.13176655769348,"+4.88765700E-01
",+162.5035E-06NADC,262.64,232.68,295.0
63.71197843551636,"+4.93743200E-01
",+164.1141E-06NADC,262.96,232.77,295.0
64.27150297164917,"+4.98594800E-01
",+165.7237E-06NADC,263.21,232.85,295.0
64.83178567886353,"+5.03507700E-01
",+167.3548E-06NADC,263.52,232.94,295.0
65.39092183113098,"+5.08468700E-01
",+168.9994E-06NADC,263.93,233.06,295.0
66.17185711860657,"+5.15459000E-01
",+171.4132E-06NADC,264.24,233.15,295.0
66.77219271659851,"+5.20849300E-01
",+173.2113E-06NADC,264.54,233.24,295.0
67.36885118484497,"+5.26319400E-01
",+0.200786E-03NADC,264.79,233.32,295.0
67.92852973937988,"+4.28192500E-01
",+0.202852E-03NADC,265.1,233.41,295.0
68.48722720146179,"+4.32773800E-01
",+0.205042E-03NADC,265.35,233.5,295.0
69.05540251731873,"+4.37495000E-01
",+0.207282E-03NADC,265.65,233.58,295.0
69.6074571609497,"+4.42298500E-01
",+0.209559E-03NADC,265.95,233.67,295.0
70.16609144210815,"+4.47166700E-01
",+0.211867E-03NADC,266.2,233.74,295.0
70.72725510597229,"+4.52101400E-01
",+0.214212E-03NADC,266.49,233.84,295.0
71.28709435462952,"+4.57091400E-01
",+0.216653E-03NADC,266.79,233.93,295.0
71.86653971672058,"+4.62331900E-01
",+0.219051E-03NADC,267.03,234.0,295.0
72.42668008804321,"+4.67436900E-01
",+0.221463E-03NADC,267.33,234.1,295.0
72.98572111129761,"+4.72601700E-01
",+0.223998E-03NADC,267.62,234.19,295.0
73.56486296653748,"+4.78009800E-01
",+0.226472E-03NADC,267.86,234.27,295.0
74.12564659118652,"+4.83280300E-01
",+0.229054E-03NADC,268.15,234.36,295.0
74.70466661453247,"+4.88795400E-01
",+0.231672E-03NADC,268.44,234.45,295.0
75.28385186195374,"+4.94355900E-01
",+0.234298E-03NADC,268.73,234.54,295.0
75.86461901664734,"+4.99980700E-01
",+0.236960E-03NADC,268.97,234.62,295.0
76.45171570777893,"+5.05652000E-01
",+0.239644E-03NADC,269.26,234.71,295.0
77.02383637428284,"+5.11377500E-01
",+0.242352E-03NADC,269.54,234.81,295.0
77.6043975353241,"+5.17151200E-01
",+0.245078E-03NADC,269.82,234.9,295.0
78.18243074417114,"+5.22973300E-01
",+0.247839E-03NADC,270.11,234.99,295.0
78.76264715194702,"+5.28901200E-01
",+0.250617E-03NADC,270.35,235.07,295.0
79.35121941566467,"+5.34764800E-01
",+0.253416E-03NADC,270.63,235.17,295.0
79.92152190208435,"+5.40728800E-01
",+0.256238E-03NADC,270.91,235.26,295.0
80.50080752372742,"+5.46742000E-01
",+0.259087E-03NADC,271.2,235.36,295.0
81.08139681816101,"+5.52789200E-01
",+0.261941E-03NADC,271.48,235.46,295.0
81.660728931427,"+5.58884700E-01
",+0.264824E-03NADC,271.71,235.53,295.0
82.24137663841248,"+5.65020100E-01
",+0.267726E-03NADC,271.99,235.63,295.0
82.8208236694336,"+5.71201900E-01
",+0.270646E-03NADC,272.27,235.73,295.0
83.3992006778717,"+5.77411200E-01
",+0.273578E-03NADC,272.54,235.82,295.0
83.97941732406616,"+5.83675400E-01
",+0.276542E-03NADC,272.82,235.91,295.0
84.56066346168518,"+5.89969600E-01
",+0.279517E-03NADC,273.05,235.99,295.0
85.14119458198547,"+5.96301600E-01
",+0.282508E-03NADC,273.32,236.09,295.0
85.7186598777771,"+6.02437800E-01
",+0.285420E-03NADC,273.59,236.18,295.0
86.2790002822876,"+6.08848700E-01
",+0.288434E-03NADC,273.86,236.28,295.0
86.86156249046326,"+6.15274100E-01
",+0.291474E-03NADC,274.09,236.36,295.0
87.43863892555237,"+6.21736400E-01
",+0.294526E-03NADC,274.36,236.45,295.0
88.01822209358215,"+6.28007300E-01
",+0.297480E-03NADC,274.62,236.55,295.0
88.57801413536072,"+6.34299500E-01
",+0.300461E-03NADC,274.85,236.63,295.0
89.13847041130066,"+6.40854300E-01
",+0.303551E-03NADC,275.11,236.73,295.0
89.71626043319702,"+6.47190100E-01
",+0.306551E-03NADC,275.38,236.82,295.0
90.27845335006714,"+6.53780400E-01
",+0.309657E-03NADC,275.64,236.92,295.0
90.86194634437561,"+6.60394600E-01
",+0.312780E-03NADC,275.86,237.0,295.0
91.43571209907532,"+6.66801400E-01
",+0.315794E-03NADC,276.12,237.09,295.0
91.99571132659912,"+6.73214600E-01
",+0.318832E-03NADC,276.38,237.19,295.0
92.56228351593018,"+6.79661200E-01
",+0.321870E-03NADC,276.6,237.27,295.0
93.11395835876465,"+6.86107800E-01
",+0.324914E-03NADC,276.86,237.37,295.0
93.67563986778259,"+6.92567500E-01
",+0.327961E-03NADC,277.07,237.45,295.0
94.23380446434021,"+6.99040900E-01
",+0.331008E-03NADC,277.33,237.55,295.0
94.79468560218811,"+7.05527400E-01
",+0.334075E-03NADC,277.58,237.64,295.0
95.36478781700134,"+7.12245100E-01
",+0.337245E-03NADC,277.8,237.72,295.0
95.93367290496826,"+7.18743800E-01
",+0.340314E-03NADC,278.04,237.82,295.0
96.49293351173401,"+7.25247500E-01
",+0.343372E-03NADC,278.27,237.91,295.0
97.06089997291565,"+7.31984700E-01
",+0.346547E-03NADC,278.48,237.99,295.0
97.63164162635803,"+7.38482300E-01
",+0.349723E-03NADC,278.76,238.11,295.0
98.36225366592407,"+7.56364700E-01
",+0.358045E-03NADC,279.34,238.32,295.0
99.73246121406555,"+7.68203100E-01
",+0.363619E-03NADC,279.79,238.5,295.0
100.75888347625732,"+7.80010600E-01
",+0.369178E-03NADC,280.2,238.66,295.0
101.76981472969055,"+7.86271700E-01
",+0.372114E-03NADC,280.4,238.74,295.0
102.31035494804382,"+7.92676100E-01
",+0.375151E-03NADC,280.65,238.84,295.0
102.86969184875488,"+7.99114900E-01
",+0.378185E-03NADC,280.85,238.92,295.0
103.42858481407166,"+8.05536800E-01
",+0.381203E-03NADC,281.09,239.02,295.0
104.05287027359009,"+8.12865200E-01
",+0.384662E-03NADC,281.33,239.12,295.0
104.62766194343567,"+8.19250400E-01
",+0.387663E-03NADC,281.57,239.22,295.0
105.2006528377533,"+8.25853500E-01
",+0.391206E-03NADC,281.84,239.33,295.0
105.88427400588989,"+8.33565900E-01
",+0.394408E-03NADC,282.04,239.43,295.0
106.45528793334961,"+8.39900000E-01
",+0.397386E-03NADC,282.28,239.51,295.0
107.007248878479,"+8.46188300E-01
",+0.400356E-03NADC,282.51,239.6,295.0
107.5670576095581,"+8.52467100E-01
",+0.403518E-03NADC,282.74,239.7,295.0
108.1656174659729,"+8.59157500E-01
",+0.406462E-03NADC,282.94,239.78,295.0
108.72929787635803,"+8.65387400E-01
",+0.409399E-03NADC,283.17,239.88,295.0
109.2890043258667,"+8.71577200E-01
",+0.412304E-03NADC,283.36,239.98,295.0
