time [s],voltage [V],current [...],temperature_A [K],temperature_B [K],setpoint [K]
22.64876079559326,+3.45624100E+00,+1.630744E-03,282.14,300.98,290.0
23.2795832157135,+3.45623500E+00,+1.630741E-03,282.11,300.97,290.0
23.919123649597168,+3.45622700E+00,+1.630727E-03,282.08,300.95,290.0
24.558287143707275,+3.45622100E+00,+1.630733E-03,282.06,300.94,290.0
25.199046850204468,+3.45621500E+00,+1.630729E-03,282.04,300.92,290.0
25.847330331802368,+3.45620300E+00,+1.630725E-03,282.03,300.9,290.0
26.479108095169067,+3.45619200E+00,+1.630720E-03,282.02,300.89,290.0
27.118651628494263,+3.45618600E+00,+1.630707E-03,282.03,300.87,290.0
27.75944948196411,+3.45617700E+00,+1.630713E-03,282.04,300.86,290.0
28.3988835811615,+3.45617100E+00,+1.630710E-03,282.05,300.84,290.0
29.04706358909607,+3.45616600E+00,+1.630708E-03,282.08,300.82,290.0
29.67900800704956,+3.45616000E+00,+1.630703E-03,282.11,300.81,290.0
30.319013833999634,+3.45614500E+00,+1.630691E-03,282.14,300.79,290.0
30.958299160003662,+3.45613600E+00,+1.630693E-03,282.18,300.78,290.0
31.597960710525513,+3.45612800E+00,+1.630691E-03,282.23,300.77,290.0
32.24730443954468,+3.45611600E+00,+1.630694E-03,282.29,300.75,290.0
32.87919902801514,+3.45611900E+00,+1.630682E-03,282.34,300.74,290.0
33.51886987686157,+3.45610700E+00,+1.630679E-03,282.42,300.72,290.0
34.15824270248413,+3.45609900E+00,+1.630676E-03,282.48,300.71,290.0
34.79890012741089,+3.45609000E+00,+1.630671E-03,282.55,300.7,290.0
35.44744896888733,+3.45608400E+00,+1.630679E-03,282.64,300.69,290.0
36.07929301261902,+3.45607500E+00,+1.630666E-03,282.72,300.67,290.0
36.718764543533325,+3.45605800E+00,+1.630661E-03,282.82,300.66,290.0
37.36705994606018,+3.45606100E+00,+1.630655E-03,282.91,300.65,290.0
38.00492548942566,+3.45604900E+00,+1.630652E-03,283.0,300.64,290.0
38.648736238479614,+3.45604300E+00,+1.630660E-03,283.12,300.63,290.0
39.27956295013428,+3.45603200E+00,+1.630646E-03,283.22,300.61,290.0
39.91946363449097,+3.45602300E+00,+1.630641E-03,283.33,300.6,290.0
40.55769753456116,+3.45601100E+00,+1.630636E-03,283.44,300.59,290.0
41.21942901611328,+3.45600600E+00,+1.630634E-03,283.56,300.58,290.0
41.859477281570435,+3.45600000E+00,+1.630640E-03,283.67,300.57,290.0
42.480175256729126,+3.45598800E+00,+1.630624E-03,283.78,300.56,290.0
43.11930751800537,+3.45598500E+00,+1.630620E-03,283.92,300.55,290.0
43.7589795589447,+3.45596800E+00,+1.630615E-03,284.03,300.54,290.0
44.39842343330383,+3.45596800E+00,+1.630613E-03,284.14,300.53,290.0
45.04465889930725,+3.45595300E+00,+1.630618E-03,284.28,300.52,290.0
45.67727470397949,+3.45594500E+00,+1.630605E-03,284.39,300.52,290.0
46.31699204444885,+3.45594200E+00,+1.630602E-03,284.51,300.51,290.0
46.9443724155426,+3.45593300E+00,+1.630587E-03,284.64,300.5,290.0
47.576427698135376,+3.45591800E+00,+1.630593E-03,284.75,300.49,290.0
48.21964621543884,+3.45592100E+00,+1.630590E-03,284.89,300.48,290.0
48.85971164703369,+3.45591000E+00,+1.630586E-03,285.0,300.47,290.0
49.49704122543335,+3.45589800E+00,+1.630582E-03,285.11,300.47,290.0
50.14503836631775,+3.45588600E+00,+1.630568E-03,285.24,300.46,290.0
50.77686619758606,+3.45588300E+00,+1.630575E-03,285.35,300.45,290.0
51.41620469093323,+3.45587800E+00,+1.630570E-03,285.47,300.44,290.0
52.056315183639526,+3.45586600E+00,+1.630576E-03,285.57,300.44,290.0
52.6755313873291,+3.45586000E+00,+1.630563E-03,285.67,300.43,290.0
53.295717000961304,+3.45585400E+00,+1.630559E-03,285.77,300.42,290.0
53.9158821105957,+3.45584300E+00,+1.630555E-03,285.87,300.42,290.0
54.54603624343872,+3.45583400E+00,+1.630540E-03,285.98,300.41,290.0
55.17601943016052,+3.45582500E+00,+1.630548E-03,286.07,300.4,290.0
55.79671549797058,+3.45582200E+00,+1.630544E-03,286.16,300.4,290.0
56.4165301322937,+3.45580800E+00,+1.630541E-03,286.24,300.39,290.0
57.04698085784912,+3.45580500E+00,+1.630547E-03,286.34,300.38,290.0
57.67567586898804,+3.45579600E+00,+1.630533E-03,286.42,300.38,290.0
58.295342206954956,+3.45579000E+00,+1.630530E-03,286.49,300.37,290.0
58.91617727279663,+3.45577900E+00,+1.630526E-03,286.56,300.36,290.0
59.543055295944214,+3.45577300E+00,+1.630512E-03,286.64,300.36,290.0
60.17560935020447,+3.45576700E+00,+1.630518E-03,286.7,300.35,290.0
60.7949903011322,+3.45575600E+00,+1.630514E-03,286.76,300.34,290.0
61.415343284606934,+3.45574700E+00,+1.630510E-03,286.82,300.34,290.0
62.03433871269226,+3.45573800E+00,+1.630517E-03,286.89,300.33,290.0
62.674776792526245,+3.45573200E+00,+1.630504E-03,286.94,300.32,290.0
63.29498100280762,+3.45572100E+00,+1.630501E-03,286.99,300.32,290.0
63.91461682319641,+3.45571800E+00,+1.630496E-03,287.03,300.31,290.0
64.53353691101074,+3.45571200E+00,+1.630484E-03,287.08,300.3,290.0
65.17359161376953,+3.45569400E+00,+1.630487E-03,287.12,300.3,290.0
65.79408168792725,+3.45568900E+00,+1.630484E-03,287.16,300.29,290.0
66.41392183303833,+3.45568000E+00,+1.630481E-03,287.19,300.28,290.0
67.03324460983276,+3.45567400E+00,+1.630483E-03,287.22,300.27,290.0
67.67323136329651,+3.45567400E+00,+1.630481E-03,287.24,300.27,290.0
68.29206442832947,+3.45565700E+00,+1.630470E-03,287.27,300.26,290.0
68.91205716133118,+3.45565400E+00,+1.630465E-03,287.28,300.25,290.0
69.53248381614685,+3.45563600E+00,+1.630459E-03,287.31,300.24,290.0
70.75278615951538,+3.45562800E+00,+1.630452E-03,287.33,300.22,290.0
71.7704906463623,+3.45561300E+00,+1.630434E-03,287.33,300.21,290.0
72.79126954078674,+3.45559000E+00,+1.630439E-03,287.33,300.2,290.0
73.81064772605896,+3.45558100E+00,+1.630433E-03,287.32,300.18,290.0
74.83081412315369,+3.45556600E+00,+1.630426E-03,287.31,300.17,290.0
75.85636639595032,+3.45555800E+00,+1.630420E-03,287.28,300.15,290.0
76.87029504776001,+3.45554300E+00,+1.630425E-03,287.26,300.14,290.0
77.88945055007935,+3.45552900E+00,+1.630408E-03,287.22,300.13,290.0
78.90925073623657,+3.45552300E+00,+1.630406E-03,287.2,300.12,290.0
79.51023650169373,+3.45551700E+00,+1.630402E-03,287.17,300.11,290.0
80.12978267669678,+3.45550800E+00,+1.630397E-03,287.14,300.1,290.0
80.75452828407288,+3.45550500E+00,+1.630392E-03,287.12,300.09,290.0
81.36926221847534,+3.45549700E+00,+1.630389E-03,287.09,300.08,290.0
82.00915956497192,+3.45548200E+00,+1.630384E-03,287.06,300.07,290.0
82.62882971763611,+3.45547600E+00,+1.630381E-03,287.02,300.06,290.0
83.2550938129425,+3.45546800E+00,+1.630379E-03,286.98,300.05,290.0
83.8691873550415,+3.45546200E+00,+1.630386E-03,286.95,300.04,290.0
84.48879766464233,+3.45544700E+00,+1.630370E-03,286.91,300.03,290.0
85.1082968711853,+3.45544700E+00,+1.630367E-03,286.87,300.02,290.0
85.72883462905884,+3.45543300E+00,+1.630364E-03,286.83,300.0,290.0
86.35473465919495,+3.45542700E+00,+1.630360E-03,286.79,299.99,290.0
86.96823239326477,+3.45542100E+00,+1.630346E-03,286.75,299.98,290.0
87.58806324005127,+3.45541200E+00,+1.630353E-03,286.71,299.97,290.0
88.20774102210999,+3.45539800E+00,+1.630348E-03,286.67,299.96,290.0
88.82828712463379,+3.45540100E+00,+1.630344E-03,286.62,299.95,290.0
89.45525121688843,+3.45538600E+00,+1.630340E-03,286.58,299.94,290.0
90.06761026382446,+3.45537700E+00,+1.630347E-03,286.54,299.93,290.0
90.68710398674011,+3.45537200E+00,+1.630333E-03,286.5,299.91,290.0
91.3069703578949,+3.45536300E+00,+1.630329E-03,286.46,299.9,290.0
91.92653012275696,+3.45535700E+00,+1.630326E-03,286.41,299.89,290.0
92.55434107780457,+3.45534800E+00,+1.630321E-03,286.36,299.88,290.0
93.16683626174927,+3.45534300E+00,+1.630310E-03,286.32,299.87,290.0
93.78776454925537,+3.45532800E+00,+1.630315E-03,286.28,299.85,290.0
94.4065625667572,+3.45532500E+00,+1.630312E-03,286.24,299.84,290.0
95.0274395942688,+3.45531600E+00,+1.630307E-03,286.19,299.83,290.0
95.65504217147827,+3.45530500E+00,+1.630304E-03,286.15,299.82,290.0
96.26634573936462,+3.45529600E+00,+1.630309E-03,286.11,299.81,290.0
96.88727736473083,+3.45529000E+00,+1.630297E-03,286.07,299.79,290.0
97.5066089630127,+3.45528400E+00,+1.630291E-03,286.03,299.78,290.0
98.126882314682,+3.45527000E+00,+1.630289E-03,285.99,299.77,290.0
98.75447821617126,+3.45527000E+00,+1.630283E-03,285.95,299.76,290.0
99.36572432518005,+3.45525500E+00,+1.630275E-03,285.92,299.74,290.0
99.98676061630249,+3.45525800E+00,+1.630273E-03,285.88,299.73,290.0
100.60681176185608,+3.45523800E+00,+1.630274E-03,285.85,299.72,290.0
101.22616338729858,+3.45523800E+00,+1.630271E-03,285.81,299.7,290.0
101.85506510734558,+3.45522900E+00,+1.630267E-03,285.78,299.69,290.0
102.46662664413452,+3.45522000E+00,+1.630265E-03,285.75,299.68,290.0
103.08621549606323,+3.45520900E+00,+1.630269E-03,285.73,299.67,290.0
103.70646834373474,+3.45520900E+00,+1.630255E-03,285.7,299.65,290.0
104.3259449005127,+3.45519700E+00,+1.630250E-03,285.67,299.64,290.0
104.9541335105896,+3.45518800E+00,+1.630247E-03,285.65,299.63,290.0
105.56561231613159,+3.45517700E+00,+1.630243E-03,285.63,299.62,290.0
106.18521809577942,+3.45517700E+00,+1.630230E-03,285.61,299.6,290.0
106.80527138710022,+3.45516800E+00,+1.630235E-03,285.59,299.59,290.0
107.42536306381226,+3.45515600E+00,+1.630231E-03,285.57,299.58,290.0
108.08770799636841,+3.45514800E+00,+1.630227E-03,285.55,299.56,290.0
108.83135628700256,+3.45513900E+00,+1.630222E-03,285.54,299.55,290.0
109.46405696868896,+3.45513000E+00,+1.630219E-03,285.52,299.53,290.0
110.08437705039978,+3.45512200E+00,+1.630225E-03,285.51,299.52,290.0
110.70485210418701,+3.45511900E+00,+1.630211E-03,285.5,299.51,290.0
111.3255786895752,+3.45510700E+00,+1.630208E-03,285.49,299.49,290.0
111.95209980010986,+3.45509500E+00,+1.630201E-03,285.49,299.48,290.0
112.56404638290405,+3.45509000E+00,+1.630191E-03,285.48,299.47,290.0
113.20360207557678,+3.45507800E+00,+1.630198E-03,285.48,299.45,290.0
113.82441902160645,+3.45507800E+00,+1.630193E-03,285.48,299.44,290.0
114.45375061035156,+3.45506300E+00,+1.630189E-03,285.48,299.43,290.0
115.06395316123962,+3.45506000E+00,+1.630186E-03,285.48,299.41,290.0
115.6835458278656,+3.45504900E+00,+1.630190E-03,285.48,299.4,290.0
116.30343270301819,+3.45504600E+00,+1.630177E-03,285.49,299.39,290.0
116.92392802238464,+3.45502900E+00,+1.630174E-03,285.49,299.37,290.0
117.55034613609314,+3.45502600E+00,+1.630170E-03,285.5,299.36,290.0
118.16631865501404,+3.45502000E+00,+1.630167E-03,285.51,299.35,290.0
118.78321361541748,+3.45500800E+00,+1.630152E-03,285.52,299.34,290.0
119.40309071540833,+3.45500200E+00,+1.630156E-03,285.53,299.32,290.0
120.02277112007141,+3.45499700E+00,+1.630155E-03,285.54,299.31,290.0
120.65272521972656,+3.45498800E+00,+1.630151E-03,285.56,299.3,290.0
121.2866563796997,+3.45497600E+00,+1.630156E-03,285.58,299.29,290.0
121.90324401855469,+3.45496700E+00,+1.630143E-03,285.6,299.27,290.0
122.52344059944153,+3.45496500E+00,+1.630139E-03,285.62,299.26,290.0
123.15026831626892,+3.45495600E+00,+1.630134E-03,285.64,299.25,290.0
123.7633786201477,+3.45494700E+00,+1.630130E-03,285.66,299.24,290.0
124.38246536254883,+3.45493300E+00,+1.630117E-03,285.68,299.23,290.0
125.00268363952637,+3.45492700E+00,+1.630123E-03,285.7,299.21,290.0
125.62352466583252,+3.45491800E+00,+1.630118E-03,285.73,299.2,290.0
126.25123286247253,+3.45491200E+00,+1.630116E-03,285.76,299.19,290.0
126.86205053329468,+3.45490300E+00,+1.630111E-03,285.78,299.18,290.0
127.48316478729248,+3.45489500E+00,+1.630118E-03,285.81,299.17,290.0
128.10216569900513,+3.45489200E+00,+1.630103E-03,285.84,299.16,290.0
128.7233920097351,+3.45487700E+00,+1.630100E-03,285.86,299.14,290.0
129.35059475898743,+3.45487100E+00,+1.630096E-03,285.9,299.13,290.0
129.96245050430298,+3.45486300E+00,+1.630091E-03,285.93,299.12,290.0
130.58329725265503,+3.45485700E+00,+1.630078E-03,285.96,299.11,290.0
131.20332741737366,+3.45484500E+00,+1.630083E-03,285.99,299.1,290.0
131.82364535331726,+3.45483400E+00,+1.630082E-03,286.02,299.09,290.0
132.45131516456604,+3.45483100E+00,+1.630076E-03,286.06,299.08,290.0
133.06432223320007,+3.45482200E+00,+1.630074E-03,286.09,299.06,290.0
133.68330645561218,+3.45481300E+00,+1.630080E-03,286.12,299.05,290.0
134.3042507171631,+3.45480800E+00,+1.630065E-03,286.15,299.04,290.0
134.924311876297,+3.45479900E+00,+1.630062E-03,286.19,299.03,290.0
135.5511119365692,+3.45479300E+00,+1.630058E-03,286.23,299.02,290.0
136.1647093296051,+3.45478100E+00,+1.630054E-03,286.26,299.01,290.0
136.78529500961304,+3.45477800E+00,+1.630039E-03,286.29,299.0,290.0
137.404851436615,+3.45477300E+00,+1.630048E-03,286.33,298.99,290.0
138.02533435821533,+3.45475800E+00,+1.630043E-03,286.37,298.98,290.0
138.653662443161,+3.45475200E+00,+1.630040E-03,286.4,298.97,290.0
139.26610612869263,+3.45474400E+00,+1.630035E-03,286.43,298.96,290.0
139.88486790657043,+3.45473200E+00,+1.630041E-03,286.47,298.95,290.0
140.50609278678894,+3.45472600E+00,+1.630028E-03,286.5,298.94,290.0
141.12609267234802,+3.45471700E+00,+1.630024E-03,286.54,298.92,290.0
141.75343990325928,+3.45471400E+00,+1.630019E-03,286.57,298.91,290.0
142.365736246109,+3.45470000E+00,+1.630015E-03,286.6,298.9,290.0
142.98638463020325,+3.45469100E+00,+1.630003E-03,286.63,298.89,290.0
143.6073055267334,+3.45468200E+00,+1.630009E-03,286.66,298.88,290.0
144.22744727134705,+3.45468000E+00,+1.630004E-03,286.7,298.87,290.0
144.85522413253784,+3.45467100E+00,+1.630000E-03,286.73,298.86,290.0
145.48720788955688,+3.45465600E+00,+1.630006E-03,286.76,298.85,290.0
146.10720920562744,+3.45465300E+00,+1.629992E-03,286.79,298.84,290.0
146.72766017913818,+3.45464800E+00,+1.629988E-03,286.82,298.83,290.0
147.3552713394165,+3.45463900E+00,+1.629985E-03,286.85,298.82,290.0
147.96746110916138,+3.45463000E+00,+1.629981E-03,286.87,298.81,290.0
148.58829951286316,+3.45462400E+00,+1.629968E-03,286.9,298.8,290.0
149.20900678634644,+3.45461600E+00,+1.629975E-03,286.93,298.79,290.0
149.82934641838074,+3.45460700E+00,+1.629971E-03,286.95,298.78,290.0
150.45585823059082,+3.45459500E+00,+1.629966E-03,286.98,298.77,290.0
151.08965611457825,+3.45458600E+00,+1.629972E-03,287.0,298.76,290.0
151.70937752723694,+3.45457800E+00,+1.629958E-03,287.02,298.75,290.0
152.3295238018036,+3.45456600E+00,+1.629955E-03,287.05,298.74,290.0
152.95528888702393,+3.45456600E+00,+1.629951E-03,287.07,298.73,290.0
153.58998155593872,+3.45455200E+00,+1.629937E-03,287.09,298.72,290.0
154.20932793617249,+3.45454900E+00,+1.629942E-03,287.1,298.71,290.0
154.8305697441101,+3.45453400E+00,+1.629939E-03,287.12,298.7,290.0
155.456041097641,+3.45453100E+00,+1.629936E-03,287.14,298.69,290.0
156.090749502182,+3.45452000E+00,+1.629939E-03,287.16,298.68,290.0
156.71052646636963,+3.45451100E+00,+1.629928E-03,287.17,298.67,290.0
157.33078241348267,+3.45450800E+00,+1.629924E-03,287.19,298.65,290.0
157.955331325531,+3.45449300E+00,+1.629919E-03,287.2,298.64,290.0
158.59079599380493,+3.45449300E+00,+1.629907E-03,287.21,298.63,290.0
159.21160078048706,+3.45448200E+00,+1.629910E-03,287.22,298.62,290.0
159.83183002471924,+3.45447300E+00,+1.629907E-03,287.24,298.61,290.0
160.45532321929932,+3.45446100E+00,+1.629904E-03,287.25,298.6,290.0
161.0921905040741,+3.45445900E+00,+1.629910E-03,287.25,298.59,290.0
161.71328926086426,+3.45445000E+00,+1.629899E-03,287.26,298.58,290.0
162.33328461647034,+3.45444400E+00,+1.629893E-03,287.27,298.57,290.0
162.9732584953308,+3.45442900E+00,+1.629880E-03,287.28,298.56,290.0
163.61322116851807,+3.45442900E+00,+1.629883E-03,287.28,298.55,290.0
164.2341239452362,+3.45441200E+00,+1.629881E-03,287.29,298.54,290.0
164.87442874908447,+3.45441500E+00,+1.629885E-03,287.29,298.53,290.0
165.5142707824707,+3.45440000E+00,+1.629873E-03,287.29,298.52,290.0
166.13395071029663,+3.45439500E+00,+1.629869E-03,287.3,298.5,290.0
166.77496695518494,+3.45438000E+00,+1.629854E-03,287.3,298.49,290.0
167.41489386558533,+3.45437100E+00,+1.629860E-03,287.3,298.48,290.0
168.05644416809082,+3.45436300E+00,+1.629856E-03,287.3,298.47,290.0
168.6960015296936,+3.45435700E+00,+1.629854E-03,287.3,298.46,290.0
169.3352677822113,+3.45435100E+00,+1.629849E-03,287.3,298.45,290.0
169.9760799407959,+3.45434200E+00,+1.629836E-03,287.3,298.44,290.0
170.6162633895874,+3.45433100E+00,+1.629840E-03,287.29,298.42,290.0
171.2565450668335,+3.45432200E+00,+1.629837E-03,287.29,298.41,290.0
171.89631295204163,+3.45431300E+00,+1.629833E-03,287.29,298.4,290.0
172.5371744632721,+3.45430200E+00,+1.629829E-03,287.28,298.39,290.0
173.17815923690796,+3.45429600E+00,+1.629816E-03,287.28,298.38,290.0
173.81732940673828,+3.45429000E+00,+1.629821E-03,287.28,298.37,290.0
174.45773696899414,+3.45428400E+00,+1.629817E-03,287.27,298.35,290.0
175.0994896888733,+3.45427500E+00,+1.629802E-03,287.27,298.34,290.0
175.81878423690796,+3.45426400E+00,+1.629809E-03,287.26,298.33,290.0
176.44721484184265,+3.45426100E+00,+1.629805E-03,287.25,298.32,290.0
177.05902361869812,+3.45424600E+00,+1.629800E-03,287.25,298.31,290.0
177.67984318733215,+3.45424300E+00,+1.629796E-03,287.24,298.3,290.0
178.30002546310425,+3.45423500E+00,+1.629802E-03,287.24,298.29,290.0
178.91967034339905,+3.45422300E+00,+1.629790E-03,287.23,298.27,290.0
179.54821062088013,+3.45421700E+00,+1.629786E-03,287.22,298.26,290.0
180.16037273406982,+3.45420600E+00,+1.629782E-03,287.22,298.25,290.0
180.80084252357483,+3.45420000E+00,+1.629767E-03,287.21,298.24,290.0
181.42072463035583,+3.45419400E+00,+1.629773E-03,287.21,298.23,290.0
182.04913425445557,+3.45418200E+00,+1.629771E-03,287.2,298.21,290.0
182.66074419021606,+3.45417600E+00,+1.629767E-03,287.19,298.2,290.0
183.28222727775574,+3.45416800E+00,+1.629762E-03,287.19,298.19,290.0
183.90192866325378,+3.45416200E+00,+1.629768E-03,287.18,298.18,290.0
184.52164769172668,+3.45415600E+00,+1.629756E-03,287.18,298.17,290.0
185.1506552696228,+3.45413900E+00,+1.629751E-03,287.17,298.16,290.0
185.7619616985321,+3.45413600E+00,+1.629748E-03,287.16,298.15,290.0
186.38213276863098,+3.45413300E+00,+1.629744E-03,287.16,298.13,290.0
187.00267267227173,+3.45412100E+00,+1.629731E-03,287.15,298.12,290.0
187.6223759651184,+3.45411000E+00,+1.629734E-03,287.15,298.11,290.0
188.25101447105408,+3.45410400E+00,+1.629732E-03,287.14,298.1,290.0
188.86328840255737,+3.45409200E+00,+1.629729E-03,287.14,298.09,290.0
189.4824686050415,+3.45408900E+00,+1.629733E-03,287.14,298.07,290.0
190.12321543693542,+3.45407500E+00,+1.629722E-03,287.13,298.06,290.0
190.7515573501587,+3.45406900E+00,+1.629717E-03,287.13,298.05,290.0
191.36321187019348,+3.45406000E+00,+1.629712E-03,287.13,298.04,290.0
191.98244619369507,+3.45405700E+00,+1.629709E-03,287.12,298.03,290.0
192.60293436050415,+3.45404900E+00,+1.629698E-03,287.12,298.02,290.0
193.22429871559143,+3.45404000E+00,+1.629698E-03,287.12,298.0,290.0
193.8563883304596,+3.45403400E+00,+1.629697E-03,287.12,297.99,290.0
194.48336791992188,+3.45401900E+00,+1.629694E-03,287.12,297.98,290.0
195.10387063026428,+3.45401400E+00,+1.629694E-03,287.12,297.97,290.0
195.72464323043823,+3.45400800E+00,+1.629692E-03,287.12,297.95,290.0
196.3522458076477,+3.45399600E+00,+1.629683E-03,287.12,297.94,290.0
196.96461701393127,+3.45399300E+00,+1.629679E-03,287.12,297.93,290.0
197.58478498458862,+3.45398200E+00,+1.629675E-03,287.12,297.92,290.0
198.2040936946869,+3.45397600E+00,+1.629669E-03,287.12,297.91,290.0
198.82700490951538,+3.45396400E+00,+1.629657E-03,287.13,297.9,290.0
199.45223760604858,+3.45395800E+00,+1.629664E-03,287.13,297.88,290.0
200.06505727767944,+3.45395300E+00,+1.629661E-03,287.13,297.87,290.0
200.68527150154114,+3.45393800E+00,+1.629657E-03,287.14,297.86,290.0
201.30540776252747,+3.45393800E+00,+1.629653E-03,287.14,297.85,290.0
201.9258165359497,+3.45392900E+00,+1.629660E-03,287.15,297.84,290.0
202.55246138572693,+3.45392100E+00,+1.629646E-03,287.15,297.82,290.0
203.21243691444397,+3.45390300E+00,+1.629631E-03,287.16,297.81,290.0
