time [s],voltage [V],current [...],temperature_A [K],temperature_B [K],setpoint [K]
27.738007068634033,+4.34277200E-02,+14.3775E-06,210.01,217.12,210.05
28.2376868724823,+4.34261500E-02,+14.3773E-06,210.01,217.12,210.05
28.738414525985718,+4.34275100E-02,+14.3775E-06,210.01,217.12,210.05
29.236774682998657,+4.34256000E-02,+14.3772E-06,210.01,217.12,210.05
29.737470149993896,+4.34277200E-02,+14.3775E-06,210.01,217.12,210.05
30.238244771957397,+4.34251600E-02,+14.3772E-06,210.02,217.12,210.05
30.736396551132202,+4.34272800E-02,+14.3773E-06,210.02,217.12,210.05
31.252809047698975,+4.34253600E-02,+14.3773E-06,210.02,217.12,210.05
31.735662698745728,+4.34273700E-02,+14.3773E-06,210.02,217.12,210.05
32.21569871902466,+4.34262600E-02,+14.3763E-06,210.02,217.12,210.05
32.69556522369385,+4.34258300E-02,+14.3806E-06,210.02,217.12,210.06
33.17573523521423,+4.34260900E-02,+14.3772E-06,210.02,217.12,210.06
33.662585973739624,+4.34263800E-02,+14.3772E-06,210.02,217.12,210.06
34.16195011138916,+4.34261200E-02,+14.3772E-06,210.02,217.12,210.06
34.66159224510193,+4.34256500E-02,+14.3772E-06,210.02,217.12,210.06
35.16058397293091,+4.34256800E-02,+14.3774E-06,210.02,217.13,210.06
35.66187930107117,+4.34260900E-02,+14.3772E-06,210.02,217.13,210.06
36.161473512649536,+4.34266700E-02,+14.3774E-06,210.03,217.13,210.06
36.66180443763733,+4.34264100E-02,+14.3774E-06,210.03,217.13,210.06
37.16248655319214,+4.34262600E-02,+14.3778E-06,210.03,217.13,210.06
37.663330078125,+4.34268700E-02,+14.3776E-06,210.03,217.13,210.06
38.163511753082275,+4.34271400E-02,+14.3775E-06,210.03,217.13,210.06
38.66462230682373,+4.34271700E-02,+14.3776E-06,210.03,217.13,210.07
39.16340637207031,+4.34273700E-02,+14.3777E-06,210.03,217.13,210.07
39.66406011581421,+4.34276900E-02,+14.3778E-06,210.03,217.13,210.07
40.13684105873108,+4.34290300E-02,+14.3780E-06,210.03,217.13,210.07
40.634196519851685,+4.34266700E-02,+14.3780E-06,210.03,217.13,210.07
41.11270880699158,+4.34281500E-02,+14.3828E-06,210.04,217.13,210.07
41.603529930114746,+4.34281000E-02,+14.3733E-06,210.04,217.13,210.07
42.093249559402466,+4.34283900E-02,+14.3781E-06,210.04,217.13,210.07
42.57397675514221,+4.34283300E-02,+14.3784E-06,210.04,217.13,210.07
43.05969595909119,+4.34294000E-02,+14.3784E-06,210.04,217.13,210.07
43.5594801902771,+4.34309200E-02,+14.3782E-06,210.04,217.13,210.07
44.032546520233154,+4.34288500E-02,+14.3784E-06,210.04,217.13,210.07
44.51252770423889,+4.34301900E-02,+14.3835E-06,210.04,217.13,210.07
44.99254488945007,+4.34298100E-02,+14.3788E-06,210.04,217.13,210.08
45.47749948501587,+4.34309700E-02,+14.3790E-06,210.05,217.13,210.08
45.959948778152466,+4.34312100E-02,+14.3791E-06,210.05,217.13,210.08
46.46088647842407,+4.34317300E-02,+14.3789E-06,210.05,217.13,210.08
46.95954966545105,+4.34320500E-02,+14.3795E-06,210.05,217.13,210.08
47.46251034736633,+4.34323400E-02,+14.3795E-06,210.05,217.13,210.08
47.960325956344604,+4.34326000E-02,+14.3796E-06,210.05,217.13,210.08
48.46074104309082,+4.34331200E-02,+14.3795E-06,210.05,217.13,210.08
48.96013140678406,+4.34336200E-02,+14.3798E-06,210.05,217.13,210.08
49.461411476135254,+4.34338500E-02,+14.3800E-06,210.06,217.13,210.08
49.95954966545105,+4.34344600E-02,+14.3801E-06,210.06,217.13,210.08
50.46060657501221,+4.34350700E-02,+14.3802E-06,210.06,217.13,210.08
50.95994734764099,+4.34352200E-02,+14.3804E-06,210.06,217.13,210.09
51.46063041687012,+4.34355100E-02,+14.3807E-06,210.06,217.13,210.09
51.960468769073486,+4.34359200E-02,+14.3807E-06,210.06,217.13,210.09
52.46048045158386,+4.34365500E-02,+14.3811E-06,210.06,217.13,210.09
52.96000409126282,+4.34374600E-02,+14.3810E-06,210.06,217.13,210.09
53.46048283576965,+4.34375100E-02,+14.3813E-06,210.07,217.13,210.09
53.96025252342224,+4.34378900E-02,+14.3815E-06,210.07,217.13,210.09
54.4608998298645,+4.34387100E-02,+14.3817E-06,210.07,217.13,210.09
54.96129393577576,+4.34389100E-02,+14.3817E-06,210.07,217.13,210.09
55.46098065376282,+4.34398700E-02,+14.3819E-06,210.07,217.13,210.09
55.96238684654236,+4.34402200E-02,+14.3822E-06,210.07,217.13,210.09
56.460904121398926,+4.34407700E-02,+14.3821E-06,210.07,217.13,210.09
56.95960879325867,+4.34412300E-02,+14.3826E-06,210.08,217.13,210.1
57.45928144454956,+4.34417900E-02,+14.3827E-06,210.08,217.13,210.1
57.95855927467346,+4.34425400E-02,+14.3830E-06,210.08,217.13,210.1
58.459723234176636,+4.34430100E-02,+14.3828E-06,210.08,217.13,210.1
58.961570262908936,+4.34433000E-02,+14.3833E-06,210.08,217.13,210.1
59.460893392562866,+4.34439700E-02,+14.3833E-06,210.08,217.14,210.1
59.958818435668945,+4.34446400E-02,+14.3836E-06,210.08,217.14,210.1
60.430816888809204,+4.34439700E-02,+14.3836E-06,210.08,217.14,210.1
60.91109275817871,+4.34454800E-02,+14.3882E-06,210.09,217.14,210.1
61.390790939331055,+4.34463500E-02,+14.3842E-06,210.09,217.14,210.1
61.870269536972046,+4.34461500E-02,+14.3841E-06,210.09,217.14,210.1
62.35854721069336,+4.34488200E-02,+14.3845E-06,210.09,217.14,210.1
62.83090114593506,+4.34465300E-02,+14.3844E-06,210.09,217.14,210.11
63.31051564216614,+4.34482100E-02,+14.3895E-06,210.09,217.14,210.11
63.78929424285889,+4.34485600E-02,+14.3805E-06,210.09,217.14,210.11
64.33816885948181,+4.34504800E-02,+14.3855E-06,210.1,217.14,210.11
64.80951309204102,+4.34498100E-02,+14.3810E-06,210.1,217.14,210.11
65.28987646102905,+4.34505400E-02,+14.3855E-06,210.1,217.14,210.11
65.76955389976501,+4.34524300E-02,+14.3858E-06,210.1,217.14,210.11
66.25946950912476,+4.34513200E-02,+14.3861E-06,210.1,217.14,210.11
66.75693392753601,+4.34544600E-02,+14.3861E-06,210.1,217.14,210.11
67.25760960578918,+4.34516700E-02,+14.3866E-06,210.1,217.14,210.11
67.72887754440308,+4.34545800E-02,+14.3891E-06,210.1,217.14,210.11
68.20881295204163,+4.34553600E-02,+14.3852E-06,210.1,217.14,210.11
68.68857288360596,+4.34559700E-02,+14.3871E-06,210.11,217.14,210.12
69.1684422492981,+4.34578300E-02,+14.3875E-06,210.11,217.14,210.12
69.6575071811676,+4.34565800E-02,+14.3877E-06,210.11,217.14,210.12
70.12866067886353,+4.34585300E-02,+14.3929E-06,210.11,217.14,210.12
70.60855650901794,+4.34594300E-02,+14.3883E-06,210.11,217.14,210.12
71.08858871459961,+4.34599300E-02,+14.3886E-06,210.11,217.14,210.12
71.568279504776,+4.34614100E-02,+14.3886E-06,210.11,217.14,210.12
72.0677125453949,+4.34606500E-02,+14.3892E-06,210.11,217.14,210.12
72.55664896965027,+4.34628600E-02,+14.3894E-06,210.11,217.14,210.12
73.02857494354248,+4.34626300E-02,+14.3850E-06,210.11,217.14,210.12
73.5081536769867,+4.34630100E-02,+14.3900E-06,210.11,217.14,210.12
73.98789644241333,+4.34640000E-02,+14.3898E-06,210.12,217.14,210.12
74.48750948905945,+4.34648400E-02,+14.3900E-06,210.12,217.14,210.12
74.98753070831299,+4.34653600E-02,+14.3905E-06,210.12,217.14,210.13
75.46747088432312,+4.34653600E-02,+14.3907E-06,210.12,217.14,210.13
75.95562314987183,+4.34682100E-02,+14.3910E-06,210.12,217.14,210.13
76.4265468120575,+4.34681500E-02,+14.3915E-06,210.12,217.14,210.13
76.88643789291382,+4.34691700E-02,+14.3911E-06,210.12,217.14,210.13
77.38627195358276,+4.34694300E-02,+14.3921E-06,210.12,217.14,210.13
77.8665680885315,+4.34699300E-02,+14.3918E-06,210.12,217.14,210.13
78.36788940429688,+4.34726000E-02,+14.3928E-06,210.12,217.14,210.13
78.85640025138855,+4.34716100E-02,+14.3923E-06,210.12,217.14,210.13
79.35585331916809,+4.34742300E-02,+14.3934E-06,210.12,217.14,210.13
79.82696199417114,+4.34741700E-02,+14.3888E-06,210.12,217.14,210.13
80.30667114257812,+4.34758900E-02,+14.3937E-06,210.13,217.14,210.13
80.78675818443298,+4.34762900E-02,+14.3943E-06,210.13,217.14,210.14
81.26687550544739,+4.34760600E-02,+14.3945E-06,210.13,217.14,210.14
81.75578212738037,+4.34791700E-02,+14.3943E-06,210.13,217.14,210.14
82.25601601600647,+4.34780400E-02,+14.3951E-06,210.13,217.14,210.14
82.72635769844055,+4.34799600E-02,+14.4001E-06,210.13,217.14,210.14
83.20644474029541,+4.34810000E-02,+14.3959E-06,210.13,217.14,210.14
83.68670916557312,+4.34821900E-02,+14.3960E-06,210.13,217.14,210.14
84.16662502288818,+4.34839400E-02,+14.3964E-06,210.13,217.14,210.14
84.65611124038696,+4.34829200E-02,+14.3965E-06,210.13,217.14,210.14
85.12654519081116,+4.34846900E-02,+14.4017E-06,210.13,217.14,210.14
85.60647678375244,+4.34857400E-02,+14.3972E-06,210.13,217.14,210.14
86.08639574050903,+4.34868500E-02,+14.3976E-06,210.14,217.14,210.14
86.56562304496765,+4.34887900E-02,+14.3980E-06,210.14,217.14,210.15
87.05352568626404,+4.34880100E-02,+14.3979E-06,210.14,217.14,210.15
87.55298399925232,+4.34906500E-02,+14.3988E-06,210.14,217.14,210.15
88.02527475357056,+4.34906200E-02,+14.3985E-06,210.14,217.14,210.15
88.52549862861633,+4.34919600E-02,+14.4039E-06,210.14,217.14,210.15
89.00586581230164,+4.34926900E-02,+14.3995E-06,210.14,217.14,210.15
89.48635840415955,+4.34938200E-02,+14.3997E-06,210.14,217.14,210.15
89.96542572975159,+4.34955100E-02,+14.3996E-06,210.14,217.14,210.15
90.46810746192932,+4.34943200E-02,+14.4004E-06,210.14,217.14,210.15
90.95355224609375,+4.34973700E-02,+14.4002E-06,210.14,217.14,210.15
91.45514512062073,+4.34962100E-02,+14.4009E-06,210.14,217.14,210.15
91.96866869926453,+4.34994900E-02,+14.4014E-06,210.14,217.14,210.15
92.45347142219543,+4.34987900E-02,+14.4012E-06,210.14,217.14,210.15
92.9535539150238,+4.35012400E-02,+14.4023E-06,210.14,217.14,210.16
93.42597341537476,+4.35012600E-02,+14.3980E-06,210.15,217.15,210.16
93.90753841400146,+4.35019600E-02,+14.4028E-06,210.15,217.15,210.16
94.38490152359009,+4.35033000E-02,+14.4032E-06,210.15,217.15,210.16
94.8816192150116,+4.35048400E-02,+14.4031E-06,210.15,217.15,210.16
95.38533115386963,+4.35053900E-02,+14.4034E-06,210.15,217.15,210.16
95.88504242897034,+4.35062900E-02,+14.4037E-06,210.15,217.15,210.16
96.38536620140076,+4.35072200E-02,+14.4039E-06,210.15,217.15,210.16
96.88467812538147,+4.35088500E-02,+14.4049E-06,210.15,217.15,210.16
97.36557364463806,+4.35111200E-02,+14.4053E-06,210.15,217.15,210.16
97.85468578338623,+4.35099600E-02,+14.4054E-06,210.15,217.15,210.16
98.32457637786865,+4.35121700E-02,+14.4059E-06,210.15,217.15,210.16
98.82537007331848,+4.35135000E-02,+14.4019E-06,210.15,217.15,210.17
99.30585312843323,+4.35142600E-02,+14.4067E-06,210.15,217.15,210.17
99.78476428985596,+4.35160300E-02,+14.4074E-06,210.15,217.15,210.17
100.2655200958252,+4.35160600E-02,+14.4075E-06,210.15,217.15,210.17
100.75263619422913,+4.35196700E-02,+14.4081E-06,210.15,217.15,210.17
101.22454309463501,+4.35195500E-02,+14.4039E-06,210.15,217.15,210.17
101.70550346374512,+4.35208000E-02,+14.4090E-06,210.15,217.15,210.17
102.18448448181152,+4.35218200E-02,+14.4092E-06,210.16,217.15,210.17
102.6659779548645,+4.35216700E-02,+14.4093E-06,210.16,217.15,210.17
103.16640019416809,+4.35255400E-02,+14.4098E-06,210.16,217.15,210.17
103.6674542427063,+4.35242000E-02,+14.4103E-06,210.16,217.15,210.17
104.15341877937317,+4.35274000E-02,+14.4115E-06,210.16,217.15,210.17
104.62765216827393,+4.35280400E-02,+14.4072E-06,210.16,217.15,210.18
105.1055235862732,+4.35293500E-02,+14.4117E-06,210.16,217.15,210.18
105.58453130722046,+4.35308000E-02,+14.4122E-06,210.16,217.15,210.18
106.06525301933289,+4.35303900E-02,+14.4124E-06,210.16,217.15,210.18
106.55355215072632,+4.35339700E-02,+14.4124E-06,210.16,217.15,210.18
107.06092143058777,+4.35344000E-02,+14.4133E-06,210.16,217.15,210.18
107.56563138961792,+4.35363200E-02,+14.4137E-06,210.16,217.15,210.18
108.05335783958435,+4.35355400E-02,+14.4134E-06,210.16,217.15,210.18
108.55275225639343,+4.35386800E-02,+14.4166E-06,210.16,217.15,210.18
109.02600240707397,+4.35395200E-02,+14.4122E-06,210.16,217.15,210.18
109.52614045143127,+4.35405400E-02,+14.4172E-06,210.16,217.15,210.18
110.00640296936035,+4.35415300E-02,+14.4157E-06,210.16,217.15,210.18
110.48665165901184,+4.35424600E-02,+14.4161E-06,210.17,217.15,210.18
110.96595907211304,+4.35455100E-02,+14.4161E-06,210.17,217.15,210.19
111.46587896347046,+4.35432700E-02,+14.4166E-06,210.17,217.15,210.19
111.96571731567383,+4.35482400E-02,+14.4168E-06,210.17,217.15,210.19
112.4658567905426,+4.35459700E-02,+14.4179E-06,210.17,217.15,210.19
112.95350360870361,+4.35494300E-02,+14.4231E-06,210.17,217.15,210.19
113.42573380470276,+4.35498400E-02,+14.4187E-06,210.17,217.15,210.19
113.9058620929718,+4.35519000E-02,+14.4190E-06,210.17,217.15,210.19
114.38533973693848,+4.35536500E-02,+14.4192E-06,210.17,217.15,210.19
114.88657426834106,+4.35529800E-02,+14.4201E-06,210.17,217.15,210.19
115.36614680290222,+4.35563500E-02,+14.4203E-06,210.17,217.15,210.19
115.85403752326965,+4.35571400E-02,+14.4208E-06,210.17,217.15,210.19
116.30565929412842,+4.35580100E-02,+14.4213E-06,210.17,217.15,210.19
116.78565526008606,+4.35601600E-02,+14.4217E-06,210.17,217.15,210.2
117.26598787307739,+4.35595200E-02,+14.4214E-06,210.17,217.16,210.2
117.76541519165039,+4.35628900E-02,+14.4218E-06,210.17,217.16,210.2
118.26567602157593,+4.35618800E-02,+14.4228E-06,210.18,217.16,210.2
118.75377893447876,+4.35651300E-02,+14.4280E-06,210.18,217.16,210.2
119.2256293296814,+4.35657100E-02,+14.4187E-06,210.18,217.16,210.2
119.72599625587463,+4.35670200E-02,+14.4245E-06,210.18,217.16,210.2
120.20471858978271,+4.35685000E-02,+14.4248E-06,210.18,217.16,210.2
120.68459939956665,+4.35692300E-02,+14.4253E-06,210.18,217.16,210.2
121.16528916358948,+4.35724300E-02,+14.4255E-06,210.18,217.16,210.2
121.66440320014954,+4.35717300E-02,+14.4261E-06,210.18,217.16,210.2
122.15327024459839,+4.35746400E-02,+14.4313E-06,210.18,217.16,210.2
122.62590050697327,+4.35759200E-02,+14.4273E-06,210.18,217.16,210.21
123.10532569885254,+4.35774300E-02,+14.4275E-06,210.18,217.16,210.21
123.5857036113739,+4.35797200E-02,+14.4282E-06,210.18,217.16,210.21
124.06595802307129,+4.35795800E-02,+14.4285E-06,210.18,217.16,210.21
124.553377866745,+4.35815000E-02,+14.4339E-06,210.18,217.16,210.21
125.02542996406555,+4.35826900E-02,+14.4295E-06,210.19,217.16,210.21
125.50573205947876,+4.35845200E-02,+14.4299E-06,210.19,217.16,210.21
125.98599457740784,+4.35865600E-02,+14.4308E-06,210.19,217.16,210.21
126.46494174003601,+4.35865600E-02,+14.4311E-06,210.19,217.16,210.21
126.95326089859009,+4.35894000E-02,+14.4364E-06,210.19,217.16,210.21
127.42580723762512,+4.35909200E-02,+14.4323E-06,210.19,217.16,210.21
127.90552377700806,+4.35926600E-02,+14.4326E-06,210.19,217.16,210.21
128.38430166244507,+4.35950100E-02,+14.4334E-06,210.19,217.16,210.21
128.86509943008423,+4.35944300E-02,+14.4337E-06,210.19,217.16,210.22
129.35288166999817,+4.35968800E-02,+14.4389E-06,210.19,217.16,210.22
129.8257839679718,+4.35984200E-02,+14.4348E-06,210.19,217.16,210.22
130.30634689331055,+4.35999000E-02,+14.4351E-06,210.19,217.16,210.22
130.78648138046265,+4.36024300E-02,+14.4356E-06,210.2,217.16,210.22
131.26659655570984,+4.36016100E-02,+14.4361E-06,210.2,217.16,210.22
131.75399470329285,+4.36043800E-02,+14.4415E-06,210.2,217.16,210.22
132.22609424591064,+4.36058300E-02,+14.4374E-06,210.2,217.16,210.22
132.70585751533508,+4.36075100E-02,+14.4378E-06,210.2,217.16,210.22
133.18589210510254,+4.36100100E-02,+14.4381E-06,210.2,217.16,210.22
133.66749358177185,+4.36096700E-02,+14.4386E-06,210.2,217.16,210.22
134.15460515022278,+4.36122800E-02,+14.4441E-06,210.2,217.16,210.22
134.62729859352112,+4.36137600E-02,+14.4398E-06,210.2,217.16,210.23
135.10678029060364,+4.36153100E-02,+14.4404E-06,210.2,217.16,210.23
135.58735847473145,+4.36181000E-02,+14.4409E-06,210.2,217.16,210.23
136.0676155090332,+4.36183600E-02,+14.4413E-06,210.2,217.16,210.23
136.55663514137268,+4.36204200E-02,+14.4467E-06,210.21,217.16,210.23
137.02845335006714,+4.36220500E-02,+14.4426E-06,210.21,217.16,210.23
137.50818467140198,+4.36242300E-02,+14.4430E-06,210.21,217.16,210.23
137.98989152908325,+4.36267900E-02,+14.4437E-06,210.21,217.16,210.23
138.46974349021912,+4.36271100E-02,+14.4442E-06,210.21,217.16,210.23
138.95671248435974,+4.36293500E-02,+14.4493E-06,210.21,217.16,210.23
139.42861700057983,+4.36309500E-02,+14.4454E-06,210.21,217.16,210.23
139.90861535072327,+4.36323400E-02,+14.4459E-06,210.21,217.16,210.23
140.38984847068787,+4.36347500E-02,+14.4463E-06,210.21,217.16,210.23
140.8693504333496,+4.36345200E-02,+14.4467E-06,210.21,217.16,210.24
141.35871362686157,+4.36387600E-02,+14.4476E-06,210.21,217.16,210.24
141.85898160934448,+4.36382400E-02,+14.4480E-06,210.22,217.16,210.24
142.35861349105835,+4.36416700E-02,+14.4486E-06,210.22,217.16,210.24
142.85861778259277,+4.36415300E-02,+14.4492E-06,210.22,217.16,210.24
143.35843181610107,+4.36452200E-02,+14.4497E-06,210.22,217.16,210.24
143.8597764968872,+4.36449600E-02,+14.4502E-06,210.22,217.16,210.24
144.3590931892395,+4.36484500E-02,+14.4508E-06,210.22,217.16,210.24
144.86012530326843,+4.36482400E-02,+14.4512E-06,210.22,217.16,210.24
145.3599910736084,+4.36516400E-02,+14.4519E-06,210.22,217.17,210.24
145.8622431755066,+4.36513200E-02,+14.4520E-06,210.22,217.17,210.24
146.36027932167053,+4.36549000E-02,+14.4528E-06,210.22,217.17,210.24
146.86100387573242,+4.36547800E-02,+14.4532E-06,210.22,217.17,210.25
147.36103177070618,+4.36583300E-02,+14.4539E-06,210.23,217.17,210.25
147.86194157600403,+4.36574600E-02,+14.4543E-06,210.23,217.17,210.25
148.36128997802734,+4.36613500E-02,+14.4547E-06,210.23,217.17,210.25
148.86461901664734,+4.36605700E-02,+14.4552E-06,210.23,217.17,210.25
149.36361384391785,+4.36640800E-02,+14.4561E-06,210.23,217.17,210.25
149.86458206176758,+4.36640600E-02,+14.4564E-06,210.23,217.17,210.25
150.3638415336609,+4.36675700E-02,+14.4569E-06,210.23,217.17,210.25
150.86461925506592,+4.36673700E-02,+14.4572E-06,210.23,217.17,210.25
151.3640022277832,+4.36704800E-02,+14.4579E-06,210.23,217.17,210.25
151.8661069869995,+4.36702500E-02,+14.4585E-06,210.23,217.17,210.25
152.36439752578735,+4.36736500E-02,+14.4591E-06,210.23,217.17,210.25
152.86636900901794,+4.36734500E-02,+14.4597E-06,210.24,217.17,210.26
153.36778831481934,+4.36772800E-02,+14.4604E-06,210.24,217.17,210.26
153.86728596687317,+4.36765800E-02,+14.4605E-06,210.24,217.17,210.26
154.36585974693298,+4.36808300E-02,+14.4612E-06,210.24,217.17,210.26
154.86602449417114,+4.36803900E-02,+14.4617E-06,210.24,217.17,210.26
155.36509609222412,+4.36835000E-02,+14.4623E-06,210.24,217.17,210.26
155.8663980960846,+4.36835600E-02,+14.4629E-06,210.24,217.17,210.26
156.3658266067505,+4.36875400E-02,+14.4638E-06,210.24,217.17,210.26
156.86572194099426,+4.36875200E-02,+14.4641E-06,210.24,217.17,210.26
157.36599683761597,+4.36908900E-02,+14.4647E-06,210.24,217.18,210.26
157.8665487766266,+4.36908900E-02,+14.4651E-06,210.24,217.18,210.26
158.36516308784485,+4.36946700E-02,+14.4660E-06,210.25,217.18,210.26
158.8663260936737,+4.36948700E-02,+14.4664E-06,210.25,217.18,210.27
159.36504578590393,+4.36977800E-02,+14.4673E-06,210.25,217.18,210.27
159.86645674705505,+4.36989100E-02,+14.4677E-06,210.25,217.18,210.27
160.36561560630798,+4.37022800E-02,+14.4686E-06,210.25,217.18,210.27
160.86631178855896,+4.37026300E-02,+14.4690E-06,210.25,217.18,210.27
161.36568784713745,+4.37057100E-02,+14.4699E-06,210.25,217.18,210.27
161.867342710495,+4.37071100E-02,+14.4705E-06,210.25,217.18,210.27
162.36561727523804,+4.37104500E-02,+14.4712E-06,210.25,217.18,210.27
162.8663671016693,+4.37124000E-02,+14.4718E-06,210.25,217.18,210.27
163.36559557914734,+4.37140600E-02,+14.4725E-06,210.25,217.18,210.27
163.8665292263031,+4.37156500E-02,+14.4729E-06,210.26,217.18,210.27
164.3655457496643,+4.37178900E-02,+14.4737E-06,210.26,217.18,210.27
164.86635279655457,+4.37200400E-02,+14.4744E-06,210.26,217.18,210.28
165.36568546295166,+4.37221400E-02,+14.4754E-06,210.26,217.18,210.28
165.86603379249573,+4.37241400E-02,+14.4758E-06,210.26,217.18,210.28
166.36522769927979,+4.37261500E-02,+14.4765E-06,210.26,217.18,210.28
166.86632132530212,+4.37286800E-02,+14.4773E-06,210.26,217.18,210.28
167.3658378124237,+4.37305100E-02,+14.4780E-06,210.26,217.18,210.28
167.86588668823242,+4.37331300E-02,+14.4788E-06,210.26,217.18,210.28
168.3656370639801,+4.37347200E-02,+14.4797E-06,210.26,217.18,210.28
168.8664677143097,+4.37374900E-02,+14.4803E-06,210.26,217.19,210.28
169.36576962471008,+4.37392900E-02,+14.4811E-06,210.27,217.19,210.28
169.86754894256592,+4.37418800E-02,+14.4818E-06,210.27,217.19,210.28
170.36598658561707,+4.37442000E-02,+14.4826E-06,210.27,217.19,210.28
170.8657581806183,+4.37465600E-02,+14.4837E-06,210.27,217.19,210.29
171.32431936264038,+4.37483300E-02,+14.4843E-06,210.27,217.19,210.29
171.80357909202576,+4.37515900E-02,+14.4850E-06,210.27,217.19,210.29
172.30429601669312,+4.37516400E-02,+14.4859E-06,210.27,217.19,210.29
172.784410238266,+4.37560300E-02,+14.4866E-06,210.27,217.19,210.29
173.2658143043518,+4.37575200E-02,+14.4828E-06,210.27,217.19,210.29
173.74501514434814,+4.37597500E-02,+14.4882E-06,210.27,217.19,210.29
174.2251386642456,+4.37620800E-02,+14.4890E-06,210.28,217.19,210.29
174.7054204940796,+4.37633900E-02,+14.4897E-06,210.28,217.19,210.29
